idx,sigma,sigma_rel_max
537,3.5918967468185267e-05,3.5918964679755413e-05
538,3.5536816782678879e-05,3.5536814023915813e-05
539,3.5414735721792127e-05,3.5414732972506349e-05
540,3.5300283009239969e-05,3.5300280268839282e-05
541,3.4919995150102963e-05,3.4919992439224451e-05
542,3.4899302755406939e-05,3.4899300046134801e-05
543,3.4492682129326298e-05,3.4492679451620578e-05
544,3.4399448725539148e-05,3.4399446055071243e-05
545,3.4372222900487851e-05,3.4372220232133517e-05
546,3.4341346716189622e-05,3.4341344050232242e-05
547,3.4253766293670213e-05,3.4253763634511797e-05
548,3.3955933900857542e-05,3.3955931264820192e-05
549,3.3684262710514988e-05,3.3684260095567776e-05
550,3.3572730266677102e-05,3.3572727660388280e-05
551,3.3360791215672711e-05,3.3360788625836955e-05
552,3.3351565515792912e-05,3.3351562926673360e-05
553,3.3137907007650367e-05,3.3137904435117367e-05
554,3.3135402538994773e-05,3.3135399966656197e-05
555,3.3054391991786726e-05,3.3054389425737085e-05
556,3.2482086091624428e-05,3.2482083570003543e-05
557,3.2445435623952647e-05,3.2445433105176979e-05
558,3.2278468348440046e-05,3.2278465842626232e-05
559,3.1986332807785984e-05,3.1986330324650982e-05
560,3.1611791438588690e-05,3.1611788984529754e-05
561,3.1574114649545703e-05,3.1574112198411660e-05
562,3.1317282834319027e-05,3.1317280403123130e-05
563,3.1274972072353939e-05,3.1274969644442673e-05
564,3.0791720948320903e-05,3.0791718557924964e-05
565,3.0701412683758480e-05,3.0701410300373270e-05
566,3.0652298190661071e-05,3.0652295811088675e-05
567,3.0287625071408042e-05,3.0287622720145631e-05
568,3.0166007050326057e-05,3.0166004708504991e-05
569,2.9701898400337599e-05,2.9701896094545811e-05
570,2.9662037434356177e-05,2.9662035131658841e-05
571,2.9019458567769119e-05,2.9019456314955902e-05
572,2.8728310818669888e-05,2.8728308588458799e-05
573,2.8710538698015186e-05,2.8710536469183765e-05
574,2.8627441118114667e-05,2.8627438895734205e-05
575,2.8238151016089580e-05,2.8238148823930149e-05
576,2.7893586456123907e-05,2.7893584290713410e-05
577,2.7725027047823433e-05,2.7725024895498392e-05
578,2.7700702620212963e-05,2.7700700469776254e-05
579,2.7553358632214992e-05,2.7553356493216761e-05
580,2.6830487142899735e-05,2.6830485060018833e-05
581,2.6726784738171994e-05,2.6726782663341625e-05
582,2.6596202258094656e-05,2.6596200193401553e-05
583,2.6557748092189246e-05,2.6557746030481383e-05
584,2.6551377350889824e-05,2.6551375289676530e-05
585,2.5847097372879933e-05,2.5847095366340684e-05
586,2.5821944800837032e-05,2.5821942796250407e-05
587,2.5519212108750076e-05,2.5519210127664930e-05
588,2.5389823380114660e-05,2.5389821409074104e-05
589,2.5007197448676068e-05,2.5007195507339196e-05
590,2.4821926285067717e-05,2.4821924358113654e-05
591,2.4484902489818695e-05,2.4484900589028168e-05
592,2.4379498002220745e-05,2.4379496109612885e-05
593,2.4362220237949891e-05,2.4362218346683326e-05
594,2.4292872587268809e-05,2.4292870701385778e-05
595,2.3432446017892682e-05,2.3432444198805534e-05
596,2.3093187283333573e-05,2.3093185490583465e-05
597,2.2966910439755890e-05,2.2966908656808792e-05
598,2.2453746294365475e-05,2.2453744551255888e-05
599,2.2335546058603762e-05,2.2335544324670192e-05
600,2.1651854432734922e-05,2.1651852751877104e-05
601,2.1553194302181978e-05,2.1553192628983255e-05
602,2.1337266580364126e-05,2.1337264923928117e-05
603,2.0607391069994866e-05,2.0607389470219914e-05
604,2.0490257250660951e-05,2.0490255659979229e-05
605,2.0271484320750991e-05,2.0271482747052856e-05
606,1.9739644883338362e-05,1.9739643350927523e-05
607,1.9620839070024516e-05,1.9620837546836703e-05
608,1.9377712120231823e-05,1.9377710615918229e-05
609,1.9171541350460136e-05,1.9171539862151812e-05
610,1.9104670175886698e-05,1.9104668692769660e-05
611,1.8756629010432138e-05,1.8756627554333926e-05
612,1.8112062114540859e-05,1.8112060708481101e-05
613,1.7858798022061363e-05,1.7858796635662782e-05
614,1.7732612186566420e-05,1.7732610809963785e-05
615,1.7542919237150058e-05,1.7542917875273501e-05
616,1.7282848460526648e-05,1.7282847118839676e-05
617,1.6907651756457492e-05,1.6907650443897463e-05
618,1.6559882053753922e-05,1.6559880768191648e-05
619,1.5881497615875669e-05,1.5881496382977141e-05
620,1.5169806844338137e-05,1.5169805666688966e-05
621,1.4949351762245444e-05,1.4949350601710448e-05
622,1.4809586398220675e-05,1.4809585248535822e-05
623,1.4311008154838152e-05,1.4311007043858488e-05
624,1.4260747563904886e-05,1.4260746456827008e-05
625,1.3428571743921561e-05,1.3428570701446429e-05
626,1.3106865555521758e-05,1.3106864538021040e-05
627,1.2773885622837382e-05,1.2773884631186270e-05
628,1.2720918158381026e-05,1.2720917170841838e-05
629,1.2709035352452546e-05,1.2709034365835833e-05
630,1.1966649255932142e-05,1.1966648326947697e-05
631,1.1192997515603852e-05,1.1192996646678862e-05
632,1.0257818775483916e-05,1.0257817979157903e-05
633,9.0242277361215312e-06,9.0242270355605790e-06
634,5.3616821120017781e-06,5.3616816957683640e-06
635,4.9211069201074926e-06,4.9211065380764261e-06
636,4.6585657439491687e-06,4.6585653822994691e-06
637,4.3348029087887507e-06,4.3348025722731241e-06
638,4.3071268395977472e-06,4.3071265052306451e-06
639,4.0393413192116787e-06,4.0393410056330673e-06
640,4.0258728800604906e-06,4.0258725675274499e-06
641,4.0000878738995706e-06,4.0000875633682483e-06
642,3.8385111984380633e-06,3.8385109004501208e-06
643,3.7521653492916879e-06,3.7521650580068706e-06
644,3.7509428594650026e-06,3.7509425682750886e-06
645,3.7259819453310633e-06,3.7259816560788930e-06
646,3.7148255380535402e-06,3.7148252496674543e-06
647,3.5254664068311713e-06,3.5254661331452478e-06
648,3.5119330642257269e-06,3.5119327915904119e-06
649,3.4946582639621541e-06,3.4946579926679014e-06
650,3.3227821690573117e-06,3.3227819111059938e-06
651,3.3096262590495850e-06,3.3096260021195749e-06
652,3.2990135265402866e-06,3.2990132704341549e-06
653,3.1279036619912604e-06,3.1279034191685803e-06
654,3.1264387532457341e-06,3.1264385105367762e-06
655,3.0945983910052378e-06,3.0945981507680830e-06
656,3.0418206026913900e-06,3.0418203665514343e-06
657,3.0234881235031106e-06,3.0234878887863261e-06
658,2.9506559141369923e-06,2.9506556850742539e-06
659,2.9131841682138094e-06,2.9131839420600448e-06
660,2.9079553134348429e-06,2.9079550876870002e-06
661,2.8326305506857205e-06,2.8326303307854239e-06
662,2.7827021409990883e-06,2.7827019249747903e-06
663,2.7729098857188387e-06,2.7729096704547244e-06
664,2.7558700740197657e-06,2.7558698600784713e-06
665,2.7410115982159053e-06,2.7410113854280911e-06
666,2.6714291990294010e-06,2.6714289916433467e-06
667,2.6303700532667649e-06,2.6303698490681786e-06
668,2.6182550714468380e-06,2.6182548681887513e-06
669,2.5921324349233979e-06,2.5921322336932406e-06
670,2.5310214938402435e-06,2.5310212973541975e-06
671,2.5095287892606591e-06,2.5095285944431160e-06
672,2.4971368634770182e-06,2.4971366696214741e-06
673,2.4880665202848428e-06,2.4880663271334398e-06
674,2.4613163499507030e-06,2.4613161588759456e-06
675,2.4035397892107640e-06,2.4035396026212659e-06
676,2.3774221009013523e-06,2.3774219163393999e-06
677,2.3665120004981884e-06,2.3665118167831995e-06
678,2.3510066350551389e-06,2.3510064525438486e-06
679,2.2865852053936457e-06,2.2865850278834637e-06
680,2.2530916163254361e-06,2.2530914414153992e-06
681,2.2506715057447488e-06,2.2506713310225876e-06
682,2.2449432617316239e-06,2.2449430874541528e-06
683,2.2029536672039538e-06,2.2029534961861823e-06
684,2.1791078576240910e-06,2.1791076884574964e-06
685,2.1479577594839902e-06,2.1479575927356129e-06
686,2.1356131639562840e-06,2.1356129981662313e-06
687,2.1189665143715068e-06,2.1189663498737524e-06
688,2.0974356622570931e-06,2.0974354994308028e-06
689,2.0770386942974108e-06,2.0770385330545600e-06
690,2.0494160764534901e-06,2.0494159173550142e-06
691,2.0272769247850985e-06,2.0272767674053101e-06
692,1.9811753848274892e-06,1.9811752310266153e-06
693,1.9672265877613873e-06,1.9672264350433739e-06
694,1.9574207220559936e-06,1.9574205700992210e-06
695,1.9116640323864023e-06,1.9116638839817728e-06
696,1.8910184709528848e-06,1.8910183241509933e-06
697,1.8706817694068293e-06,1.8706816241836990e-06
698,1.8527083388534662e-06,1.8527081950256334e-06
699,1.8108760109538323e-06,1.8108758703734903e-06
700,1.7947928672638667e-06,1.7947927279320771e-06
701,1.7868775123368747e-06,1.7868773736195631e-06
702,1.7550631257896989e-06,1.7550629895421740e-06
703,1.7344964180253782e-06,1.7344962833744699e-06
704,1.6990398654025954e-06,1.6990397335042192e-06
705,1.6816061925261315e-06,1.6816060619811509e-06
706,1.6757551558492007e-06,1.6757550257584425e-06
707,1.6521412670855276e-06,1.6521411388279423e-06
708,1.6510699721406753e-06,1.6510698439662557e-06
709,1.6074078627797249e-06,1.6074077379948441e-06
710,1.5909146158405922e-06,1.5909144923361007e-06
711,1.5802757385051290e-06,1.5802756158265454e-06
712,1.5425204353756457e-06,1.5425203156280488e-06
713,1.5268189472975160e-06,1.5268188287688434e-06
714,1.4929168948504512e-06,1.4929167789536329e-06
715,1.4533984457465203e-06,1.4533983329175639e-06
716,1.4394817586854439e-06,1.4394816469368556e-06
717,1.4243439685064881e-06,1.4243438579330634e-06
718,1.4122656841071389e-06,1.4122655744713650e-06
719,1.3759757682873911e-06,1.3759756614688441e-06
720,1.3727548080430752e-06,1.3727547014745751e-06
721,1.3292636222163772e-06,1.3292635190241466e-06
722,1.2880346192156630e-06,1.2880345192240863e-06
723,1.2818340647669115e-06,1.2818339652566910e-06
724,1.2614801202130182e-06,1.2614800222828972e-06
725,1.2326366560002546e-06,1.2326365603092843e-06
726,1.2048418941943600e-06,1.2048418006611282e-06
727,1.2029444225117777e-06,1.2029443291258487e-06
728,1.1574622321731989e-06,1.1574621423181037e-06
729,1.1444227515666001e-06,1.1444226627237742e-06
730,1.1276903802693229e-06,1.1276902927254500e-06
731,1.0927488924628731e-06,1.0927488076315472e-06
732,1.0816052150278489e-06,1.0816051310616191e-06
733,1.0718891100184390e-06,1.0718890268064815e-06
734,1.0435260237724838e-06,1.0435259427623846e-06
735,1.0028657309643664e-06,1.0028656531107716e-06
736,9.9874004789770793e-07,9.9873997036439443e-07
737,9.7744680512876617e-07,9.7744672924847092e-07
738,9.5949376800420248e-07,9.5949369351762181e-07
739,9.4928049989809363e-07,9.4928042620438047e-07
740,9.3881696337212056e-07,9.3881689049070342e-07
741,9.3216733769448034e-07,9.3216726532928119e-07
742,9.1348278385155211e-07,9.1348271293685591e-07
743,8.9010454959952774e-07,8.9010448049971017e-07
744,8.6698222367842110e-07,8.6698215637361563e-07
745,8.5124832520645185e-07,8.5124825912308663e-07
746,8.3899464295522529e-07,8.3899457782312719e-07
747,8.2839726309869427e-07,8.2839719878928275e-07
748,8.2634567220669680e-07,8.2634560805655257e-07
749,8.0171032824917377e-07,8.0171026601149906e-07
750,7.7569839740634971e-07,7.7569833718801044e-07
751,7.6277460978950558e-07,7.6277455057445450e-07
752,7.6263965461735803e-07,7.6263959541278358e-07
753,7.4516485308610065e-07,7.4516479523811479e-07
754,7.3468888460470217e-07,7.3468882756997753e-07
755,7.3136688724894346e-07,7.3136683047210922e-07
756,7.1461923723545389e-07,7.1461918175875848e-07
757,7.0076122985449096e-07,7.0076117545360828e-07
758,6.9091299224543832e-07,6.9091293860908546e-07
759,6.8195975814609828e-07,6.8195970520479503e-07
760,6.7638550501630966e-07,6.7638545250774189e-07
761,6.6723635741770361e-07,6.6723630561939446e-07
762,6.6078793795422069e-07,6.6078788665650960e-07
763,6.5033201516695880e-07,6.5033196468095282e-07
764,6.4538837816437816e-07,6.4538832806215221e-07
765,6.3302568402276360e-07,6.3302563488026760e-07
766,6.0958625592039877e-07,6.0958620859753188e-07
767,6.0925335402269553e-07,6.0925330672567224e-07
768,6.0723523148075736e-07,6.0723518434040320e-07
769,6.0151689617531662e-07,6.0151684947888321e-07
770,5.9798845149546119e-07,5.9798840507294490e-07
771,5.7983113921175636e-07,5.7983109419881268e-07
772,5.7654668192377237e-07,5.7654663716580478e-07
773,5.6499224167141476e-07,5.6499219781043134e-07
774,5.6180930524280013e-07,5.6180926162891169e-07
775,5.6157404544470567e-07,5.6157400184908073e-07
776,5.5546880043450633e-07,5.5546875731283846e-07
777,5.4673238615144054e-07,5.4673234370799027e-07
778,5.4548741523681187e-07,5.4548737289001017e-07
779,5.3863842857832315e-07,5.3863838676321589e-07
780,5.2789867674665036e-07,5.2789863576528218e-07
781,5.2175026662646094e-07,5.2175022612240070e-07
782,5.2004031817605117e-07,5.2004027780473624e-07
783,5.0658659925163171e-07,5.0658655992474409e-07
784,5.0544639584759137e-07,5.0544635660921900e-07
785,4.9500845442331910e-07,4.9500841599525583e-07
786,4.8916677719300100e-07,4.8916673921843376e-07
787,4.7992913932708070e-07,4.7992910206964163e-07
788,4.7761731637164345e-07,4.7761727929367383e-07
789,4.7571198729374597e-07,4.7571195036368921e-07
790,4.6982637951996056e-07,4.6982634304681015e-07
791,4.5597344300384629e-07,4.5597340760611491e-07
792,4.5368801443868623e-07,4.5368797921837527e-07
793,4.4703783972818470e-07,4.4703780502413429e-07
794,4.3760798097121003e-07,4.3760794699921012e-07
795,4.3396289226004214e-07,4.3396285857101460e-07
796,4.3182356601009407e-07,4.3182353248714481e-07
797,4.2151032279175698e-07,4.2151029006943639e-07
798,4.1889241766673134e-07,4.1889238514764169e-07
799,4.0947207102162266e-07,4.0947203923384511e-07
800,4.0927248747658746e-07,4.0927245570430379e-07
801,4.0186145817335913e-07,4.0186142697640199e-07
802,3.9543555303254741e-07,3.9543552233444054e-07
803,3.8789510043677507e-07,3.8789507032404202e-07
804,3.7960167660827731e-07,3.7960164713937210e-07
805,3.7237886686748362e-07,3.7237883795929326e-07
806,3.6719057420710200e-07,3.6719054570168459e-07
807,3.6392030981187452e-07,3.6392028156033141e-07
808,3.5967829707746102e-07,3.5967826915523014e-07
809,3.5233177058593345e-07,3.5233174323402171e-07
810,3.3021588958645519e-07,3.3021586395142418e-07
811,3.2650746956465472e-07,3.2650744421751252e-07
812,3.2271093666065840e-07,3.2271091160824534e-07
813,3.1197552631657257e-07,3.1197550209756147e-07
814,3.0837629750195323e-07,3.0837627356235432e-07
815,3.0655819473638257e-07,3.0655817093792503e-07
816,3.0419209332523989e-07,3.0419206971046547e-07
817,2.9259164817656280e-07,2.9259162546234395e-07
818,2.8263771960576390e-07,2.8263769766427977e-07
819,2.6308031382503775e-07,2.6308029340181703e-07
820,2.5355473941110371e-07,2.5355471972736404e-07
821,2.3370398209281305e-07,2.3370396395010999e-07
822,2.3225287295606858e-07,2.3225285492601677e-07
823,2.2021491368503254e-07,2.2021489658950103e-07
824,2.0885095600661800e-07,2.0885093979328332e-07
825,2.0516484830817862e-07,2.0516483238100063e-07
826,2.0373048887341745e-07,2.0373047305759039e-07
827,1.9532558572377008e-07,1.9532557056042512e-07
828,1.6782597062205261e-07,1.6782595759353371e-07
829,1.6228639250482605e-07,1.6228637990635082e-07
830,1.6015344673674761e-07,1.6015343430385537e-07
831,1.4711948778982974e-07,1.4711947636877839e-07
832,1.3999094898651095e-07,1.3999093811885607e-07
833,1.3732350896129037e-07,1.3732349830071186e-07
834,1.2016607327437702e-07,1.2016606394574956e-07
835,1.1630881676648225e-07,1.1630880773729795e-07
836,1.1119855720125303e-07,1.1119854856878392e-07
837,1.0718832740837454e-07,1.0718831908722409e-07
838,1.0698594698625551e-07,1.0698593868081607e-07
839,1.0183183129287986e-07,1.0183182338756023e-07
840,9.7895280326731141e-08,9.7895272727010388e-08
841,9.6325272770600656e-08,9.6325265292761353e-08
842,9.3274618435003587e-08,9.3274611193990025e-08
843,9.0358141766622829e-08,9.0358134752018632e-08
844,8.9320451580314359e-08,8.9320444646267217e-08
845,8.8766753034388235e-08,8.8766746143325328e-08
846,8.6848160676639613e-08,8.6848153934519192e-08
847,8.4313718242979427e-08,8.4313711697610625e-08
848,8.3706161368851757e-08,8.3706154870648277e-08
849,8.1687260663785362e-08,8.1687254322311419e-08
850,8.0209190636037055e-08,8.0209184409307343e-08
851,7.8305462752373290e-08,7.8305456673432114e-08
852,7.7628242010866205e-08,7.7628235984498445e-08
853,7.6170896319892614e-08,7.6170890406660239e-08
854,7.5581364070003598e-08,7.5581358202537273e-08
855,7.3607683773126075e-08,7.3607678058878772e-08
856,7.2068170853666064e-08,7.2068165258932887e-08
857,6.9735277092160011e-08,6.9735271678531994e-08
858,6.9405407518532539e-08,6.9405402130512670e-08
859,6.8829633612001389e-08,6.8829628268679488e-08
860,6.8051317225922855e-08,6.8051311943022541e-08
861,6.6881349686268275e-08,6.6881344494193848e-08
862,6.5857755558597547e-08,6.5857750445985888e-08
863,6.4324524459530074e-08,6.4324519465944874e-08
864,6.2600766899146640e-08,6.2600762039378670e-08
865,6.1837701460652716e-08,6.1837696660122379e-08
866,6.1452137418672313e-08,6.1452132648073751e-08
867,6.0538584767225420e-08,6.0538580067546982e-08
868,5.9443397489188502e-08,5.9443392874530678e-08
869,5.8361208393425558e-08,5.8361203862779294e-08
870,5.7183835916268363e-08,5.7183831477022844e-08
871,5.7134619569326051e-08,5.7134615133901253e-08
872,5.6092513969797183e-08,5.6092509615272216e-08
873,5.6023368119373382e-08,5.6023363770216288e-08
874,5.5756434497061769e-08,5.5756430168627032e-08
875,5.5389602959575344e-08,5.5389598659618152e-08
876,5.4858035298987293e-08,5.4858031040296296e-08
877,5.3280020867446823e-08,5.3280016731258859e-08
878,5.3081898469676843e-08,5.3081894348869344e-08
879,5.2532905368948577e-08,5.2532901290760030e-08
880,5.2295007625302577e-08,5.2295003565582299e-08
881,5.2196512451468744e-08,5.2196508399394758e-08
882,5.1340591999712173e-08,5.1340588014084256e-08
883,5.0206138804050999e-08,5.0206134906491956e-08
884,4.9884267794636158e-08,4.9884263922064330e-08
885,4.9651615995897578e-08,4.9651612141386768e-08
886,4.8872255870295087e-08,4.8872252076286881e-08
887,4.8717149512828961e-08,4.8717145730861838e-08
888,4.8524334880716343e-08,4.8524331113717635e-08
889,4.8139647300441133e-08,4.8139643563306154e-08
890,4.7672115159662599e-08,4.7672111458822664e-08
891,4.7543684855059839e-08,4.7543681164190097e-08
892,4.7078585860303893e-08,4.7078582205540307e-08
893,4.7000564842264197e-08,4.7000561193557472e-08
894,4.6108540539684705e-08,4.6108536960226828e-08
895,4.5763767380892406e-08,4.5763763828199659e-08
896,4.5580593196830005e-08,4.5580589658357272e-08
897,4.5150149589282550e-08,4.5150146084225638e-08
898,4.4978026156685878e-08,4.4978022664991102e-08
899,4.4785612872145664e-08,4.4785609395388150e-08
900,4.4588274014671587e-08,4.4588270553233708e-08
901,4.3143567921844800e-08,4.3143564572561085e-08
902,4.2937203372723155e-08,4.2937200039459751e-08
903,4.2815244012271385e-08,4.2815240688475824e-08
904,4.2653494826877683e-08,4.2653491515638889e-08
905,4.1740232662965557e-08,4.1740229422624335e-08
906,4.1459020487245744e-08,4.1459017268735340e-08
907,4.1148062286231192e-08,4.1148059091860824e-08
908,4.0620007983919475e-08,4.0620004830542556e-08
909,4.0486574102992298e-08,4.0486570959974003e-08
910,4.0212714820247951e-08,4.0212711698489661e-08
911,3.9493416616058327e-08,3.9493413550139963e-08
912,3.9435855516560297e-08,3.9435852455110467e-08
913,3.9209325395212482e-08,3.9209322351348440e-08
914,3.8853505447358727e-08,3.8853502431117388e-08
915,3.8663379812996800e-08,3.8663376811515130e-08
916,3.8293785904324680e-08,3.8293782931535001e-08
917,3.8189636007774667e-08,3.8189633043070261e-08
918,3.8120639962355651e-08,3.8120637003007484e-08
919,3.7752914554225827e-08,3.7752911623424596e-08
920,3.7434127268593698e-08,3.7434124362540282e-08
921,3.7274611097157240e-08,3.7274608203487247e-08
922,3.7183897369229213e-08,3.7183894482601426e-08
923,3.6520417071882494e-08,3.6520414236761430e-08
924,3.6166814089365519e-08,3.6166811281695052e-08
925,3.6086111524815065e-08,3.6086108723409631e-08
926,3.5731006554455313e-08,3.5731003780617076e-08
927,3.5313031529491022e-08,3.5313028788100659e-08
928,3.5286573209762584e-08,3.5286570470426209e-08
929,3.4934042353516884e-08,3.4934039641547872e-08
930,3.4728239033692713e-08,3.4728236337700443e-08
931,3.4471698598321636e-08,3.4471695922244892e-08
932,3.4413784242613738e-08,3.4413781571032952e-08
933,3.3917844104365917e-08,3.3917841471285517e-08
934,3.3892750623464746e-08,3.3892747992332383e-08
935,3.3173230159663496e-08,3.3173227584388318e-08
936,3.3033514330144466e-08,3.3033511765715584e-08
937,3.2954118983019147e-08,3.2954116424753812e-08
938,3.2817039337299529e-08,3.2817036789675847e-08
939,3.2423120519088535e-08,3.2423118002045210e-08
940,3.2400418598508054e-08,3.2400416083227107e-08
941,3.2138246484695942e-08,3.2138243989767708e-08
942,3.1855289259148009e-08,3.1855286786186066e-08
943,3.1721082681761820e-08,3.1721080219218482e-08
944,3.1676080072456691e-08,3.1676077613406960e-08
945,3.1365470328634544e-08,3.1365467893697795e-08
946,3.1118537117051010e-08,3.1118534701283961e-08
947,3.0805282169820551e-08,3.0805279778371838e-08
948,3.0683812600020609e-08,3.0683810218001714e-08
949,3.0538819472721873e-08,3.0538817101958962e-08
950,3.0438391528017668e-08,3.0438389165051086e-08
951,3.0384143827072687e-08,3.0384141468317421e-08
952,3.0166497305762109e-08,3.0166494963902985e-08
953,2.9956510638856235e-08,2.9956508313298611e-08
954,2.9849323159053443e-08,2.9849320841816906e-08
955,2.9647295876729762e-08,2.9647293575176828e-08
956,2.9544457316737872e-08,2.9544455023168412e-08
957,2.9182567491423725e-08,2.9182565225948180e-08
958,2.9095296915850766e-08,2.9095294657150132e-08
959,2.8517594874801361e-08,2.8517592660948388e-08
960,2.8454043773749703e-08,2.8454041564830273e-08
961,2.8384104967272445e-08,2.8384102763782444e-08
962,2.8299402885801983e-08,2.8299400688887498e-08
963,2.8271438495229154e-08,2.8271436300485579e-08
964,2.7962227640515630e-08,2.7962225469776438e-08
965,2.7754349422130910e-08,2.7754347267529539e-08
966,2.7539056526901054e-08,2.7539054389013113e-08
967,2.7275041772444256e-08,2.7275039655052076e-08
968,2.7222045681275245e-08,2.7222043567997214e-08
969,2.6896638241098846e-08,2.6896636153082560e-08
970,2.6423199137191804e-08,2.6423197085929128e-08
971,2.6283887384467202e-08,2.6283885344019452e-08
972,2.6141683247501609e-08,2.6141681218093330e-08
973,2.6073563551999055e-08,2.6073561527878984e-08
974,2.5827292467228463e-08,2.5827290462226693e-08
975,2.5738538416753102e-08,2.5738536418641409e-08
976,2.5517852513787048e-08,2.5517850532807446e-08
977,2.5435142226444757e-08,2.5435140251886050e-08
978,2.5174795580683784e-08,2.5174793626336080e-08
979,2.4783219886511573e-08,2.4783217962562329e-08
980,2.4496383356758590e-08,2.4496381455076791e-08
981,2.4346760052087288e-08,2.4346758162020914e-08
982,2.4091612034997436e-08,2.4091610164738491e-08
983,2.4054879354408247e-08,2.4054877487000901e-08
984,2.4042300152978836e-08,2.4042298286548027e-08
985,2.3691805212150769e-08,2.3691803372929275e-08
986,2.3676777584926446e-08,2.3676775746871565e-08
987,2.3628992056104988e-08,2.3628990221759750e-08
988,2.3300288958225198e-08,2.3300287149397553e-08
989,2.3046440093765301e-08,2.3046438304644228e-08
990,2.2656342564952508e-08,2.2656340806115145e-08
991,2.2413404352357299e-08,2.2413402612379502e-08
992,2.2325532071969435e-08,2.2325530338813265e-08
993,2.2102496174890811e-08,2.2102494459049165e-08
994,2.2098152470018026e-08,2.2098150754513588e-08
995,2.1942167293708627e-08,2.1942165590313495e-08
996,2.1747489501968768e-08,2.1747487813686692e-08
997,2.1735469628931591e-08,2.1735467941582632e-08
998,2.1669941642032865e-08,2.1669939959770914e-08
999,2.1362891333737690e-08,2.1362889675312401e-08
1000,2.1283759309350759e-08,2.1283757657068579e-08
1001,2.1146261489572520e-08,2.1146259847964451e-08
1002,2.1032486319401704e-08,2.1032484686626127e-08
1003,2.0895499818996107e-08,2.0895498196854946e-08
1004,2.0759296145491444e-08,2.0759294533923928e-08
1005,2.0723644285947880e-08,2.0723642677148058e-08
1006,2.0531210055925136e-08,2.0531208462064202e-08
1007,2.0449587539683448e-08,2.0449585952158959e-08
1008,2.0434619419974223e-08,2.0434617833611728e-08
1009,2.0286499550536658e-08,2.0286497975672873e-08
1010,1.9995473312675228e-08,1.9995471760404137e-08
1011,1.9921527932342171e-08,1.9921526385811546e-08
1012,1.9822714082882296e-08,1.9822712544022699e-08
1013,1.9737206419419884e-08,1.9737204887198345e-08
1014,1.9574652976600414e-08,1.9574651456998081e-08
1015,1.9453066128120784e-08,1.9453064617957376e-08
1016,1.9445635033458063e-08,1.9445633523871537e-08
1017,1.9314395136551234e-08,1.9314393637153009e-08
1018,1.9060964847999193e-08,1.9060963368275049e-08
1019,1.8961764075370420e-08,1.8961762603347340e-08
1020,1.8693487638101759e-08,1.8693486186905284e-08
1021,1.8676079934394271e-08,1.8676078484549174e-08
1022,1.8442286588305608e-08,1.8442285156610151e-08
1023,1.8333010162065887e-08,1.8333008738853683e-08
1024,1.8300600468952205e-08,1.8300599048256000e-08
1025,1.8272954566582082e-08,1.8272953148032060e-08
1026,1.8054718793168916e-08,1.8054717391560784e-08
1027,1.7853145426731491e-08,1.7853144040771726e-08
1028,1.7836498520414480e-08,1.7836497135747033e-08
1029,1.7784337785669189e-08,1.7784336405051040e-08
1030,1.7732329581113914e-08,1.7732328204533219e-08
1031,1.7440442353747572e-08,1.7440440999826412e-08
1032,1.7255159650695229e-08,1.7255158311157774e-08
1033,1.7128604699201842e-08,1.7128603369488990e-08
1034,1.7107741332958107e-08,1.7107740004864901e-08
1035,1.6820444039548508e-08,1.6820442733758513e-08
1036,1.6530294997294724e-08,1.6530293714029326e-08
1037,1.6464387397708335e-08,1.6464386119559417e-08
1038,1.6311676715237923e-08,1.6311675448944108e-08
1039,1.6270758644949031e-08,1.6270757381831732e-08
1040,1.6169108075832030e-08,1.6169106820605977e-08
1041,1.6080096424212053e-08,1.6080095175896076e-08
1042,1.6010549756051420e-08,1.6010548513134431e-08
1043,1.5856119752472272e-08,1.5856118521543856e-08
1044,1.5768826885741702e-08,1.5768825661589931e-08
1045,1.5766467602272851e-08,1.5766466378304234e-08
1046,1.5552018753090388e-08,1.5552017545769673e-08
1047,1.5523381947516123e-08,1.5523380742418517e-08
1048,1.5238142413992670e-08,1.5238141231038529e-08
1049,1.5109731026856809e-08,1.5109729853871389e-08
1050,1.5039985062625946e-08,1.5039983895054986e-08
1051,1.4962325402067921e-08,1.4962324240525768e-08
1052,1.4758117640266040e-08,1.4758116494576764e-08
1053,1.4740377820245457e-08,1.4740376675933343e-08
1054,1.4422365537483694e-08,1.4422364417859230e-08
1055,1.4358511161215324e-08,1.4358510046547949e-08
1056,1.4346008705794079e-08,1.4346007592097283e-08
1057,1.4249283569288779e-08,1.4249282463100864e-08
1058,1.4238600015240741e-08,1.4238598909882203e-08
1059,1.4091509601620351e-08,1.4091508507680607e-08
1060,1.3861585578461344e-08,1.3861584502370860e-08
1061,1.3803079237550780e-08,1.3803078166002210e-08
1062,1.3723616777128689e-08,1.3723615711748879e-08
1063,1.3561743927908666e-08,1.3561742875095226e-08
1064,1.3555079868488082e-08,1.3555078816191981e-08
1065,1.3336725766411242e-08,1.3336724731066216e-08
1066,1.3262339940058007e-08,1.3262338910487636e-08
1067,1.3115351686141757e-08,1.3115350667982250e-08
1068,1.2931725604030295e-08,1.2931724600125888e-08
1069,1.2836622211754352e-08,1.2836621215232927e-08
1070,1.2709842188137507e-08,1.2709841201458159e-08
1071,1.2640423398743981e-08,1.2640422417453691e-08
