idx,sigma,sigma_rel_max
1072,1.4011574583532808e-08,1.4011573443479015e-08
1073,1.3949733224823806e-08,1.3949732089801745e-08
1074,1.3794040838563436e-08,1.3794039716209308e-08
1075,1.3666658547321207e-08,1.3666657435331558e-08
1076,1.3629482788584167e-08,1.3629481679619329e-08
1077,1.3393978106913720e-08,1.3393977017110754e-08
1078,1.3295220914552341e-08,1.3295219832784767e-08
1079,1.3289090651300334e-08,1.3289089570031550e-08
1080,1.3143670907559009e-08,1.3143669838122325e-08
1081,1.3035664430123409e-08,1.3035663369474687e-08
1082,1.2952047717606416e-08,1.2952046663761180e-08
1083,1.2931684201523106e-08,1.2931683149334750e-08
1084,1.2718628707427306e-08,1.2718627672574241e-08
1085,1.2604869337443410e-08,1.2604868311846393e-08
1086,1.2545473955318185e-08,1.2545472934553881e-08
1087,1.2453925615236835e-08,1.2453924601921376e-08
1088,1.2453602484671193e-08,1.2453601471382025e-08
1089,1.2366225214076551e-08,1.2366224207896848e-08
1090,1.2082910647397361e-08,1.2082909664269588e-08
1091,1.2055399332365333e-08,1.2055398351476023e-08
1092,1.2007484417822172e-08,1.2007483440831466e-08
1093,1.1817859292021152e-08,1.1817858330459321e-08
1094,1.1674982778088862e-08,1.1674981828152200e-08
1095,1.1511422829365092e-08,1.1511421892736509e-08
1096,1.1492624028521699e-08,1.1492623093422681e-08
1097,1.1363785578997604e-08,1.1363784654381546e-08
1098,1.1302028373332236e-08,1.1302027453741062e-08
1099,1.1241442750833988e-08,1.1241441836172371e-08
1100,1.1206275721288356e-08,1.1206274809488112e-08
1101,1.1133992036445453e-08,1.1133991130526580e-08
1102,1.0979333494823711e-08,1.0979332601488653e-08
1103,1.0908142540892036e-08,1.0908141653349440e-08
1104,1.0834040568104701e-08,1.0834039686591423e-08
1105,1.0815131985190264e-08,1.0815131105215486e-08
1106,1.0642770610465927e-08,1.0642769744515357e-08
1107,1.0616196775155151e-08,1.0616195911366765e-08
1108,1.0585532298107445e-08,1.0585531436814078e-08
1109,1.0391758445298461e-08,1.0391757599771531e-08
1110,1.0266361521154102e-08,1.0266360685830111e-08
1111,1.0230826088165621e-08,1.0230825255732976e-08
1112,1.0164717971715030e-08,1.0164717144661282e-08
1113,1.0095435985020562e-08,1.0095435163603952e-08
1114,1.0085135356308063e-08,1.0085134535729566e-08
1115,9.8895091949561556e-09,9.8895083902948090e-09
1116,9.8711724591939362e-09,9.8711716560245604e-09
1117,9.6920899800063272e-09,9.6920891914080240e-09
1118,9.5601408552720012e-09,9.5601400774097579e-09
1119,9.5410703573376720e-09,9.5410695810271021e-09
1120,9.5235670119000344e-09,9.5235662370136263e-09
1121,9.3926851069797192e-09,9.3926843427425369e-09
1122,9.2851985816888721e-09,9.2851978261973463e-09
1123,9.1557316338488211e-09,9.1557308888913925e-09
1124,9.1290411322070035e-09,9.1290403894212515e-09
1125,9.0800896108608696e-09,9.0800888720580650e-09
1126,8.9955374009037161e-09,8.9955366689805148e-09
1127,8.8122090431847773e-09,8.8122083261781141e-09
1128,8.7967778760215391e-09,8.7967771602704352e-09
1129,8.7850286363202944e-09,8.7850279215251681e-09
1130,8.6227182281876915e-09,8.6227175265989751e-09
1131,8.5733654556727169e-09,8.5733647580995968e-09
1132,8.4773177718170590e-09,8.4773170820588716e-09
1133,8.4436260092118300e-09,8.4436253221949787e-09
1134,8.4118568872823464e-09,8.4118562028503932e-09
1135,8.2150778375808346e-09,8.2150771691598373e-09
1136,8.1806037658668189e-09,8.1806031002508092e-09
1137,8.0878834944412043e-09,8.0878828363693945e-09
1138,7.9823590655830713e-09,7.9823584160972706e-09
1139,7.9755983059653213e-09,7.9755976570296105e-09
1140,7.9357844952643627e-09,7.9357838495681096e-09
1141,7.8778375586638300e-09,7.8778369176824369e-09
1142,7.7126952152806875e-09,7.7126945877361255e-09
1143,7.6338246148403210e-09,7.6338239937130775e-09
1144,7.5250575089745388e-09,7.5250568966971467e-09
1145,7.5081578546831790e-09,7.5081572437808291e-09
1146,7.4971716235242434e-09,7.4971710135157896e-09
1147,7.3536232737617672e-09,7.3536226754331458e-09
1148,7.3452477822210797e-09,7.3452471845739311e-09
1149,7.2668918822128169e-09,7.2668912909411074e-09
1150,7.2025598372896614e-09,7.2025592512523384e-09
1151,7.1129116269996728e-09,7.1129110482565890e-09
1152,7.0247915878225884e-09,7.0247910162494044e-09
1153,6.9945917383269890e-09,6.9945911692110202e-09
1154,6.8746506801181249e-09,6.8746501207611775e-09
1155,6.8538290919486299e-09,6.8538285342858345e-09
1156,6.7723098682309669e-09,6.7723093172009945e-09
1157,6.6433270332579888e-09,6.6433264927227241e-09
1158,6.5160123831404214e-09,6.5160118529641313e-09
1159,6.4877464150913347e-09,6.4877458872149095e-09
1160,6.3719782252079317e-09,6.3719777067510017e-09
1161,6.3333469529809812e-09,6.3333464376672904e-09
1162,6.2871502964303892e-09,6.2871497848754956e-09
1163,6.2046187337045081e-09,6.2046182288648073e-09
1164,6.1741484156478680e-09,6.1741479132873889e-09
1165,6.0258423302081312e-09,6.0258418399145984e-09
1166,6.0118001767174403e-09,6.0117996875664490e-09
1167,5.9034906494565589e-09,5.9034901691181878e-09
1168,5.8706025771024056e-09,5.8706020994399779e-09
1169,5.7313022803975778e-09,5.7313018140693384e-09
1170,5.6682542281709004e-09,5.6682537669725754e-09
1171,5.6401763646850949e-09,5.6401759057713295e-09
1172,5.5360376692202185e-09,5.5360372187797124e-09
1173,5.4495250256897540e-09,5.4495245822883622e-09
1174,5.4136011737744562e-09,5.4136007332960138e-09
1175,5.3104001370537501e-09,5.3103997049722746e-09
1176,5.2258640095790323e-09,5.2258635843758514e-09
1177,5.0976002436493667e-09,5.0975998288823852e-09
1178,5.0337783746944187e-09,5.0337779651203133e-09
1179,4.9283772731885856e-09,4.9283768721904555e-09
1180,4.9091720740789453e-09,4.9091716746434496e-09
1181,4.8166811955170677e-09,4.8166808036071057e-09
1182,4.6711514766754543e-09,4.6711510966065390e-09
1183,4.6499880981687733e-09,4.6499877198218188e-09
1184,4.5039529940288347e-09,4.5039526275640477e-09
1185,4.4995243179513888e-09,4.4995239518469415e-09
1186,4.4256883842202660e-09,4.4256880241234901e-09
1187,4.3441827566588232e-09,4.3441824031937652e-09
1188,4.3318446352419676e-09,4.3318442827808024e-09
1189,4.2071911745414766e-09,4.2071908322227584e-09
1190,4.1770212208170813e-09,4.1770208809531456e-09
1191,3.9769577913086913e-09,3.9769574677229455e-09
1192,3.9054603899089793e-09,3.9054600721406301e-09
1193,3.8087678707358223e-09,3.8087675608348731e-09
1194,3.5852940222365622e-09,3.5852937305185955e-09
1195,3.5456688044929732e-09,3.5456685159991179e-09
1196,3.3981921219233808e-09,3.3981918454289871e-09
1197,3.2929584609849446e-09,3.2929581930529030e-09
1198,3.2717119227737863e-09,3.2717116565704724e-09
1199,3.1595923097848429e-09,3.1595920527041573e-09
1200,3.0887123866560978e-09,3.0887121353425676e-09
1201,3.0464255297225201e-09,3.0464252818496663e-09
1202,2.8729185728302445e-09,2.8729183390748093e-09
1203,2.8599344236027971e-09,2.8599341909038188e-09
1204,2.7289805757389436e-09,2.7289803536950443e-09
1205,2.6999385236141598e-09,2.6999383039332715e-09
1206,2.5706486832797442e-09,2.5706484741185422e-09
1207,2.5696905987693639e-09,2.5696903896861167e-09
1208,2.3555473233882503e-09,2.3555471317288017e-09
1209,2.2863559984571844e-09,2.2863558124274977e-09
1210,2.1838168923081751e-09,2.1838167146215979e-09
1211,2.0546791552584789e-09,2.0546789880792122e-09
1212,1.8719590991418679e-09,1.8719589468296449e-09
1213,1.7965091098165957e-09,1.7965089636433720e-09
1214,1.7104081345110012e-09,1.7104079953433959e-09
1215,1.6264873080211979e-09,1.6264871756818228e-09
1216,1.5837725480769329e-09,1.5837724192130504e-09
1217,1.4210424582840592e-09,1.4210423426607339e-09
1218,1.3405556038080074e-09,1.3405554947335069e-09
1219,1.3001284234304513e-09,1.3001283176453141e-09
1220,1.1619176294973019e-09,1.1619175349577060e-09
1221,1.1422819958336808e-09,1.1422819028917410e-09
1222,1.0199863900489628e-09,1.0199863070576226e-09
1223,8.5373863340704774e-10,8.5373856394248030e-10
1224,8.0317970430338493e-10,8.0317963895255211e-10
1225,7.7542606667601694e-10,7.7542600358336290e-10
1226,6.7672345872930895e-10,6.7672340366760682e-10
1227,6.2419761146429847e-10,6.2419756067636952e-10
1228,5.8603974371103906e-10,5.8603969602783050e-10
1229,5.7290439969358946e-10,5.7290435307914012e-10
1230,4.5595442132669333e-10,4.5595438422789587e-10
1231,4.3347698538180227e-10,4.3347695011188465e-10
1232,3.4760338880360512e-10,3.4760336052080511e-10
1233,2.9406252055186861e-10,2.9406249662542910e-10
1234,1.6883369501605738e-10,1.6883368127887937e-10
1235,2.4487637876306575e-11,2.4487635883866378e-11
