leg,nx,C,x,flux_over_mdot
irregular,80,2.0,2.525,1.0663
irregular,80,2.0,2.575,1.0663
irregular,80,2.0,2.625,1.0663
irregular,80,2.0,2.675,1.0663
irregular,80,2.0,2.725,1.0663
irregular,80,2.0,2.775,1.0663
irregular,80,2.0,2.825,1.0663
irregular,80,2.0,2.875,1.0663
irregular,80,2.0,2.925,1.0663
irregular,80,2.0,2.975,1.0663
irregular,80,2.0,3.025,1.0663
irregular,80,2.0,3.075,1.0663
irregular,80,2.0,3.125,1.0663
irregular,80,2.0,3.175,1.0663
irregular,80,2.0,3.225,1.0663
irregular,80,2.0,3.275,1.0663
irregular,80,2.0,3.325,1.0663
irregular,80,2.0,3.375,1.0663
irregular,80,2.0,3.425,1.0663
irregular,80,2.0,3.475,1.0663
irregular,80,2.0,3.525,1.0663
irregular,80,2.0,3.575,1.0663
irregular,80,2.0,3.625,1.0663
irregular,80,2.0,3.675,1.0663
irregular,80,2.0,3.725,1.0663
irregular,80,2.0,3.775,1.0663
irregular,80,2.0,3.825,1.0663
irregular,80,2.0,3.875,1.0663
irregular,80,2.0,3.925,1.0663
irregular,80,2.0,3.975,1.0663
irregular,80,3.0,0.025,1.0663
irregular,80,3.0,0.075,1.0663
irregular,80,3.0,0.125,1.0663
irregular,80,3.0,0.175,1.0663
irregular,80,3.0,0.225,1.0663
irregular,80,3.0,0.275,1.0663
irregular,80,3.0,0.325,1.0663
irregular,80,3.0,0.375,1.0663
irregular,80,3.0,0.425,1.0663
irregular,80,3.0,0.475,1.0663
irregular,80,3.0,0.525,1.0663
irregular,80,3.0,0.575,1.0663
irregular,80,3.0,0.625,1.0663
irregular,80,3.0,0.675,1.0663
irregular,80,3.0,0.725,1.0663
irregular,80,3.0,0.775,1.0663
irregular,80,3.0,0.825,1.0663
irregular,80,3.0,0.875,1.0663
irregular,80,3.0,0.925,1.0663
irregular,80,3.0,0.975,1.0663
irregular,80,3.0,1.025,1.0663
irregular,80,3.0,1.075,1.0663
irregular,80,3.0,1.125,1.0663
irregular,80,3.0,1.175,1.0663
irregular,80,3.0,1.225,1.0663
irregular,80,3.0,1.275,1.0663
irregular,80,3.0,1.325,1.0663
irregular,80,3.0,1.375,1.0663
irregular,80,3.0,1.425,1.0663
irregular,80,3.0,1.475,1.0663
irregular,80,3.0,1.525,1.0663
irregular,80,3.0,1.575,1.0663
irregular,80,3.0,1.625,1.0663
irregular,80,3.0,1.675,1.0663
irregular,80,3.0,1.725,1.0663
irregular,80,3.0,1.775,1.0663
irregular,80,3.0,1.825,1.0663
irregular,80,3.0,1.875,1.0663
irregular,80,3.0,1.925,1.0663
irregular,80,3.0,1.975,1.0663
irregular,80,3.0,2.025,1.0663
irregular,80,3.0,2.075,1.0663
irregular,80,3.0,2.125,1.0663
irregular,80,3.0,2.175,1.0663
irregular,80,3.0,2.225,1.0663
irregular,80,3.0,2.275,1.0663
irregular,80,3.0,2.325,1.0663
irregular,80,3.0,2.375,1.0663
irregular,80,3.0,2.425,1.0663
irregular,80,3.0,2.475,1.0663
irregular,80,3.0,2.525,1.0663
irregular,80,3.0,2.575,1.0663
irregular,80,3.0,2.625,1.0663
irregular,80,3.0,2.675,1.0663
irregular,80,3.0,2.725,1.0663
irregular,80,3.0,2.775,1.0663
irregular,80,3.0,2.825,1.0663
irregular,80,3.0,2.875,1.0663
irregular,80,3.0,2.925,1.0663
irregular,80,3.0,2.975,1.0663
irregular,80,3.0,3.025,1.0663
irregular,80,3.0,3.075,1.0663
irregular,80,3.0,3.125,1.0663
irregular,80,3.0,3.175,1.0663
irregular,80,3.0,3.225,1.0663
irregular,80,3.0,3.275,1.0663
irregular,80,3.0,3.325,1.0663
irregular,80,3.0,3.375,1.0663
irregular,80,3.0,3.425,1.0663
irregular,80,3.0,3.475,1.0663
irregular,80,3.0,3.525,1.0663
irregular,80,3.0,3.575,1.0663
irregular,80,3.0,3.625,1.0663
irregular,80,3.0,3.675,1.0663
irregular,80,3.0,3.725,1.0663
irregular,80,3.0,3.775,1.0663
irregular,80,3.0,3.825,1.0663
irregular,80,3.0,3.875,1.0663
irregular,80,3.0,3.925,1.0663
irregular,80,3.0,3.975,1.0663
irregular,160,1.0,0.0125,0.976946
irregular,160,1.0,0.0375,0.976946
irregular,160,1.0,0.0625,0.976946
irregular,160,1.0,0.0875,0.976946
irregular,160,1.0,0.1125,0.976946
irregular,160,1.0,0.1375,0.976946
irregular,160,1.0,0.1625,0.976946
irregular,160,1.0,0.1875,0.976946
irregular,160,1.0,0.2125,0.976946
irregular,160,1.0,0.2375,0.976946
irregular,160,1.0,0.2625,0.976946
irregular,160,1.0,0.2875,0.976946
irregular,160,1.0,0.3125,0.976946
irregular,160,1.0,0.3375,0.976946
irregular,160,1.0,0.3625,0.976946
irregular,160,1.0,0.3875,0.976946
irregular,160,1.0,0.4125,0.976946
irregular,160,1.0,0.4375,0.976946
irregular,160,1.0,0.4625,0.976946
irregular,160,1.0,0.4875,0.976946
irregular,160,1.0,0.5125,0.976946
irregular,160,1.0,0.5375,0.976946
irregular,160,1.0,0.5625,0.976946
irregular,160,1.0,0.5875,0.976946
irregular,160,1.0,0.6125,0.976946
irregular,160,1.0,0.6375,0.976946
irregular,160,1.0,0.6625,0.976946
irregular,160,1.0,0.6875,0.976946
irregular,160,1.0,0.7125,0.976946
irregular,160,1.0,0.7375,0.976946
irregular,160,1.0,0.7625,0.976946
irregular,160,1.0,0.7875,0.976946
irregular,160,1.0,0.8125,0.976946
irregular,160,1.0,0.8375,0.976946
irregular,160,1.0,0.8625,0.976946
irregular,160,1.0,0.8875,0.976946
irregular,160,1.0,0.9125,0.976946
irregular,160,1.0,0.9375,0.976946
irregular,160,1.0,0.9625,0.976946
irregular,160,1.0,0.9875,0.976946
irregular,160,1.0,1.0125,0.976946
irregular,160,1.0,1.0375,0.976946
irregular,160,1.0,1.0625,0.976946
irregular,160,1.0,1.0875,0.976946
irregular,160,1.0,1.1125,0.976946
irregular,160,1.0,1.1375,0.976946
irregular,160,1.0,1.1625,0.976946
irregular,160,1.0,1.1875,0.976946
irregular,160,1.0,1.2125,0.976946
irregular,160,1.0,1.2375,0.976946
irregular,160,1.0,1.2625,0.976946
irregular,160,1.0,1.2875,0.976946
irregular,160,1.0,1.3125,0.976946
irregular,160,1.0,1.3375,0.976946
irregular,160,1.0,1.3625,0.976946
irregular,160,1.0,1.3875,0.976946
irregular,160,1.0,1.4125,0.976946
irregular,160,1.0,1.4375,0.976946
irregular,160,1.0,1.4625,0.976946
irregular,160,1.0,1.4875,0.976946
irregular,160,1.0,1.5125,0.976946
irregular,160,1.0,1.5375,0.976946
irregular,160,1.0,1.5625,0.976946
irregular,160,1.0,1.5875,0.976946
irregular,160,1.0,1.6125,0.976946
irregular,160,1.0,1.6375,0.976946
irregular,160,1.0,1.6625,0.976946
irregular,160,1.0,1.6875,0.976946
irregular,160,1.0,1.7125,0.976946
irregular,160,1.0,1.7375,0.976946
irregular,160,1.0,1.7625,0.976945
irregular,160,1.0,1.7875,0.976946
irregular,160,1.0,1.8125,0.976946
irregular,160,1.0,1.8375,0.976946
irregular,160,1.0,1.8625,0.976945
irregular,160,1.0,1.8875,0.976951
irregular,160,1.0,1.9125,0.976942
irregular,160,1.0,1.9375,0.976926
irregular,160,1.0,1.9625,0.976907
irregular,160,1.0,1.9875,0.976791
irregular,160,1.0,2.0125,0.97662
irregular,160,1.0,2.0375,0.977124
irregular,160,1.0,2.0625,0.976912
irregular,160,1.0,2.0875,0.976933
irregular,160,1.0,2.1125,0.976938
irregular,160,1.0,2.1375,0.976941
irregular,160,1.0,2.1625,0.976941
irregular,160,1.0,2.1875,0.976941
irregular,160,1.0,2.2125,0.97694
irregular,160,1.0,2.2375,0.97694
irregular,160,1.0,2.2625,0.97694
irregular,160,1.0,2.2875,0.97694
irregular,160,1.0,2.3125,0.97694
irregular,160,1.0,2.3375,0.97694
irregular,160,1.0,2.3625,0.976941
irregular,160,1.0,2.3875,0.976941
irregular,160,1.0,2.4125,0.976941
irregular,160,1.0,2.4375,0.976941
irregular,160,1.0,2.4625,0.976941
irregular,160,1.0,2.4875,0.976941
irregular,160,1.0,2.5125,0.976941
irregular,160,1.0,2.5375,0.976941
irregular,160,1.0,2.5625,0.976941
irregular,160,1.0,2.5875,0.976941
irregular,160,1.0,2.6125,0.976941
irregular,160,1.0,2.6375,0.976941
irregular,160,1.0,2.6625,0.976941
irregular,160,1.0,2.6875,0.976941
irregular,160,1.0,2.7125,0.976941
irregular,160,1.0,2.7375,0.976941
irregular,160,1.0,2.7625,0.976941
irregular,160,1.0,2.7875,0.976941
irregular,160,1.0,2.8125,0.976941
irregular,160,1.0,2.8375,0.976941
irregular,160,1.0,2.8625,0.976941
irregular,160,1.0,2.8875,0.976941
irregular,160,1.0,2.9125,0.976941
irregular,160,1.0,2.9375,0.976941
irregular,160,1.0,2.9625,0.976941
irregular,160,1.0,2.9875,0.976941
irregular,160,1.0,3.0125,0.976941
irregular,160,1.0,3.0375,0.976941
irregular,160,1.0,3.0625,0.976941
irregular,160,1.0,3.0875,0.976941
irregular,160,1.0,3.1125,0.976941
irregular,160,1.0,3.1375,0.976941
irregular,160,1.0,3.1625,0.976941
irregular,160,1.0,3.1875,0.976941
irregular,160,1.0,3.2125,0.976941
irregular,160,1.0,3.2375,0.976941
irregular,160,1.0,3.2625,0.976941
irregular,160,1.0,3.2875,0.976941
irregular,160,1.0,3.3125,0.976941
irregular,160,1.0,3.3375,0.976941
irregular,160,1.0,3.3625,0.976941
irregular,160,1.0,3.3875,0.976941
irregular,160,1.0,3.4125,0.976941
irregular,160,1.0,3.4375,0.976941
irregular,160,1.0,3.4625,0.976941
irregular,160,1.0,3.4875,0.976941
irregular,160,1.0,3.5125,0.976941
irregular,160,1.0,3.5375,0.976941
irregular,160,1.0,3.5625,0.976941
irregular,160,1.0,3.5875,0.976941
irregular,160,1.0,3.6125,0.976941
irregular,160,1.0,3.6375,0.976941
irregular,160,1.0,3.6625,0.976941
irregular,160,1.0,3.6875,0.976941
irregular,160,1.0,3.7125,0.976941
irregular,160,1.0,3.7375,0.976941
irregular,160,1.0,3.7625,0.976941
irregular,160,1.0,3.7875,0.976941
irregular,160,1.0,3.8125,0.976941
irregular,160,1.0,3.8375,0.976941
irregular,160,1.0,3.8625,0.976941
irregular,160,1.0,3.8875,0.976941
irregular,160,1.0,3.9125,0.976941
irregular,160,1.0,3.9375,0.976941
irregular,160,1.0,3.9625,0.976941
irregular,160,1.0,3.9875,0.976941
irregular,160,1.5,0.0125,1.007363
irregular,160,1.5,0.0375,1.007363
irregular,160,1.5,0.0625,1.007363
irregular,160,1.5,0.0875,1.007363
irregular,160,1.5,0.1125,1.007363
irregular,160,1.5,0.1375,1.007363
irregular,160,1.5,0.1625,1.007363
irregular,160,1.5,0.1875,1.007363
irregular,160,1.5,0.2125,1.007363
irregular,160,1.5,0.2375,1.007363
irregular,160,1.5,0.2625,1.007363
irregular,160,1.5,0.2875,1.007363
irregular,160,1.5,0.3125,1.007363
irregular,160,1.5,0.3375,1.007363
irregular,160,1.5,0.3625,1.007363
irregular,160,1.5,0.3875,1.007363
irregular,160,1.5,0.4125,1.007363
irregular,160,1.5,0.4375,1.007363
irregular,160,1.5,0.4625,1.007363
irregular,160,1.5,0.4875,1.007363
irregular,160,1.5,0.5125,1.007363
irregular,160,1.5,0.5375,1.007363
irregular,160,1.5,0.5625,1.007363
irregular,160,1.5,0.5875,1.007363
irregular,160,1.5,0.6125,1.007363
irregular,160,1.5,0.6375,1.007363
irregular,160,1.5,0.6625,1.007363
irregular,160,1.5,0.6875,1.007363
irregular,160,1.5,0.7125,1.007363
irregular,160,1.5,0.7375,1.007363
irregular,160,1.5,0.7625,1.007363
irregular,160,1.5,0.7875,1.007363
irregular,160,1.5,0.8125,1.007363
irregular,160,1.5,0.8375,1.007363
irregular,160,1.5,0.8625,1.007363
irregular,160,1.5,0.8875,1.007363
irregular,160,1.5,0.9125,1.007363
irregular,160,1.5,0.9375,1.007363
irregular,160,1.5,0.9625,1.007363
irregular,160,1.5,0.9875,1.007363
irregular,160,1.5,1.0125,1.007363
irregular,160,1.5,1.0375,1.007363
irregular,160,1.5,1.0625,1.007363
irregular,160,1.5,1.0875,1.007363
irregular,160,1.5,1.1125,1.007363
irregular,160,1.5,1.1375,1.007363
irregular,160,1.5,1.1625,1.007363
irregular,160,1.5,1.1875,1.007363
irregular,160,1.5,1.2125,1.007363
irregular,160,1.5,1.2375,1.007363
irregular,160,1.5,1.2625,1.007363
irregular,160,1.5,1.2875,1.007363
irregular,160,1.5,1.3125,1.007363
irregular,160,1.5,1.3375,1.007363
irregular,160,1.5,1.3625,1.007363
irregular,160,1.5,1.3875,1.007363
irregular,160,1.5,1.4125,1.007363
irregular,160,1.5,1.4375,1.007363
irregular,160,1.5,1.4625,1.007363
irregular,160,1.5,1.4875,1.007363
irregular,160,1.5,1.5125,1.007363
irregular,160,1.5,1.5375,1.007363
irregular,160,1.5,1.5625,1.007363
irregular,160,1.5,1.5875,1.007363
irregular,160,1.5,1.6125,1.007363
irregular,160,1.5,1.6375,1.007363
irregular,160,1.5,1.6625,1.007363
irregular,160,1.5,1.6875,1.007363
irregular,160,1.5,1.7125,1.007363
irregular,160,1.5,1.7375,1.007363
irregular,160,1.5,1.7625,1.007363
irregular,160,1.5,1.7875,1.007362
irregular,160,1.5,1.8125,1.007362
irregular,160,1.5,1.8375,1.007362
irregular,160,1.5,1.8625,1.007363
irregular,160,1.5,1.8875,1.00736
irregular,160,1.5,1.9125,1.007354
irregular,160,1.5,1.9375,1.007378
irregular,160,1.5,1.9625,1.00738
irregular,160,1.5,1.9875,1.007315
irregular,160,1.5,2.0125,1.007146
irregular,160,1.5,2.0375,1.007511
irregular,160,1.5,2.0625,1.007397
irregular,160,1.5,2.0875,1.007367
irregular,160,1.5,2.1125,1.007362
irregular,160,1.5,2.1375,1.007361
irregular,160,1.5,2.1625,1.00736
irregular,160,1.5,2.1875,1.007361
irregular,160,1.5,2.2125,1.00736
irregular,160,1.5,2.2375,1.00736
irregular,160,1.5,2.2625,1.00736
irregular,160,1.5,2.2875,1.007361
irregular,160,1.5,2.3125,1.00736
irregular,160,1.5,2.3375,1.007361
irregular,160,1.5,2.3625,1.007361
irregular,160,1.5,2.3875,1.007361
irregular,160,1.5,2.4125,1.007361
irregular,160,1.5,2.4375,1.007361
irregular,160,1.5,2.4625,1.007361
irregular,160,1.5,2.4875,1.007361
irregular,160,1.5,2.5125,1.007361
irregular,160,1.5,2.5375,1.007361
irregular,160,1.5,2.5625,1.007361
irregular,160,1.5,2.5875,1.007361
irregular,160,1.5,2.6125,1.007361
irregular,160,1.5,2.6375,1.007361
irregular,160,1.5,2.6625,1.007361
irregular,160,1.5,2.6875,1.007361
irregular,160,1.5,2.7125,1.007361
irregular,160,1.5,2.7375,1.007361
irregular,160,1.5,2.7625,1.007361
irregular,160,1.5,2.7875,1.007361
irregular,160,1.5,2.8125,1.007361
irregular,160,1.5,2.8375,1.007361
irregular,160,1.5,2.8625,1.007361
irregular,160,1.5,2.8875,1.007361
irregular,160,1.5,2.9125,1.007361
irregular,160,1.5,2.9375,1.007361
irregular,160,1.5,2.9625,1.007361
irregular,160,1.5,2.9875,1.007361
irregular,160,1.5,3.0125,1.007361
irregular,160,1.5,3.0375,1.007361
irregular,160,1.5,3.0625,1.007361
irregular,160,1.5,3.0875,1.007361
irregular,160,1.5,3.1125,1.007361
irregular,160,1.5,3.1375,1.007361
irregular,160,1.5,3.1625,1.007361
irregular,160,1.5,3.1875,1.007361
irregular,160,1.5,3.2125,1.007361
irregular,160,1.5,3.2375,1.007361
irregular,160,1.5,3.2625,1.007361
irregular,160,1.5,3.2875,1.007361
irregular,160,1.5,3.3125,1.007361
irregular,160,1.5,3.3375,1.007361
irregular,160,1.5,3.3625,1.007361
irregular,160,1.5,3.3875,1.007361
irregular,160,1.5,3.4125,1.007361
irregular,160,1.5,3.4375,1.007361
irregular,160,1.5,3.4625,1.007361
irregular,160,1.5,3.4875,1.007361
irregular,160,1.5,3.5125,1.007361
irregular,160,1.5,3.5375,1.007361
irregular,160,1.5,3.5625,1.007361
irregular,160,1.5,3.5875,1.007361
irregular,160,1.5,3.6125,1.007361
irregular,160,1.5,3.6375,1.007361
irregular,160,1.5,3.6625,1.007361
irregular,160,1.5,3.6875,1.007361
irregular,160,1.5,3.7125,1.007361
irregular,160,1.5,3.7375,1.007361
irregular,160,1.5,3.7625,1.007361
irregular,160,1.5,3.7875,1.007361
irregular,160,1.5,3.8125,1.007361
irregular,160,1.5,3.8375,1.007361
irregular,160,1.5,3.8625,1.007361
irregular,160,1.5,3.8875,1.007361
irregular,160,1.5,3.9125,1.007361
irregular,160,1.5,3.9375,1.007361
irregular,160,1.5,3.9625,1.007361
irregular,160,1.5,3.9875,1.007361
irregular,160,2.0,0.0125,1.003341
irregular,160,2.0,0.0375,1.003341
irregular,160,2.0,0.0625,1.003341
irregular,160,2.0,0.0875,1.003341
irregular,160,2.0,0.1125,1.003341
irregular,160,2.0,0.1375,1.003341
irregular,160,2.0,0.1625,1.003341
irregular,160,2.0,0.1875,1.003341
irregular,160,2.0,0.2125,1.003341
irregular,160,2.0,0.2375,1.003341
irregular,160,2.0,0.2625,1.003341
irregular,160,2.0,0.2875,1.003341
irregular,160,2.0,0.3125,1.003341
irregular,160,2.0,0.3375,1.003341
irregular,160,2.0,0.3625,1.003341
irregular,160,2.0,0.3875,1.003341
irregular,160,2.0,0.4125,1.003341
irregular,160,2.0,0.4375,1.003341
irregular,160,2.0,0.4625,1.003341
irregular,160,2.0,0.4875,1.003341
irregular,160,2.0,0.5125,1.003341
irregular,160,2.0,0.5375,1.003341
irregular,160,2.0,0.5625,1.003341
irregular,160,2.0,0.5875,1.003341
irregular,160,2.0,0.6125,1.003341
irregular,160,2.0,0.6375,1.003341
irregular,160,2.0,0.6625,1.003341
irregular,160,2.0,0.6875,1.003341
irregular,160,2.0,0.7125,1.003341
irregular,160,2.0,0.7375,1.003341
irregular,160,2.0,0.7625,1.003341
irregular,160,2.0,0.7875,1.003341
irregular,160,2.0,0.8125,1.003341
irregular,160,2.0,0.8375,1.003341
irregular,160,2.0,0.8625,1.003341
irregular,160,2.0,0.8875,1.003341
irregular,160,2.0,0.9125,1.003341
irregular,160,2.0,0.9375,1.003341
irregular,160,2.0,0.9625,1.003341
irregular,160,2.0,0.9875,1.003341
irregular,160,2.0,1.0125,1.003341
irregular,160,2.0,1.0375,1.003341
irregular,160,2.0,1.0625,1.003341
irregular,160,2.0,1.0875,1.003341
irregular,160,2.0,1.1125,1.003341
irregular,160,2.0,1.1375,1.003341
irregular,160,2.0,1.1625,1.003341
irregular,160,2.0,1.1875,1.003341
irregular,160,2.0,1.2125,1.003341
irregular,160,2.0,1.2375,1.003341
irregular,160,2.0,1.2625,1.003341
irregular,160,2.0,1.2875,1.003341
irregular,160,2.0,1.3125,1.003341
irregular,160,2.0,1.3375,1.003341
irregular,160,2.0,1.3625,1.003341
irregular,160,2.0,1.3875,1.003341
irregular,160,2.0,1.4125,1.003341
irregular,160,2.0,1.4375,1.003341
irregular,160,2.0,1.4625,1.003341
irregular,160,2.0,1.4875,1.003341
irregular,160,2.0,1.5125,1.003341
irregular,160,2.0,1.5375,1.003341
irregular,160,2.0,1.5625,1.003341
irregular,160,2.0,1.5875,1.003341
irregular,160,2.0,1.6125,1.003341
irregular,160,2.0,1.6375,1.003341
irregular,160,2.0,1.6625,1.003341
irregular,160,2.0,1.6875,1.003341
irregular,160,2.0,1.7125,1.003341
irregular,160,2.0,1.7375,1.003341
irregular,160,2.0,1.7625,1.00334
irregular,160,2.0,1.7875,1.003338
irregular,160,2.0,1.8125,1.00334
irregular,160,2.0,1.8375,1.003341
irregular,160,2.0,1.8625,1.003349
irregular,160,2.0,1.8875,1.003343
irregular,160,2.0,1.9125,1.003324
irregular,160,2.0,1.9375,1.003386
irregular,160,2.0,1.9625,1.003395
irregular,160,2.0,1.9875,1.003329
irregular,160,2.0,2.0125,1.00321
irregular,160,2.0,2.0375,1.003416
irregular,160,2.0,2.0625,1.003451
irregular,160,2.0,2.0875,1.003356
irregular,160,2.0,2.1125,1.003337
irregular,160,2.0,2.1375,1.003331
irregular,160,2.0,2.1625,1.003332
irregular,160,2.0,2.1875,1.003333
irregular,160,2.0,2.2125,1.003332
irregular,160,2.0,2.2375,1.003332
irregular,160,2.0,2.2625,1.003332
irregular,160,2.0,2.2875,1.003333
irregular,160,2.0,2.3125,1.003332
irregular,160,2.0,2.3375,1.003332
irregular,160,2.0,2.3625,1.003333
irregular,160,2.0,2.3875,1.003333
irregular,160,2.0,2.4125,1.003333
irregular,160,2.0,2.4375,1.003333
irregular,160,2.0,2.4625,1.003333
irregular,160,2.0,2.4875,1.003333
irregular,160,2.0,2.5125,1.003333
irregular,160,2.0,2.5375,1.003333
irregular,160,2.0,2.5625,1.003333
irregular,160,2.0,2.5875,1.003333
irregular,160,2.0,2.6125,1.003333
irregular,160,2.0,2.6375,1.003333
irregular,160,2.0,2.6625,1.003333
irregular,160,2.0,2.6875,1.003333
irregular,160,2.0,2.7125,1.003333
irregular,160,2.0,2.7375,1.003333
irregular,160,2.0,2.7625,1.003333
irregular,160,2.0,2.7875,1.003333
irregular,160,2.0,2.8125,1.003333
irregular,160,2.0,2.8375,1.003333
irregular,160,2.0,2.8625,1.003333
irregular,160,2.0,2.8875,1.003333
irregular,160,2.0,2.9125,1.003333
irregular,160,2.0,2.9375,1.003333
irregular,160,2.0,2.9625,1.003333
irregular,160,2.0,2.9875,1.003333
irregular,160,2.0,3.0125,1.003333
irregular,160,2.0,3.0375,1.003333
irregular,160,2.0,3.0625,1.003333
irregular,160,2.0,3.0875,1.003333
irregular,160,2.0,3.1125,1.003333
irregular,160,2.0,3.1375,1.003333
irregular,160,2.0,3.1625,1.003333
irregular,160,2.0,3.1875,1.003333
irregular,160,2.0,3.2125,1.003333
irregular,160,2.0,3.2375,1.003333
irregular,160,2.0,3.2625,1.003333
irregular,160,2.0,3.2875,1.003333
irregular,160,2.0,3.3125,1.003333
irregular,160,2.0,3.3375,1.003333
irregular,160,2.0,3.3625,1.003333
irregular,160,2.0,3.3875,1.003333
irregular,160,2.0,3.4125,1.003333
irregular,160,2.0,3.4375,1.003333
irregular,160,2.0,3.4625,1.003333
irregular,160,2.0,3.4875,1.003333
irregular,160,2.0,3.5125,1.003333
irregular,160,2.0,3.5375,1.003333
irregular,160,2.0,3.5625,1.003333
irregular,160,2.0,3.5875,1.003333
irregular,160,2.0,3.6125,1.003333
irregular,160,2.0,3.6375,1.003333
irregular,160,2.0,3.6625,1.003333
irregular,160,2.0,3.6875,1.003333
irregular,160,2.0,3.7125,1.003333
irregular,160,2.0,3.7375,1.003333
irregular,160,2.0,3.7625,1.003333
irregular,160,2.0,3.7875,1.003333
irregular,160,2.0,3.8125,1.003333
irregular,160,2.0,3.8375,1.003333
irregular,160,2.0,3.8625,1.003333
irregular,160,2.0,3.8875,1.003333
irregular,160,2.0,3.9125,1.003333
irregular,160,2.0,3.9375,1.003333
irregular,160,2.0,3.9625,1.003333
irregular,160,2.0,3.9875,1.003333
irregular,160,3.0,0.0125,1.0663
irregular,160,3.0,0.0375,1.0663
irregular,160,3.0,0.0625,1.0663
irregular,160,3.0,0.0875,1.0663
irregular,160,3.0,0.1125,1.0663
irregular,160,3.0,0.1375,1.0663
irregular,160,3.0,0.1625,1.0663
irregular,160,3.0,0.1875,1.0663
irregular,160,3.0,0.2125,1.0663
irregular,160,3.0,0.2375,1.0663
irregular,160,3.0,0.2625,1.0663
irregular,160,3.0,0.2875,1.0663
irregular,160,3.0,0.3125,1.0663
irregular,160,3.0,0.3375,1.0663
irregular,160,3.0,0.3625,1.0663
irregular,160,3.0,0.3875,1.0663
irregular,160,3.0,0.4125,1.0663
irregular,160,3.0,0.4375,1.0663
irregular,160,3.0,0.4625,1.0663
irregular,160,3.0,0.4875,1.0663
irregular,160,3.0,0.5125,1.0663
irregular,160,3.0,0.5375,1.0663
irregular,160,3.0,0.5625,1.0663
irregular,160,3.0,0.5875,1.0663
irregular,160,3.0,0.6125,1.0663
irregular,160,3.0,0.6375,1.0663
irregular,160,3.0,0.6625,1.0663
irregular,160,3.0,0.6875,1.0663
irregular,160,3.0,0.7125,1.0663
irregular,160,3.0,0.7375,1.0663
irregular,160,3.0,0.7625,1.0663
irregular,160,3.0,0.7875,1.0663
irregular,160,3.0,0.8125,1.0663
irregular,160,3.0,0.8375,1.0663
irregular,160,3.0,0.8625,1.0663
irregular,160,3.0,0.8875,1.0663
irregular,160,3.0,0.9125,1.0663
irregular,160,3.0,0.9375,1.0663
irregular,160,3.0,0.9625,1.0663
irregular,160,3.0,0.9875,1.0663
irregular,160,3.0,1.0125,1.0663
irregular,160,3.0,1.0375,1.0663
irregular,160,3.0,1.0625,1.0663
irregular,160,3.0,1.0875,1.0663
irregular,160,3.0,1.1125,1.0663
irregular,160,3.0,1.1375,1.0663
irregular,160,3.0,1.1625,1.0663
irregular,160,3.0,1.1875,1.0663
irregular,160,3.0,1.2125,1.0663
irregular,160,3.0,1.2375,1.0663
irregular,160,3.0,1.2625,1.0663
irregular,160,3.0,1.2875,1.0663
irregular,160,3.0,1.3125,1.0663
irregular,160,3.0,1.3375,1.0663
irregular,160,3.0,1.3625,1.0663
irregular,160,3.0,1.3875,1.0663
irregular,160,3.0,1.4125,1.0663
irregular,160,3.0,1.4375,1.0663
irregular,160,3.0,1.4625,1.0663
irregular,160,3.0,1.4875,1.0663
irregular,160,3.0,1.5125,1.0663
irregular,160,3.0,1.5375,1.0663
irregular,160,3.0,1.5625,1.0663
irregular,160,3.0,1.5875,1.0663
irregular,160,3.0,1.6125,1.0663
irregular,160,3.0,1.6375,1.0663
irregular,160,3.0,1.6625,1.0663
irregular,160,3.0,1.6875,1.0663
irregular,160,3.0,1.7125,1.0663
irregular,160,3.0,1.7375,1.0663
irregular,160,3.0,1.7625,1.0663
irregular,160,3.0,1.7875,1.0663
irregular,160,3.0,1.8125,1.0663
irregular,160,3.0,1.8375,1.0663
irregular,160,3.0,1.8625,1.0663
irregular,160,3.0,1.8875,1.0663
irregular,160,3.0,1.9125,1.0663
irregular,160,3.0,1.9375,1.0663
irregular,160,3.0,1.9625,1.0663
irregular,160,3.0,1.9875,1.0663
irregular,160,3.0,2.0125,1.0663
irregular,160,3.0,2.0375,1.0663
irregular,160,3.0,2.0625,1.0663
irregular,160,3.0,2.0875,1.0663
irregular,160,3.0,2.1125,1.0663
irregular,160,3.0,2.1375,1.0663
irregular,160,3.0,2.1625,1.0663
irregular,160,3.0,2.1875,1.0663
irregular,160,3.0,2.2125,1.0663
irregular,160,3.0,2.2375,1.0663
irregular,160,3.0,2.2625,1.0663
irregular,160,3.0,2.2875,1.0663
irregular,160,3.0,2.3125,1.0663
irregular,160,3.0,2.3375,1.0663
irregular,160,3.0,2.3625,1.0663
irregular,160,3.0,2.3875,1.0663
irregular,160,3.0,2.4125,1.0663
irregular,160,3.0,2.4375,1.0663
irregular,160,3.0,2.4625,1.0663
irregular,160,3.0,2.4875,1.0663
irregular,160,3.0,2.5125,1.0663
irregular,160,3.0,2.5375,1.0663
irregular,160,3.0,2.5625,1.0663
irregular,160,3.0,2.5875,1.0663
irregular,160,3.0,2.6125,1.0663
irregular,160,3.0,2.6375,1.0663
irregular,160,3.0,2.6625,1.0663
irregular,160,3.0,2.6875,1.0663
irregular,160,3.0,2.7125,1.0663
irregular,160,3.0,2.7375,1.0663
irregular,160,3.0,2.7625,1.0663
irregular,160,3.0,2.7875,1.0663
irregular,160,3.0,2.8125,1.0663
irregular,160,3.0,2.8375,1.0663
