state,arm,eta,rule,j1,foot,signed
W M0.82,P2,0.96,percell,0.2890955799193211,0.30210244038427064,0.013006860464949532
W M0.82,P2,0.96,subcell,0.2890955799193211,0.30241048894923395,0.013314909029912836
W M0.82,P2,0.99,percell,0.2236815095254519,0.9692655512600036,0.7455840417345516
W M0.82,P2,0.99,subcell,0.2236815095254519,0.9692657732272024,0.7455842637017505
W M0.82,P3,0.2,percell,0.6203257000274321,0.6139075607811839,-0.006418139246248233
W M0.82,P3,0.2,subcell,0.6203257000274321,0.6139575578681259,-0.006368142159306256
W M0.82,P3,0.44,percell,0.5545803009717839,0.5535647814101858,-0.0010155195615980661
W M0.82,P3,0.44,subcell,0.5545803009717839,0.5550850276089975,0.0005047266372135706
W M0.82,P3,0.65,percell,0.5255158125965869,0.5276238154467355,0.0021080028501486714
W M0.82,P3,0.65,subcell,0.5255158125965869,0.5278294247137405,0.0023136121171536406
W M0.82,P3,0.8,percell,0.46531710410110644,0.4513668900738966,-0.013950214027209862
W M0.82,P3,0.8,subcell,0.46531710410110644,0.45191059523221877,-0.013406508868887668
W M0.82,P3,0.9,percell,0.37282630329915506,0.3767209718996567,0.0038946686005016384
W M0.82,P3,0.9,subcell,0.37282630329915506,0.3787165525578733,0.005890249258718228
W M0.82,P3,0.96,percell,0.2890955799193211,0.28728887620338944,-0.001806703715931668
W M0.82,P3,0.96,subcell,0.2890955799193211,0.2876884245950588,-0.0014071553242623325
W M0.82,P3,0.99,percell,0.2236815095254519,0.9593486971780509,0.7356671876525991
W M0.82,P3,0.99,subcell,0.2236815095254519,0.9593498424021981,0.7356683328767462
W M0.82,S1,0.2,percell,0.6203257000274321,0.6139075607811839,-0.006418139246248233
W M0.82,S1,0.2,subcell,0.6203257000274321,0.6140770859725339,-0.006248614054898294
W M0.82,S1,0.44,percell,0.5545803009717839,0.5484259171423621,-0.0061543838294217945
W M0.82,S1,0.44,subcell,0.5545803009717839,0.5484421381575082,-0.006138162814275705
W M0.82,S1,0.65,percell,0.5255158125965869,0.5276238154467355,0.0021080028501486714
W M0.82,S1,0.65,subcell,0.5255158125965869,0.5281646026208666,0.002648790024279757
W M0.82,S1,0.8,percell,0.46531710410110644,0.4522433351880101,-0.013073768913096362
W M0.82,S1,0.8,subcell,0.46531710410110644,0.45230614031806626,-0.013010963783040175
W M0.82,S1,0.9,percell,0.37282630329915506,0.4097424969481016,0.03691619364894655
W M0.82,S1,0.9,subcell,0.37282630329915506,0.40975001181193554,0.036923708512780484
W M0.82,S1,0.96,percell,0.2890955799193211,0.9856717028026137,0.6965761228832926
W M0.82,S1,0.96,subcell,0.2890955799193211,0.9858281865349481,0.696732606615627
W M0.82,S1,0.99,percell,0.2236815095254519,0.9785004028722927,0.7548188933468407
W M0.82,S1,0.99,subcell,0.2236815095254519,0.9785206243721484,0.7548391148466964
W M0.82,S2,0.2,percell,0.6203257000274321,0.6230957912177779,0.0027700911903457692
W M0.82,S2,0.2,subcell,0.6203257000274321,0.6230961750746558,0.0027704750472236084
W M0.82,S2,0.44,percell,0.5545803009717839,0.5484259171423621,-0.0061543838294217945
W M0.82,S2,0.44,subcell,0.5545803009717839,0.5484691763111017,-0.006111124660682199
W M0.82,S2,0.65,percell,0.5255158125965869,0.5276238154467355,0.0021080028501486714
W M0.82,S2,0.65,subcell,0.5255158125965869,0.5279816961296809,0.002465883533094071
W M0.82,S2,0.8,percell,0.46531710410110644,0.4513668900738966,-0.013950214027209862
W M0.82,S2,0.8,subcell,0.46531710410110644,0.45170614877955984,-0.013610955321546603
W M0.82,S2,0.9,percell,0.37282630329915506,0.3710479020256783,-0.0017784012734767818
W M0.82,S2,0.9,subcell,0.37282630329915506,0.3731972036324832,0.0003709003333281502
W M0.82,S2,0.96,percell,0.2890955799193211,0.9856717028026137,0.6965761228832926
W M0.82,S2,0.96,subcell,0.2890955799193211,0.9857318808101035,0.6966363008907824
W M0.82,S2,0.99,percell,0.2236815095254519,0.9753346931603681,0.7516531836349163
W M0.82,S2,0.99,subcell,0.2236815095254519,0.9753707919784212,0.7516892824529693
W M0.82,S3,0.2,percell,0.6203257000274321,0.6139075607811839,-0.006418139246248233
W M0.82,S3,0.2,subcell,0.6203257000274321,0.6139872901887087,-0.006338409838723469
W M0.82,S3,0.44,percell,0.5545803009717839,0.543394155618494,-0.011186145353289878
W M0.82,S3,0.44,subcell,0.5545803009717839,0.5437075934349419,-0.010872707536841997
W M0.82,S3,0.65,percell,0.5255158125965869,0.515447331206354,-0.010068481390232864
W M0.82,S3,0.65,subcell,0.5255158125965869,0.5166809090777281,-0.008834903518858739
W M0.82,S3,0.8,percell,0.46531710410110644,0.4513668900738966,-0.013950214027209862
W M0.82,S3,0.8,subcell,0.46531710410110644,0.4513996030111756,-0.01391750108993084
W M0.82,S3,0.9,percell,0.37282630329915506,0.3767209718996567,0.0038946686005016384
W M0.82,S3,0.9,subcell,0.37282630329915506,0.377216122706985,0.0043898194078299535
W M0.82,S3,0.96,percell,0.2890955799193211,0.30210244038427064,0.013006860464949532
W M0.82,S3,0.96,subcell,0.2890955799193211,0.30221423721429347,0.013118657294972358
W M0.82,S3,0.99,percell,0.2236815095254519,0.2565798647418726,0.032898355216420705
W M0.82,S3,0.99,subcell,0.2236815095254519,0.2567169475918516,0.03303543806639969
W M0.8395,P0,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,P0,0.2,subcell,0.676034162687673,0.6711137976661542,-0.004920365021518824
W M0.8395,P0,0.44,percell,0.6255630828248574,0.6123522059682991,-0.013210876856558307
W M0.8395,P0,0.44,subcell,0.6255630828248574,0.6123872222125323,-0.013175860612325119
W M0.8395,P0,0.65,percell,0.5729860759389566,0.5759128677684422,0.002926791829485631
W M0.8395,P0,0.65,subcell,0.5729860759389566,0.5764645244499552,0.003478448510998655
W M0.8395,P0,0.8,percell,0.5201747196863,0.9841854235306934,0.46401070384439336
W M0.8395,P0,0.8,subcell,0.5201747196863,0.9849158028098242,0.46474108312352413
W M0.8395,P0,0.9,percell,0.4456864227601006,0.44511257595808695,-0.0005738468020136667
W M0.8395,P0,0.9,subcell,0.4456864227601006,0.4452864938162466,-0.0003999289438540443
W M0.8395,P0,0.96,percell,0.3726865108251922,0.9856717028026137,0.6129851919774215
W M0.8395,P0,0.96,subcell,0.3726865108251922,0.9859271522370975,0.6132406414119053
W M0.8395,P0,0.99,percell,0.34381145009775804,0.9811729250069775,0.6373614749092195
W M0.8395,P0,0.99,subcell,0.34381145009775804,0.9813790071413534,0.6375675570435954
W M0.8395,P1,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,P1,0.2,subcell,0.676034162687673,0.6714277866764231,-0.004606376011249913
W M0.8395,P1,0.44,percell,0.6255630828248574,0.6123522059682991,-0.013210876856558307
W M0.8395,P1,0.44,subcell,0.6255630828248574,0.6124392799938762,-0.013123802830981246
W M0.8395,P1,0.65,percell,0.5729860759389566,0.5759128677684422,0.002926791829485631
W M0.8395,P1,0.65,subcell,0.5729860759389566,0.5765543851092483,0.003568309170291717
W M0.8395,P1,0.8,percell,0.5201747196863,0.503287755180331,-0.01688696450596905
W M0.8395,P1,0.8,subcell,0.5201747196863,0.5061303194146354,-0.014044400271664648
W M0.8395,P1,0.9,percell,0.4456864227601006,0.46653672255814094,0.020850299798040317
W M0.8395,P1,0.9,subcell,0.4456864227601006,0.4665402137144387,0.02085379095433809
W M0.8395,P1,0.96,percell,0.3726865108251922,0.9920031353257368,0.6193166245005446
W M0.8395,P1,0.96,subcell,0.3726865108251922,0.992009944023372,0.6193234331981797
W M0.8395,P1,0.99,percell,0.34381145009775804,0.9785004028722927,0.6346889527745346
W M0.8395,P1,0.99,subcell,0.34381145009775804,0.978509276720656,0.634697826622898
W M0.8395,P2,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,P2,0.2,subcell,0.676034162687673,0.6711756306647629,-0.004858532022910089
W M0.8395,P2,0.44,percell,0.6255630828248574,0.6209465921842113,-0.004616490640646065
W M0.8395,P2,0.44,subcell,0.6255630828248574,0.6211628003329371,-0.00440028249192026
W M0.8395,P2,0.65,percell,0.5729860759389566,0.5759128677684422,0.002926791829485631
W M0.8395,P2,0.65,subcell,0.5729860759389566,0.5759418428692507,0.0029557669302940903
W M0.8395,P2,0.8,percell,0.5201747196863,0.5071503772526418,-0.013024342433658243
W M0.8395,P2,0.8,subcell,0.5201747196863,0.5073703703761093,-0.012804349310190699
W M0.8395,P2,0.9,percell,0.4456864227601006,0.46653672255814094,0.020850299798040317
W M0.8395,P2,0.9,subcell,0.4456864227601006,0.4665491311447442,0.020862708384643602
W M0.8395,P2,0.96,percell,0.3726865108251922,0.37667784831533363,0.003991337490141411
W M0.8395,P2,0.96,subcell,0.3726865108251922,0.37675272025793455,0.004066209432742329
W M0.8395,P2,0.99,percell,0.34381145009775804,0.9753346931603681,0.6315232430626101
W M0.8395,P2,0.99,subcell,0.34381145009775804,0.9753631307262465,0.6315516806284884
W M0.8395,P3,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,P3,0.2,subcell,0.676034162687673,0.6711739522296437,-0.004860210458029313
W M0.8395,P3,0.44,percell,0.6255630828248574,0.6044771621004362,-0.02108592072442117
W M0.8395,P3,0.44,subcell,0.6255630828248574,0.6046225915474817,-0.02094049127737574
W M0.8395,P3,0.65,percell,0.5729860759389566,0.5643319084461466,-0.008654167492810005
W M0.8395,P3,0.65,subcell,0.5729860759389566,0.5643392129715256,-0.008646862967431002
W M0.8395,P3,0.8,percell,0.5201747196863,0.5245456547884314,0.004370935102131379
W M0.8395,P3,0.8,subcell,0.5201747196863,0.5245539378868685,0.004379218200568524
W M0.8395,P3,0.9,percell,0.4456864227601006,0.447188836513951,0.0015024137538504068
W M0.8395,P3,0.9,subcell,0.4456864227601006,0.4472139313353291,0.0015275085752284867
W M0.8395,P3,0.96,percell,0.3726865108251922,0.37667784831533363,0.003991337490141411
W M0.8395,P3,0.96,subcell,0.3726865108251922,0.376688975044289,0.00400246421909678
W M0.8395,P3,0.99,percell,0.34381145009775804,0.9738007765786793,0.6299893264809212
W M0.8395,P3,0.99,subcell,0.34381145009775804,0.9738038424659612,0.6299923923682031
W M0.8395,S1,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,S1,0.2,subcell,0.676034162687673,0.6713095780534136,-0.004724584634259399
W M0.8395,S1,0.44,percell,0.6255630828248574,0.6123522059682991,-0.013210876856558307
W M0.8395,S1,0.44,subcell,0.6255630828248574,0.6124185753650107,-0.013144507459846744
W M0.8395,S1,0.65,percell,0.5729860759389566,0.5759128677684422,0.002926791829485631
W M0.8395,S1,0.65,subcell,0.5729860759389566,0.5764758263960287,0.003489750457072116
W M0.8395,S1,0.8,percell,0.5201747196863,0.5071503772526418,-0.013024342433658243
W M0.8395,S1,0.8,subcell,0.5201747196863,0.5071521730401882,-0.013022546646111799
W M0.8395,S1,0.9,percell,0.4456864227601006,0.44511257595808695,-0.0005738468020136667
W M0.8395,S1,0.9,subcell,0.4456864227601006,0.4452946338818318,-0.00039178887826879505
W M0.8395,S1,0.96,percell,0.3726865108251922,0.9856717028026137,0.6129851919774215
W M0.8395,S1,0.96,subcell,0.3726865108251922,0.9858611372652106,0.6131746264400184
W M0.8395,S1,0.99,percell,0.34381145009775804,0.9785004028722927,0.6346889527745346
W M0.8395,S1,0.99,subcell,0.34381145009775804,0.9785275492289239,0.6347160991311659
W M0.8395,S2,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,S2,0.2,subcell,0.676034162687673,0.6713299783481371,-0.0047041843395358995
W M0.8395,S2,0.44,percell,0.6255630828248574,0.6123522059682991,-0.013210876856558307
W M0.8395,S2,0.44,subcell,0.6255630828248574,0.6124214300821341,-0.013141652742723275
W M0.8395,S2,0.65,percell,0.5729860759389566,0.5759128677684422,0.002926791829485631
W M0.8395,S2,0.65,subcell,0.5729860759389566,0.5762329694808078,0.003246893541851259
W M0.8395,S2,0.8,percell,0.5201747196863,0.503287755180331,-0.01688696450596905
W M0.8395,S2,0.8,subcell,0.5201747196863,0.5066577997774531,-0.013516919908846958
W M0.8395,S2,0.9,percell,0.4456864227601006,0.447188836513951,0.0015024137538504068
W M0.8395,S2,0.9,subcell,0.4456864227601006,0.4472636148660525,0.0015771921059518634
W M0.8395,S2,0.96,percell,0.3726865108251922,0.9856717028026137,0.6129851919774215
W M0.8395,S2,0.96,subcell,0.3726865108251922,0.9857859587037657,0.6130994478785735
W M0.8395,S2,0.99,percell,0.34381145009775804,0.9785004028722927,0.6346889527745346
W M0.8395,S2,0.99,subcell,0.34381145009775804,0.978508678621437,0.6346972285236789
W M0.8395,S3,0.2,percell,0.676034162687673,0.6705342486594731,-0.005499914028199937
W M0.8395,S3,0.2,subcell,0.676034162687673,0.6711363207485933,-0.004897841939079717
W M0.8395,S3,0.44,percell,0.6255630828248574,0.6123522059682991,-0.013210876856558307
W M0.8395,S3,0.44,subcell,0.6255630828248574,0.6123933318046509,-0.013169751020206455
W M0.8395,S3,0.65,percell,0.5729860759389566,0.5588406787652771,-0.014145397173679464
W M0.8395,S3,0.65,subcell,0.5729860759389566,0.5596373521783023,-0.013348723760654213
W M0.8395,S3,0.8,percell,0.5201747196863,0.503287755180331,-0.01688696450596905
W M0.8395,S3,0.8,subcell,0.5201747196863,0.5070155973051325,-0.013159122381167565
W M0.8395,S3,0.9,percell,0.4456864227601006,0.447188836513951,0.0015024137538504068
W M0.8395,S3,0.9,subcell,0.4456864227601006,0.4471917529473915,0.0015053301872908764
W M0.8395,S3,0.96,percell,0.3726865108251922,0.368380241910572,-0.004306268914620215
W M0.8395,S3,0.96,subcell,0.3726865108251922,0.3685763637013984,-0.004110147123793817
W M0.8395,S3,0.99,percell,0.34381145009775804,0.9753346931603681,0.6315232430626101
W M0.8395,S3,0.99,subcell,0.34381145009775804,0.9753545570317439,0.6315431069339859
W M0.86,P0,0.2,percell,0.7363343522107196,0.7434305362080408,0.007096183997321148
W M0.86,P0,0.2,subcell,0.7363343522107196,0.7435067216421481,0.007172369431428516
W M0.86,P0,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,P0,0.44,subcell,0.6811539921683327,0.6768331421115898,-0.004320850056742875
W M0.86,P0,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,P0,0.65,subcell,0.6333842953593987,0.6376160616729565,0.0042317663135578165
W M0.86,P0,0.8,percell,0.5789670343823993,0.9841854235306934,0.4052183891482941
W M0.86,P0,0.8,subcell,0.5789670343823993,0.9853184936792004,0.40635145929680117
W M0.86,P0,0.9,percell,0.5227805688362556,0.5368279222329849,0.014047353396729356
W M0.86,P0,0.9,subcell,0.5227805688362556,0.5368873326300441,0.014106763793788502
W M0.86,P0,0.96,percell,0.4798209398581537,0.9921546889509332,0.5123337490927795
W M0.86,P0,0.96,subcell,0.4798209398581537,0.9921624528244715,0.5123415129663178
W M0.86,P0,0.99,percell,0.4460916367209732,0.98513756469765,0.5390459279766768
W M0.86,P0,0.99,subcell,0.4460916367209732,0.9852074795289254,0.5391158428079522
W M0.86,P1,0.2,percell,0.7363343522107196,0.7379938584886239,0.0016595062779042324
W M0.86,P1,0.2,subcell,0.7363343522107196,0.7380635801354178,0.0017292279246982067
W M0.86,P1,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,P1,0.44,subcell,0.6811539921683327,0.6767987709983453,-0.004355221169987433
W M0.86,P1,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,P1,0.65,subcell,0.6333842953593987,0.6376130778664396,0.004228782507040951
W M0.86,P1,0.8,percell,0.5789670343823993,0.5798270803275549,0.0008600459451556519
W M0.86,P1,0.8,subcell,0.5789670343823993,0.5800955846953179,0.0011285503129185859
W M0.86,P1,0.9,percell,0.5227805688362556,0.5154345982166968,-0.007345970619558773
W M0.86,P1,0.9,subcell,0.5227805688362556,0.5158301248066515,-0.006950444029604097
W M0.86,P1,0.96,percell,0.4798209398581537,0.9920031353257368,0.5121821954675831
W M0.86,P1,0.96,subcell,0.4798209398581537,0.9920248189678991,0.5122038791097454
W M0.86,P1,0.99,percell,0.4460916367209732,0.9816632691416428,0.5355716324206696
W M0.86,P1,0.99,subcell,0.4460916367209732,0.981666954065219,0.5355753173442458
W M0.86,P2,0.2,percell,0.7363343522107196,0.7248595611247314,-0.011474791085988256
W M0.86,P2,0.2,subcell,0.7363343522107196,0.7288201763494433,-0.00751417586127634
W M0.86,P2,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,P2,0.44,subcell,0.6811539921683327,0.6767296539192166,-0.004424338249116144
W M0.86,P2,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,P2,0.65,subcell,0.6333842953593987,0.6376038409552703,0.0042195455958716765
W M0.86,P2,0.8,percell,0.5789670343823993,0.5751020400613421,-0.003864994321057136
W M0.86,P2,0.8,subcell,0.5789670343823993,0.5751471494377618,-0.003819884944637475
W M0.86,P2,0.9,percell,0.5227805688362556,0.5249034476951203,0.002122878858864752
W M0.86,P2,0.9,subcell,0.5227805688362556,0.5250403010727008,0.0022597322364452666
W M0.86,P2,0.96,percell,0.4798209398581537,0.9856717028026137,0.50585076294446
W M0.86,P2,0.96,subcell,0.4798209398581537,0.985681619694761,0.5058606798366072
W M0.86,P2,0.99,percell,0.4460916367209732,0.9753346931603681,0.529243056439395
W M0.86,P2,0.99,subcell,0.4460916367209732,0.9753972344026305,0.5293055976816573
W M0.86,P3,0.2,percell,0.7363343522107196,0.7379938584886239,0.0016595062779042324
W M0.86,P3,0.2,subcell,0.7363343522107196,0.7380010683797474,0.0016667161690278043
W M0.86,P3,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,P3,0.44,subcell,0.6811539921683327,0.6766993152624953,-0.004454676905837451
W M0.86,P3,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,P3,0.65,subcell,0.6333842953593987,0.637608111601799,0.004223816242400313
W M0.86,P3,0.8,percell,0.5789670343823993,0.5798270803275549,0.0008600459451556519
W M0.86,P3,0.8,subcell,0.5789670343823993,0.579827492175537,0.0008604577931377033
W M0.86,P3,0.9,percell,0.5227805688362556,0.5154345982166968,-0.007345970619558773
W M0.86,P3,0.9,subcell,0.5227805688362556,0.5154500913737514,-0.007330477462504148
W M0.86,P3,0.96,percell,0.4798209398581537,0.9711054385393004,0.4912844986811467
W M0.86,P3,0.96,subcell,0.4798209398581537,0.9711743217358831,0.4913533818777294
W M0.86,P3,0.99,percell,0.4460916367209732,0.9753346931603681,0.529243056439395
W M0.86,P3,0.99,subcell,0.4460916367209732,0.9753367633289763,0.5292451266080032
W M0.86,S1,0.2,percell,0.7363343522107196,0.7379938584886239,0.0016595062779042324
W M0.86,S1,0.2,subcell,0.7363343522107196,0.7380847750075635,0.001750422796843898
W M0.86,S1,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,S1,0.44,subcell,0.6811539921683327,0.6768171652950704,-0.004336826873262312
W M0.86,S1,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,S1,0.65,subcell,0.6333842953593987,0.6376136200913,0.004229324731901296
W M0.86,S1,0.8,percell,0.5789670343823993,0.5798270803275549,0.0008600459451556519
W M0.86,S1,0.8,subcell,0.5789670343823993,0.5799995251981759,0.00103249081577661
W M0.86,S1,0.9,percell,0.5227805688362556,0.5368279222329849,0.014047353396729356
W M0.86,S1,0.9,subcell,0.5227805688362556,0.5368414704788995,0.014060901642643953
W M0.86,S1,0.96,percell,0.4798209398581537,0.9856717028026137,0.50585076294446
W M0.86,S1,0.96,subcell,0.4798209398581537,0.9858959583013422,0.5060750184431886
W M0.86,S1,0.99,percell,0.4460916367209732,0.9785004028722927,0.5324087661513195
W M0.86,S1,0.99,subcell,0.4460916367209732,0.978534601328298,0.5324429646073248
W M0.86,S2,0.2,percell,0.7363343522107196,0.7379938584886239,0.0016595062779042324
W M0.86,S2,0.2,subcell,0.7363343522107196,0.7380114121178023,0.0016770599070826675
W M0.86,S2,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,S2,0.44,subcell,0.6811539921683327,0.6767583604100159,-0.004395631758316809
W M0.86,S2,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,S2,0.65,subcell,0.6333842953593987,0.6376133767244441,0.004229081365045406
W M0.86,S2,0.8,percell,0.5789670343823993,0.5798270803275549,0.0008600459451556519
W M0.86,S2,0.8,subcell,0.5789670343823993,0.5798584426529744,0.0008914082705751003
W M0.86,S2,0.9,percell,0.5227805688362556,0.5043964945475033,-0.018384074288752217
W M0.86,S2,0.9,subcell,0.5227805688362556,0.5050024954026755,-0.017778073433580066
W M0.86,S2,0.96,percell,0.4798209398581537,0.9856717028026137,0.50585076294446
W M0.86,S2,0.96,subcell,0.4798209398581537,0.9858422106351434,0.5060212707769898
W M0.86,S2,0.99,percell,0.4460916367209732,0.9816632691416428,0.5355716324206696
W M0.86,S2,0.99,subcell,0.4460916367209732,0.9816638998146673,0.5355722630936941
W M0.86,S3,0.2,percell,0.7363343522107196,0.7379938584886239,0.0016595062779042324
W M0.86,S3,0.2,subcell,0.7363343522107196,0.7380108598368232,0.0016765076261036072
W M0.86,S3,0.44,percell,0.6811539921683327,0.6766451347077229,-0.004508857460609805
W M0.86,S3,0.44,subcell,0.6811539921683327,0.6767354678650348,-0.0044185243032979216
W M0.86,S3,0.65,percell,0.6333842953593987,0.637603299419519,0.004219004060120324
W M0.86,S3,0.65,subcell,0.6333842953593987,0.6376120959046759,0.0042278005452772716
W M0.86,S3,0.8,percell,0.5789670343823993,0.5798270803275549,0.0008600459451556519
W M0.86,S3,0.8,subcell,0.5789670343823993,0.5798294763397518,0.0008624419573525222
W M0.86,S3,0.9,percell,0.5227805688362556,0.5043964945475033,-0.018384074288752217
W M0.86,S3,0.9,subcell,0.5227805688362556,0.5049233697032249,-0.017857199133030632
W M0.86,S3,0.96,percell,0.4798209398581537,0.9856717028026137,0.50585076294446
W M0.86,S3,0.96,subcell,0.4798209398581537,0.9857105413073541,0.5058896014492005
W M0.86,S3,0.99,percell,0.4460916367209732,0.9753346931603681,0.529243056439395
W M0.86,S3,0.99,subcell,0.4460916367209732,0.9753881274868399,0.5292964907658667
W M0.88,P0,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,P0,0.2,subcell,0.800490567214696,0.7885633420936983,-0.011927225120997753
W M0.88,P0,0.44,percell,0.73916087274921,0.7368883428576719,-0.0022725298915381442
W M0.88,P0,0.44,subcell,0.73916087274921,0.7369269992335283,-0.002233873515681717
W M0.88,P0,0.65,percell,0.6814392435018977,0.680449389431921,-0.0009898540699766478
W M0.88,P0,0.65,subcell,0.6814392435018977,0.6810605293509656,-0.00037871415093204686
W M0.88,P0,0.8,percell,0.6371611084235318,0.9841854235306934,0.3470243151071616
W M0.88,P0,0.8,subcell,0.6371611084235318,0.9856861792447994,0.3485250708212676
W M0.88,P0,0.9,percell,0.5883277435233024,0.5905440080667369,0.0022162645434344874
W M0.88,P0,0.9,subcell,0.5883277435233024,0.5910689790021028,0.0027412354788003412
W M0.88,P0,0.96,percell,0.5341769957328869,0.9921680701166081,0.4579910743837212
W M0.88,P0,0.96,subcell,0.5341769957328869,0.9923334622184644,0.4581564664855775
W M0.88,P0,0.99,percell,0.5644383045933794,0.9867665143853118,0.4223282097919324
W M0.88,P0,0.99,subcell,0.5644383045933794,0.9867764034395542,0.4223380988461748
W M0.88,P1,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,P1,0.2,subcell,0.800490567214696,0.7885979811770242,-0.011892586037671848
W M0.88,P1,0.44,percell,0.73916087274921,0.7368883428576719,-0.0022725298915381442
W M0.88,P1,0.44,subcell,0.73916087274921,0.7369086113860156,-0.002252261363194452
W M0.88,P1,0.65,percell,0.6814392435018977,0.680449389431921,-0.0009898540699766478
W M0.88,P1,0.65,subcell,0.6814392435018977,0.6808988173315778,-0.0005404261703199076
W M0.88,P1,0.8,percell,0.6371611084235318,0.6363616595582855,-0.0007994488652462994
W M0.88,P1,0.8,subcell,0.6371611084235318,0.6396109896799514,0.0024498812564196504
W M0.88,P1,0.9,percell,0.5883277435233024,0.5905440080667369,0.0022162645434344874
W M0.88,P1,0.9,subcell,0.5883277435233024,0.5906558284445853,0.0023280849212828914
W M0.88,P1,0.96,percell,0.5341769957328869,0.9920031353257368,0.4578261395928499
W M0.88,P1,0.96,subcell,0.5341769957328869,0.9920383225534709,0.457861326820584
W M0.88,P1,0.99,percell,0.5644383045933794,0.98513756469765,0.4206992601042706
W M0.88,P1,0.99,subcell,0.5644383045933794,0.9851623235710943,0.42072401897771494
W M0.88,P2,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,P2,0.2,subcell,0.800490567214696,0.7884692910070735,-0.0120212762076225
W M0.88,P2,0.44,percell,0.73916087274921,0.728678492822232,-0.010482379926978092
W M0.88,P2,0.44,subcell,0.73916087274921,0.7286799438615859,-0.010480928887624197
W M0.88,P2,0.65,percell,0.6814392435018977,0.6789812951839803,-0.0024579483179173467
W M0.88,P2,0.65,subcell,0.6814392435018977,0.6789856645306225,-0.002453578971275183
W M0.88,P2,0.8,percell,0.6371611084235318,0.6161935371316576,-0.02096757129187421
W M0.88,P2,0.8,subcell,0.6371611084235318,0.6175598591994474,-0.01960124922408435
W M0.88,P2,0.9,percell,0.5883277435233024,0.5854732349088839,-0.002854508614418494
W M0.88,P2,0.9,subcell,0.5883277435233024,0.5865863100925197,-0.0017414334307827017
W M0.88,P2,0.96,percell,0.5341769957328869,0.9920031353257368,0.4578261395928499
W M0.88,P2,0.96,subcell,0.5341769957328869,0.9920171712747282,0.4578401755418413
W M0.88,P2,0.99,percell,0.5644383045933794,0.9816632691416428,0.4172249645482634
W M0.88,P2,0.99,subcell,0.5644383045933794,0.981668566335604,0.41723026174222455
W M0.88,P3,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,P3,0.2,subcell,0.800490567214696,0.788548034357134,-0.011942532857561972
W M0.88,P3,0.44,percell,0.73916087274921,0.7368883428576719,-0.0022725298915381442
W M0.88,P3,0.44,subcell,0.73916087274921,0.7368927023476237,-0.0022681704015863335
W M0.88,P3,0.65,percell,0.6814392435018977,0.680449389431921,-0.0009898540699766478
W M0.88,P3,0.65,subcell,0.6814392435018977,0.6811213973778137,-0.0003178461240839203
W M0.88,P3,0.8,percell,0.6371611084235318,0.6363616595582855,-0.0007994488652462994
W M0.88,P3,0.8,subcell,0.6371611084235318,0.6366659369931285,-0.0004951714304033406
W M0.88,P3,0.9,percell,0.5883277435233024,0.5905440080667369,0.0022162645434344874
W M0.88,P3,0.9,subcell,0.5883277435233024,0.590629994976869,0.0023022514535665506
W M0.88,P3,0.96,percell,0.5341769957328869,0.9856717028026137,0.45149470706972683
W M0.88,P3,0.96,subcell,0.5341769957328869,0.9857287555374531,0.4515517598045662
W M0.88,P3,0.99,percell,0.5644383045933794,0.9816632691416428,0.4172249645482634
W M0.88,P3,0.99,subcell,0.5644383045933794,0.9816633562306256,0.4172250516372462
W M0.88,S1,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,S1,0.2,subcell,0.800490567214696,0.7885809966215757,-0.011909570593120367
W M0.88,S1,0.44,percell,0.73916087274921,0.7368883428576719,-0.0022725298915381442
W M0.88,S1,0.44,subcell,0.73916087274921,0.7369066231158736,-0.002254249633336425
