level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L3,none,0.90,0.9000,0.964588,0.005093,0.199013,upper
L3,none,0.90,0.9000,0.972047,0.004158,0.219972,upper
L3,none,0.90,0.9000,0.979316,0.003249,0.243557,upper
L3,none,0.90,0.9000,0.986396,0.002368,0.270998,upper
L3,none,0.90,0.9000,0.993290,0.001519,0.305238,upper
L3,none,0.90,0.9000,1.000000,0.000705,0.344178,upper
L3,none,0.90,0.9000,-0.000000,0.000000,0.723174,lower
L3,none,0.90,0.9000,0.000004,-0.000389,0.735442,lower
L3,none,0.90,0.9000,0.000018,-0.000793,0.746939,lower
L3,none,0.90,0.9000,0.000043,-0.001214,0.757525,lower
L3,none,0.90,0.9000,0.000080,-0.001650,0.767178,lower
L3,none,0.90,0.9000,0.000131,-0.002104,0.775712,lower
L3,none,0.90,0.9000,0.000196,-0.002574,0.782974,lower
L3,none,0.90,0.9000,0.000278,-0.003062,0.788782,lower
L3,none,0.90,0.9000,0.000377,-0.003566,0.792955,lower
L3,none,0.90,0.9000,0.000497,-0.004088,0.795304,lower
L3,none,0.90,0.9000,0.000638,-0.004627,0.795642,lower
L3,none,0.90,0.9000,0.000803,-0.005183,0.793780,lower
L3,none,0.90,0.9000,0.000993,-0.005755,0.789536,lower
L3,none,0.90,0.9000,0.001211,-0.006343,0.782739,lower
L3,none,0.90,0.9000,0.001458,-0.006948,0.773234,lower
L3,none,0.90,0.9000,0.001738,-0.007567,0.760891,lower
L3,none,0.90,0.9000,0.002052,-0.008200,0.745610,lower
L3,none,0.90,0.9000,0.002402,-0.008847,0.727328,lower
L3,none,0.90,0.9000,0.002791,-0.009505,0.706025,lower
L3,none,0.90,0.9000,0.003221,-0.010175,0.681733,lower
L3,none,0.90,0.9000,0.003694,-0.010854,0.654537,lower
L3,none,0.90,0.9000,0.004212,-0.011542,0.624581,lower
L3,none,0.90,0.9000,0.004777,-0.012236,0.592064,lower
L3,none,0.90,0.9000,0.005392,-0.012935,0.557243,lower
L3,none,0.90,0.9000,0.006058,-0.013638,0.520424,lower
L3,none,0.90,0.9000,0.006777,-0.014342,0.481962,lower
L3,none,0.90,0.9000,0.007551,-0.015047,0.442244,lower
L3,none,0.90,0.9000,0.008382,-0.015751,0.401689,lower
L3,none,0.90,0.9000,0.009271,-0.016451,0.360730,lower
L3,none,0.90,0.9000,0.010219,-0.017147,0.319812,lower
L3,none,0.90,0.9000,0.011228,-0.017838,0.279369,lower
L3,none,0.90,0.9000,0.012300,-0.018521,0.239821,lower
L3,none,0.90,0.9000,0.013436,-0.019195,0.201559,lower
L3,none,0.90,0.9000,0.014637,-0.019860,0.164933,lower
L3,none,0.90,0.9000,0.015904,-0.020515,0.130246,lower
L3,none,0.90,0.9000,0.017239,-0.021159,0.097749,lower
L3,none,0.90,0.9000,0.018643,-0.021791,0.067639,lower
L3,none,0.90,0.9000,0.020117,-0.022410,0.040055,lower
L3,none,0.90,0.9000,0.021664,-0.023016,0.015085,lower
L3,none,0.90,0.9000,0.023284,-0.023610,-0.007239,lower
L3,none,0.90,0.9000,0.024979,-0.024190,-0.026931,lower
L3,none,0.90,0.9000,0.026750,-0.024757,-0.044051,lower
L3,none,0.90,0.9000,0.028600,-0.025311,-0.058702,lower
L3,none,0.90,0.9000,0.030531,-0.025853,-0.071019,lower
L3,none,0.90,0.9000,0.032543,-0.026382,-0.081172,lower
L3,none,0.90,0.9000,0.034640,-0.026899,-0.089350,lower
L3,none,0.90,0.9000,0.036823,-0.027404,-0.095763,lower
L3,none,0.90,0.9000,0.039094,-0.027899,-0.100629,lower
L3,none,0.90,0.9000,0.041456,-0.028383,-0.104171,lower
L3,none,0.90,0.9000,0.043911,-0.028859,-0.106609,lower
L3,none,0.90,0.9000,0.046463,-0.029326,-0.108159,lower
L3,none,0.90,0.9000,0.049112,-0.029785,-0.109024,lower
L3,none,0.90,0.9000,0.051862,-0.030238,-0.109394,lower
L3,none,0.90,0.9000,0.054716,-0.030686,-0.109447,lower
L3,none,0.90,0.9000,0.057676,-0.031129,-0.109342,lower
L3,none,0.90,0.9000,0.060746,-0.031569,-0.109224,lower
L3,none,0.90,0.9000,0.063928,-0.032006,-0.109222,lower
L3,none,0.90,0.9000,0.067226,-0.032442,-0.109450,lower
L3,none,0.90,0.9000,0.070642,-0.032877,-0.110005,lower
L3,none,0.90,0.9000,0.074181,-0.033313,-0.110972,lower
L3,none,0.90,0.9000,0.077844,-0.033751,-0.112422,lower
L3,none,0.90,0.9000,0.081635,-0.034191,-0.114412,lower
L3,none,0.90,0.9000,0.085558,-0.034634,-0.116987,lower
L3,none,0.90,0.9000,0.089616,-0.035080,-0.120181,lower
L3,none,0.90,0.9000,0.093813,-0.035530,-0.124016,lower
L3,none,0.90,0.9000,0.098151,-0.035985,-0.128502,lower
L3,none,0.90,0.9000,0.102634,-0.036444,-0.133640,lower
L3,none,0.90,0.9000,0.107265,-0.036907,-0.139421,lower
L3,none,0.90,0.9000,0.112049,-0.037375,-0.145825,lower
L3,none,0.90,0.9000,0.116988,-0.037847,-0.152823,lower
L3,none,0.90,0.9000,0.122085,-0.038323,-0.160376,lower
L3,none,0.90,0.9000,0.127344,-0.038801,-0.168439,lower
L3,none,0.90,0.9000,0.132769,-0.039282,-0.176956,lower
L3,none,0.90,0.9000,0.138361,-0.039764,-0.185864,lower
L3,none,0.90,0.9000,0.144125,-0.040246,-0.195094,lower
L3,none,0.90,0.9000,0.150063,-0.040726,-0.204571,lower
L3,none,0.90,0.9000,0.156179,-0.041204,-0.214210,lower
L3,none,0.90,0.9000,0.162474,-0.041678,-0.223925,lower
L3,none,0.90,0.9000,0.168952,-0.042147,-0.233620,lower
L3,none,0.90,0.9000,0.175614,-0.042610,-0.243191,lower
L3,none,0.90,0.9000,0.182464,-0.043064,-0.252524,lower
L3,none,0.90,0.9000,0.189502,-0.043509,-0.261489,lower
L3,none,0.90,0.9000,0.196731,-0.043942,-0.269938,lower
L3,none,0.90,0.9000,0.204152,-0.044364,-0.277700,lower
L3,none,0.90,0.9000,0.211767,-0.044773,-0.284591,lower
L3,none,0.90,0.9000,0.219576,-0.045168,-0.290435,lower
L3,none,0.90,0.9000,0.227580,-0.045547,-0.295074,lower
L3,none,0.90,0.9000,0.235779,-0.045911,-0.298414,lower
L3,none,0.90,0.9000,0.244175,-0.046258,-0.300445,lower
L3,none,0.90,0.9000,0.252765,-0.046588,-0.301259,lower
L3,none,0.90,0.9000,0.261551,-0.046900,-0.301031,lower
L3,none,0.90,0.9000,0.270530,-0.047194,-0.300002,lower
L3,none,0.90,0.9000,0.279701,-0.047469,-0.298447,lower
L3,none,0.90,0.9000,0.289064,-0.047723,-0.296602,lower
L3,none,0.90,0.9000,0.298615,-0.047957,-0.294657,lower
L3,none,0.90,0.9000,0.308352,-0.048168,-0.292752,lower
L3,none,0.90,0.9000,0.318273,-0.048357,-0.290963,lower
L3,none,0.90,0.9000,0.328374,-0.048520,-0.289263,lower
L3,none,0.90,0.9000,0.338651,-0.048657,-0.287591,lower
L3,none,0.90,0.9000,0.349100,-0.048765,-0.285887,lower
L3,none,0.90,0.9000,0.359716,-0.048843,-0.284020,lower
L3,none,0.90,0.9000,0.370495,-0.048887,-0.281818,lower
L3,none,0.90,0.9000,0.381432,-0.048894,-0.279138,lower
L3,none,0.90,0.9000,0.392519,-0.048863,-0.275836,lower
L3,none,0.90,0.9000,0.403750,-0.048790,-0.271739,lower
L3,none,0.90,0.9000,0.415120,-0.048673,-0.266877,lower
L3,none,0.90,0.9000,0.426620,-0.048509,-0.261324,lower
L3,none,0.90,0.9000,0.438243,-0.048297,-0.255166,lower
L3,none,0.90,0.9000,0.449981,-0.048033,-0.248646,lower
L3,none,0.90,0.9000,0.461826,-0.047717,-0.241945,lower
L3,none,0.90,0.9000,0.473769,-0.047347,-0.235149,lower
L3,none,0.90,0.9000,0.485800,-0.046924,-0.228009,lower
L3,none,0.90,0.9000,0.497911,-0.046447,-0.220058,lower
L3,none,0.90,0.9000,0.510092,-0.045918,-0.210995,lower
L3,none,0.90,0.9000,0.522334,-0.045337,-0.200815,lower
L3,none,0.90,0.9000,0.534626,-0.044707,-0.190363,lower
L3,none,0.90,0.9000,0.546959,-0.044030,-0.180826,lower
L3,none,0.90,0.9000,0.559322,-0.043308,-0.172237,lower
L3,none,0.90,0.9000,0.571705,-0.042545,-0.163716,lower
L3,none,0.90,0.9000,0.584099,-0.041745,-0.153976,lower
L3,none,0.90,0.9000,0.596493,-0.040910,-0.142181,lower
L3,none,0.90,0.9000,0.608876,-0.040043,-0.129723,lower
L3,none,0.90,0.9000,0.621239,-0.039149,-0.118615,lower
L3,none,0.90,0.9000,0.633572,-0.038230,-0.109301,lower
L3,none,0.90,0.9000,0.645864,-0.037290,-0.101200,lower
L3,none,0.90,0.9000,0.658106,-0.036330,-0.093292,lower
L3,none,0.90,0.9000,0.670288,-0.035354,-0.085196,lower
L3,none,0.90,0.9000,0.682401,-0.034364,-0.077523,lower
L3,none,0.90,0.9000,0.694435,-0.033360,-0.070545,lower
L3,none,0.90,0.9000,0.706381,-0.032346,-0.063692,lower
L3,none,0.90,0.9000,0.718230,-0.031322,-0.056351,lower
L3,none,0.90,0.9000,0.729973,-0.030288,-0.048690,lower
L3,none,0.90,0.9000,0.741604,-0.029247,-0.041334,lower
L3,none,0.90,0.9000,0.753112,-0.028199,-0.034643,lower
L3,none,0.90,0.9000,0.764492,-0.027144,-0.028568,lower
L3,none,0.90,0.9000,0.775735,-0.026084,-0.022625,lower
L3,none,0.90,0.9000,0.786835,-0.025019,-0.016319,lower
L3,none,0.90,0.9000,0.797785,-0.023949,-0.009515,lower
L3,none,0.90,0.9000,0.808580,-0.022876,-0.002241,lower
L3,none,0.90,0.9000,0.819215,-0.021800,0.005379,lower
L3,none,0.90,0.9000,0.829682,-0.020722,0.013224,lower
L3,none,0.90,0.9000,0.839979,-0.019643,0.021313,lower
L3,none,0.90,0.9000,0.850101,-0.018564,0.029715,lower
L3,none,0.90,0.9000,0.860044,-0.017485,0.038523,lower
L3,none,0.90,0.9000,0.869805,-0.016409,0.047823,lower
L3,none,0.90,0.9000,0.879380,-0.015336,0.057657,lower
L3,none,0.90,0.9000,0.888767,-0.014267,0.068064,lower
L3,none,0.90,0.9000,0.897965,-0.013204,0.079094,lower
L3,none,0.90,0.9000,0.906971,-0.012147,0.090801,lower
L3,none,0.90,0.9000,0.915784,-0.011100,0.103242,lower
L3,none,0.90,0.9000,0.924403,-0.010062,0.116476,lower
L3,none,0.90,0.9000,0.932828,-0.009037,0.130569,lower
L3,none,0.90,0.9000,0.941059,-0.008025,0.145608,lower
L3,none,0.90,0.9000,0.949096,-0.007029,0.161713,lower
L3,none,0.90,0.9000,0.956938,-0.006050,0.179053,lower
L3,none,0.90,0.9000,0.964588,-0.005093,0.197882,lower
L3,none,0.90,0.9000,0.972047,-0.004158,0.218595,lower
L3,none,0.90,0.9000,0.979316,-0.003249,0.241976,lower
L3,none,0.90,0.9000,0.986396,-0.002368,0.269294,lower
L3,none,0.90,0.9000,0.993290,-0.001519,0.303981,lower
L3,none,0.90,0.9000,1.000000,-0.000705,0.343104,lower
L3,none,0.96,0.9600,0.000000,0.000000,0.691049,upper
L3,none,0.96,0.9600,0.000004,0.000389,0.678502,upper
L3,none,0.96,0.9600,0.000019,0.000793,0.664365,upper
L3,none,0.96,0.9600,0.000043,0.001214,0.648341,upper
L3,none,0.96,0.9600,0.000080,0.001650,0.630428,upper
L3,none,0.96,0.9600,0.000131,0.002104,0.610452,upper
L3,none,0.96,0.9600,0.000196,0.002574,0.588292,upper
L3,none,0.96,0.9600,0.000278,0.003062,0.563807,upper
L3,none,0.96,0.9600,0.000377,0.003566,0.536871,upper
L3,none,0.96,0.9600,0.000497,0.004088,0.507362,upper
L3,none,0.96,0.9600,0.000638,0.004627,0.475173,upper
L3,none,0.96,0.9600,0.000803,0.005183,0.440213,upper
L3,none,0.96,0.9600,0.000993,0.005755,0.402414,upper
L3,none,0.96,0.9600,0.001211,0.006343,0.361730,upper
L3,none,0.96,0.9600,0.001458,0.006948,0.318153,upper
L3,none,0.96,0.9600,0.001738,0.007567,0.271715,upper
L3,none,0.96,0.9600,0.002052,0.008200,0.222488,upper
L3,none,0.96,0.9600,0.002402,0.008847,0.170591,upper
L3,none,0.96,0.9600,0.002791,0.009505,0.116196,upper
L3,none,0.96,0.9600,0.003221,0.010175,0.059526,upper
L3,none,0.96,0.9600,0.003694,0.010854,0.000857,upper
L3,none,0.96,0.9600,0.004212,0.011542,-0.059489,upper
L3,none,0.96,0.9600,0.004777,0.012236,-0.121144,upper
L3,none,0.96,0.9600,0.005392,0.012935,-0.183703,upper
L3,none,0.96,0.9600,0.006058,0.013638,-0.246730,upper
L3,none,0.96,0.9600,0.006777,0.014342,-0.309766,upper
L3,none,0.96,0.9600,0.007551,0.015047,-0.372351,upper
L3,none,0.96,0.9600,0.008382,0.015751,-0.434087,upper
L3,none,0.96,0.9600,0.009271,0.016451,-0.494594,upper
L3,none,0.96,0.9600,0.010219,0.017147,-0.553490,upper
L3,none,0.96,0.9600,0.011228,0.017838,-0.610458,upper
L3,none,0.96,0.9600,0.012300,0.018521,-0.665229,upper
L3,none,0.96,0.9600,0.013436,0.019195,-0.717585,upper
L3,none,0.96,0.9600,0.014637,0.019860,-0.767343,upper
L3,none,0.96,0.9600,0.015904,0.020515,-0.814357,upper
L3,none,0.96,0.9600,0.017239,0.021159,-0.858508,upper
L3,none,0.96,0.9600,0.018643,0.021791,-0.899711,upper
L3,none,0.96,0.9600,0.020117,0.022410,-0.937918,upper
L3,none,0.96,0.9600,0.021664,0.023016,-0.973120,upper
L3,none,0.96,0.9600,0.023284,0.023610,-1.005345,upper
L3,none,0.96,0.9600,0.024979,0.024190,-1.034655,upper
L3,none,0.96,0.9600,0.026750,0.024757,-1.061136,upper
L3,none,0.96,0.9600,0.028600,0.025311,-1.084897,upper
L3,none,0.96,0.9600,0.030531,0.025853,-1.106056,upper
L3,none,0.96,0.9600,0.032543,0.026382,-1.124740,upper
L3,none,0.96,0.9600,0.034640,0.026899,-1.141079,upper
L3,none,0.96,0.9600,0.036823,0.027404,-1.155203,upper
L3,none,0.96,0.9600,0.039094,0.027899,-1.167241,upper
L3,none,0.96,0.9600,0.041456,0.028383,-1.177320,upper
L3,none,0.96,0.9600,0.043912,0.028859,-1.185567,upper
L3,none,0.96,0.9600,0.046463,0.029326,-1.192107,upper
L3,none,0.96,0.9600,0.049112,0.029785,-1.197067,upper
L3,none,0.96,0.9600,0.051862,0.030238,-1.200574,upper
L3,none,0.96,0.9600,0.054716,0.030686,-1.202752,upper
L3,none,0.96,0.9600,0.057676,0.031129,-1.203728,upper
L3,none,0.96,0.9600,0.060746,0.031569,-1.203625,upper
L3,none,0.96,0.9600,0.063928,0.032006,-1.202563,upper
L3,none,0.96,0.9600,0.067226,0.032442,-1.200660,upper
L3,none,0.96,0.9600,0.070643,0.032877,-1.198038,upper
L3,none,0.96,0.9600,0.074181,0.033313,-1.194823,upper
L3,none,0.96,0.9600,0.077844,0.033751,-1.191146,upper
L3,none,0.96,0.9600,0.081635,0.034191,-1.187148,upper
L3,none,0.96,0.9600,0.085558,0.034634,-1.182972,upper
L3,none,0.96,0.9600,0.089616,0.035080,-1.178764,upper
L3,none,0.96,0.9600,0.093813,0.035530,-1.174667,upper
L3,none,0.96,0.9600,0.098151,0.035985,-1.170828,upper
L3,none,0.96,0.9600,0.102634,0.036444,-1.167392,upper
L3,none,0.96,0.9600,0.107265,0.036907,-1.164503,upper
L3,none,0.96,0.9600,0.112049,0.037375,-1.162307,upper
L3,none,0.96,0.9600,0.116988,0.037847,-1.160921,upper
L3,none,0.96,0.9600,0.122085,0.038323,-1.160380,upper
L3,none,0.96,0.9600,0.127344,0.038801,-1.160596,upper
L3,none,0.96,0.9600,0.132769,0.039282,-1.161329,upper
L3,none,0.96,0.9600,0.138361,0.039764,-1.162201,upper
L3,none,0.96,0.9600,0.144125,0.040246,-1.162739,upper
L3,none,0.96,0.9600,0.150064,0.040726,-1.162343,upper
L3,none,0.96,0.9600,0.156179,0.041204,-1.160418,upper
L3,none,0.96,0.9600,0.162474,0.041678,-1.156570,upper
L3,none,0.96,0.9600,0.168952,0.042147,-1.150273,upper
L3,none,0.96,0.9600,0.175614,0.042610,-1.140765,upper
L3,none,0.96,0.9600,0.182464,0.043064,-1.126671,upper
L3,none,0.96,0.9600,0.189502,0.043509,-1.105810,upper
L3,none,0.96,0.9600,0.196731,0.043942,-1.076437,upper
L3,none,0.96,0.9600,0.204152,0.044364,-1.038661,upper
L3,none,0.96,0.9600,0.211767,0.044773,-0.994782,upper
L3,none,0.96,0.9600,0.219576,0.045168,-0.948854,upper
L3,none,0.96,0.9600,0.227580,0.045547,-0.902194,upper
L3,none,0.96,0.9600,0.235780,0.045911,-0.815135,upper
L3,none,0.96,0.9600,0.244175,0.046258,-0.519630,upper
L3,none,0.96,0.9600,0.252765,0.046588,-0.160143,upper
L3,none,0.96,0.9600,0.261551,0.046900,-0.028178,upper
L3,none,0.96,0.9600,0.270530,0.047194,-0.035633,upper
L3,none,0.96,0.9600,0.279701,0.047468,-0.060097,upper
L3,none,0.96,0.9600,0.289064,0.047723,-0.082295,upper
L3,none,0.96,0.9600,0.298615,0.047957,-0.100406,upper
L3,none,0.96,0.9600,0.308352,0.048168,-0.116556,upper
L3,none,0.96,0.9600,0.318273,0.048357,-0.131896,upper
L3,none,0.96,0.9600,0.328374,0.048520,-0.145954,upper
L3,none,0.96,0.9600,0.338651,0.048657,-0.158641,upper
L3,none,0.96,0.9600,0.349100,0.048765,-0.170480,upper
L3,none,0.96,0.9600,0.359716,0.048843,-0.181838,upper
L3,none,0.96,0.9600,0.370496,0.048887,-0.192415,upper
L3,none,0.96,0.9600,0.381432,0.048894,-0.201960,upper
L3,none,0.96,0.9600,0.392519,0.048863,-0.210436,upper
L3,none,0.96,0.9600,0.403751,0.048790,-0.217724,upper
L3,none,0.96,0.9600,0.415120,0.048673,-0.223646,upper
L3,none,0.96,0.9600,0.426620,0.048509,-0.228079,upper
L3,none,0.96,0.9600,0.438243,0.048296,-0.230986,upper
L3,none,0.96,0.9600,0.449982,0.048033,-0.232366,upper
L3,none,0.96,0.9600,0.461826,0.047717,-0.232203,upper
L3,none,0.96,0.9600,0.473769,0.047347,-0.230520,upper
L3,none,0.96,0.9600,0.485800,0.046924,-0.227388,upper
L3,none,0.96,0.9600,0.497911,0.046447,-0.222877,upper
L3,none,0.96,0.9600,0.510092,0.045918,-0.217113,upper
L3,none,0.96,0.9600,0.522334,0.045337,-0.210264,upper
L3,none,0.96,0.9600,0.534626,0.044707,-0.202572,upper
L3,none,0.96,0.9600,0.546959,0.044030,-0.194349,upper
L3,none,0.96,0.9600,0.559322,0.043308,-0.185961,upper
L3,none,0.96,0.9600,0.571705,0.042545,-0.177745,upper
L3,none,0.96,0.9600,0.584099,0.041745,-0.169797,upper
L3,none,0.96,0.9600,0.596493,0.040910,-0.162095,upper
L3,none,0.96,0.9600,0.608876,0.040043,-0.154427,upper
L3,none,0.96,0.9600,0.621239,0.039149,-0.146548,upper
L3,none,0.96,0.9600,0.633572,0.038230,-0.138516,upper
L3,none,0.96,0.9600,0.645864,0.037290,-0.130500,upper
L3,none,0.96,0.9600,0.658106,0.036330,-0.122942,upper
L3,none,0.96,0.9600,0.670288,0.035354,-0.116285,upper
L3,none,0.96,0.9600,0.682401,0.034364,-0.110448,upper
L3,none,0.96,0.9600,0.694435,0.033360,-0.105129,upper
L3,none,0.96,0.9600,0.706381,0.032346,-0.099959,upper
L3,none,0.96,0.9600,0.718230,0.031322,-0.094693,upper
L3,none,0.96,0.9600,0.729973,0.030288,-0.089458,upper
L3,none,0.96,0.9600,0.741604,0.029247,-0.084389,upper
L3,none,0.96,0.9600,0.753112,0.028199,-0.079430,upper
L3,none,0.96,0.9600,0.764492,0.027144,-0.074481,upper
L3,none,0.96,0.9600,0.775735,0.026084,-0.069547,upper
L3,none,0.96,0.9600,0.786835,0.025019,-0.064711,upper
L3,none,0.96,0.9600,0.797785,0.023949,-0.059878,upper
L3,none,0.96,0.9600,0.808581,0.022876,-0.054828,upper
L3,none,0.96,0.9600,0.819215,0.021800,-0.049378,upper
L3,none,0.96,0.9600,0.829683,0.020722,-0.043452,upper
L3,none,0.96,0.9600,0.839979,0.019643,-0.037211,upper
L3,none,0.96,0.9600,0.850101,0.018564,-0.030803,upper
L3,none,0.96,0.9600,0.860044,0.017485,-0.024094,upper
L3,none,0.96,0.9600,0.869805,0.016409,-0.016875,upper
L3,none,0.96,0.9600,0.879380,0.015336,-0.009048,upper
L3,none,0.96,0.9600,0.888767,0.014267,-0.000593,upper
L3,none,0.96,0.9600,0.897965,0.013204,0.008487,upper
L3,none,0.96,0.9600,0.906971,0.012147,0.018251,upper
L3,none,0.96,0.9600,0.915784,0.011100,0.028856,upper
L3,none,0.96,0.9600,0.924403,0.010062,0.040468,upper
L3,none,0.96,0.9600,0.932828,0.009037,0.053175,upper
L3,none,0.96,0.9600,0.941059,0.008025,0.067078,upper
L3,none,0.96,0.9600,0.949096,0.007029,0.082368,upper
L3,none,0.96,0.9600,0.956938,0.006050,0.099315,upper
L3,none,0.96,0.9600,0.964589,0.005093,0.118299,upper
L3,none,0.96,0.9600,0.972047,0.004158,0.139889,upper
L3,none,0.96,0.9600,0.979316,0.003249,0.165150,upper
L3,none,0.96,0.9600,0.986396,0.002368,0.194761,upper
L3,none,0.96,0.9600,0.993290,0.001519,0.227976,upper
L3,none,0.96,0.9600,1.000000,0.000705,0.277361,upper
L3,none,0.96,0.9600,0.000000,0.000000,0.691049,lower
L3,none,0.96,0.9600,0.000004,-0.000389,0.702740,lower
L3,none,0.96,0.9600,0.000019,-0.000793,0.713629,lower
L3,none,0.96,0.9600,0.000043,-0.001214,0.723573,lower
L3,none,0.96,0.9600,0.000080,-0.001650,0.732547,lower
L3,none,0.96,0.9600,0.000131,-0.002104,0.740365,lower
L3,none,0.96,0.9600,0.000196,-0.002574,0.746871,lower
L3,none,0.96,0.9600,0.000278,-0.003062,0.751883,lower
L3,none,0.96,0.9600,0.000377,-0.003566,0.755217,lower
L3,none,0.96,0.9600,0.000497,-0.004088,0.756684,lower
L3,none,0.96,0.9600,0.000638,-0.004627,0.756094,lower
L3,none,0.96,0.9600,0.000803,-0.005183,0.753258,lower
L3,none,0.96,0.9600,0.000993,-0.005755,0.747994,lower
L3,none,0.96,0.9600,0.001211,-0.006343,0.740129,lower
L3,none,0.96,0.9600,0.001458,-0.006948,0.729507,lower
L3,none,0.96,0.9600,0.001738,-0.007567,0.715999,lower
L3,none,0.96,0.9600,0.002052,-0.008200,0.699505,lower
L3,none,0.96,0.9600,0.002402,-0.008847,0.679963,lower
L3,none,0.96,0.9600,0.002791,-0.009505,0.657356,lower
L3,none,0.96,0.9600,0.003221,-0.010175,0.631717,lower
L3,none,0.96,0.9600,0.003694,-0.010854,0.603131,lower
L3,none,0.96,0.9600,0.004212,-0.011542,0.571746,lower
L3,none,0.96,0.9600,0.004777,-0.012236,0.537762,lower
L3,none,0.96,0.9600,0.005392,-0.012935,0.501437,lower
L3,none,0.96,0.9600,0.006058,-0.013638,0.463079,lower
L3,none,0.96,0.9600,0.006777,-0.014342,0.423040,lower
L3,none,0.96,0.9600,0.007551,-0.015047,0.381710,lower
L3,none,0.96,0.9600,0.008382,-0.015751,0.339506,lower
L3,none,0.96,0.9600,0.009271,-0.016451,0.296865,lower
L3,none,0.96,0.9600,0.010219,-0.017147,0.254228,lower
L3,none,0.96,0.9600,0.011228,-0.017838,0.212032,lower
L3,none,0.96,0.9600,0.012300,-0.018521,0.170698,lower
L3,none,0.96,0.9600,0.013436,-0.019195,0.130616,lower
L3,none,0.96,0.9600,0.014637,-0.019860,0.092135,lower
L3,none,0.96,0.9600,0.015904,-0.020515,0.055560,lower
L3,none,0.96,0.9600,0.017239,-0.021159,0.021142,lower
L3,none,0.96,0.9600,0.018643,-0.021791,-0.010921,lower
L3,none,0.96,0.9600,0.020117,-0.022410,-0.040487,lower
L3,none,0.96,0.9600,0.021664,-0.023016,-0.067465,lower
L3,none,0.96,0.9600,0.023284,-0.023610,-0.091817,lower
L3,none,0.96,0.9600,0.024979,-0.024190,-0.113555,lower
L3,none,0.96,0.9600,0.026750,-0.024757,-0.132733,lower
L3,none,0.96,0.9600,0.028600,-0.025311,-0.149450,lower
L3,none,0.96,0.9600,0.030531,-0.025853,-0.163840,lower
L3,none,0.96,0.9600,0.032543,-0.026382,-0.176072,lower
L3,none,0.96,0.9600,0.034640,-0.026899,-0.186338,lower
L3,none,0.96,0.9600,0.036823,-0.027404,-0.194852,lower
L3,none,0.96,0.9600,0.039094,-0.027899,-0.201841,lower
L3,none,0.96,0.9600,0.041456,-0.028383,-0.207539,lower
L3,none,0.96,0.9600,0.043912,-0.028859,-0.212179,lower
L3,none,0.96,0.9600,0.046463,-0.029326,-0.215990,lower
L3,none,0.96,0.9600,0.049112,-0.029785,-0.219191,lower
L3,none,0.96,0.9600,0.051862,-0.030238,-0.221987,lower
L3,none,0.96,0.9600,0.054716,-0.030686,-0.224570,lower
L3,none,0.96,0.9600,0.057676,-0.031129,-0.227114,lower
L3,none,0.96,0.9600,0.060746,-0.031569,-0.229776,lower
L3,none,0.96,0.9600,0.063928,-0.032006,-0.232695,lower
L3,none,0.96,0.9600,0.067226,-0.032442,-0.235992,lower
L3,none,0.96,0.9600,0.070643,-0.032877,-0.239771,lower
L3,none,0.96,0.9600,0.074181,-0.033313,-0.244119,lower
L3,none,0.96,0.9600,0.077844,-0.033751,-0.249105,lower
L3,none,0.96,0.9600,0.081635,-0.034191,-0.254778,lower
L3,none,0.96,0.9600,0.085558,-0.034634,-0.261172,lower
L3,none,0.96,0.9600,0.089616,-0.035080,-0.268299,lower
L3,none,0.96,0.9600,0.093813,-0.035530,-0.276148,lower
L3,none,0.96,0.9600,0.098151,-0.035985,-0.284677,lower
L3,none,0.96,0.9600,0.102634,-0.036444,-0.293796,lower
L3,none,0.96,0.9600,0.107265,-0.036907,-0.303349,lower
L3,none,0.96,0.9600,0.112049,-0.037375,-0.313083,lower
L3,none,0.96,0.9600,0.116988,-0.037847,-0.322635,lower
L3,none,0.96,0.9600,0.122085,-0.038323,-0.331534,lower
L3,none,0.96,0.9600,0.127344,-0.038801,-0.339258,lower
L3,none,0.96,0.9600,0.132769,-0.039282,-0.345310,lower
L3,none,0.96,0.9600,0.138361,-0.039764,-0.349315,lower
L3,none,0.96,0.9600,0.144125,-0.040246,-0.351078,lower
L3,none,0.96,0.9600,0.150064,-0.040726,-0.350616,lower
L3,none,0.96,0.9600,0.156179,-0.041204,-0.348169,lower
L3,none,0.96,0.9600,0.162474,-0.041678,-0.344188,lower
L3,none,0.96,0.9600,0.168952,-0.042147,-0.339264,lower
L3,none,0.96,0.9600,0.175614,-0.042610,-0.334009,lower
L3,none,0.96,0.9600,0.182464,-0.043064,-0.328895,lower
L3,none,0.96,0.9600,0.189502,-0.043509,-0.324145,lower
L3,none,0.96,0.9600,0.196731,-0.043942,-0.319711,lower
L3,none,0.96,0.9600,0.204152,-0.044364,-0.315378,lower
L3,none,0.96,0.9600,0.211767,-0.044773,-0.310908,lower
L3,none,0.96,0.9600,0.219576,-0.045168,-0.306120,lower
L3,none,0.96,0.9600,0.227580,-0.045547,-0.300965,lower
L3,none,0.96,0.9600,0.235780,-0.045911,-0.295507,lower
L3,none,0.96,0.9600,0.244175,-0.046258,-0.289860,lower
L3,none,0.96,0.9600,0.252765,-0.046588,-0.284099,lower
L3,none,0.96,0.9600,0.261551,-0.046900,-0.278290,lower
