x,y,z,xc_local,z_over_b,side,ds,ds_over_c,H,B,Psi,Ctau1,Ctau2,cf1,pinned,tip_masked
0.529171,0.030553,0.061114,0.6267,0.0511,1,1.128784e-03,1.432342e-03,1.4307,-2.488349e+00,2.432745e-01,1.227214e-03,6.151188e-17,2.197488e-03,0,0
0.517240,0.031573,0.070148,0.6070,0.0586,1,1.086312e-03,1.383127e-03,1.4272,-2.589053e+00,2.515216e-01,1.184861e-03,-4.110753e-16,2.230435e-03,0,0
0.314156,0.024035,0.435077,0.0929,0.3637,1,1.524177e-04,2.249049e-04,1.6094,-1.367924e+00,8.204643e-02,2.178938e-03,-2.778070e-11,3.069680e-03,0,0
0.302227,0.021823,0.444096,0.0679,0.3712,1,9.552202e-05,1.415064e-04,1.7587,-1.013111e+00,-8.215674e-01,3.041933e-03,2.158753e-09,3.044052e-03,0,0
0.581820,0.030904,0.591151,0.3808,0.4941,1,5.448598e-04,8.626183e-04,1.4122,-2.467422e+00,1.128602e-01,7.637663e-04,-4.561997e-12,2.711489e-03,0,0
0.550515,0.031483,0.549682,0.3621,0.4595,1,4.845722e-04,7.525888e-04,1.3791,-1.282862e+00,2.439107e+00,9.740415e-04,4.569911e-11,2.916849e-03,0,0
0.475935,0.031986,0.475773,0.3023,0.3977,1,4.514163e-04,6.781207e-04,1.3999,-1.338446e+00,4.884614e+00,1.031618e-03,4.431108e-12,2.918325e-03,0,0
0.779732,0.024917,0.816023,0.5459,0.6821,1,7.327458e-04,1.296284e-03,1.3933,-3.253344e+00,1.551501e+00,9.971841e-04,1.931465e-14,2.587873e-03,0,0
0.333246,0.033406,0.274247,0.2412,0.2292,1,4.102291e-04,5.657042e-04,1.4275,-2.179755e+00,8.688843e-01,1.162681e-03,-1.475478e-14,2.876576e-03,0,0
0.729102,0.026764,0.724034,0.5251,0.6052,1,6.297415e-04,1.063006e-03,1.3588,-1.172116e+00,-1.178419e+01,7.366161e-04,2.810563e-10,2.781666e-03,0,0
0.463083,0.027926,0.583095,0.1994,0.4874,1,3.145349e-04,4.961023e-04,1.4881,-1.418165e+00,1.615907e-01,1.427467e-03,3.299367e-10,2.856253e-03,0,0
0.464932,0.027398,0.597972,0.1901,0.4999,1,2.823671e-04,4.484710e-04,1.5150,-1.220921e+00,2.894571e-02,1.581910e-03,-8.324673e-10,2.840668e-03,0,0
0.533056,0.025853,0.725572,0.1928,0.6065,1,1.992487e-04,3.365903e-04,1.5577,1.006306e+00,-1.443180e+00,2.011083e-03,1.380141e-08,3.025454e-03,0,0
0.534906,0.025309,0.740447,0.1828,0.6189,1,2.415711e-04,4.111346e-04,1.6564,-9.337388e-01,-2.398364e-01,1.695063e-03,5.444251e-09,2.447606e-03,0,0
0.452583,0.020086,0.703860,0.0772,0.5884,1,1.306571e-04,2.183552e-04,1.6052,-1.439634e+00,-7.204862e-01,1.618544e-03,-1.355124e-06,3.256853e-03,0,0
1.002302,0.014007,1.136090,0.7357,0.9497,1,8.774178e-04,1.863666e-03,1.4076,-1.273477e+00,2.796190e-01,1.375468e-03,1.447463e-17,2.393864e-03,0,0
0.228437,0.036469,0.059954,0.2458,0.0501,1,4.487203e-04,5.691446e-04,1.3872,-3.172046e+00,-2.181459e+01,5.781433e-04,-7.627150e-15,2.941855e-03,0,0
0.386790,0.020687,0.592176,0.0711,0.4950,1,9.627642e-05,1.524972e-04,1.7664,-5.544391e-01,3.895536e-01,3.191950e-03,-1.287646e-09,3.013204e-03,0,0
0.832244,0.023059,1.134475,0.3761,0.9483,1,4.322406e-04,9.171658e-04,1.3686,1.045929e+00,4.829912e+00,8.361724e-04,-1.137242e-14,3.010021e-03,0,0
0.818431,0.023100,1.128626,0.3527,0.9434,1,4.193860e-04,8.866417e-04,1.4156,1.510197e+00,-1.793867e+00,1.176252e-03,-1.036291e-14,2.901235e-03,0,0
0.187782,0.022486,0.253188,0.0569,0.2116,1,7.257320e-05,9.922765e-05,1.9085,-9.012309e-01,-8.427960e-01,3.856711e-03,5.381944e-09,2.854090e-03,0,0
0.651554,0.016803,1.059266,0.0810,0.8855,1,9.700765e-05,1.965804e-04,1.8592,-7.899062e-01,-5.316949e-01,3.730442e-03,2.757579e-09,2.654216e-03,0,0
0.666621,0.018147,1.064331,0.1060,0.8897,1,1.085081e-04,2.205536e-04,1.6856,-7.553890e-01,1.425817e-01,2.748043e-03,-8.273709e-10,3.155565e-03,0,0
0.469830,0.019304,0.740712,0.0718,0.6192,1,1.257387e-04,2.140258e-04,1.8209,-5.987071e-01,-8.345195e-01,3.988096e-03,1.890649e-09,2.518266e-03,0,0
0.483543,0.020548,0.746652,0.0896,0.6241,1,1.412766e-04,2.411931e-04,1.7823,-1.804248e+00,-4.791658e-01,4.134059e-03,7.942603e-09,2.508978e-03,0,0
0.659153,0.027932,0.793167,0.3518,0.6630,1,4.764204e-04,8.328855e-04,1.4249,-1.885144e+00,7.736007e-01,1.109970e-03,-5.088709e-11,2.768876e-03,0,0
0.811068,0.023975,1.069086,0.3951,0.8937,1,4.567722e-04,9.310905e-04,1.4198,-2.350858e-01,-6.134083e-02,1.183125e-03,-6.497350e-14,2.802121e-03,0,0
0.614034,0.028293,0.745848,0.3130,0.6235,1,4.391427e-04,7.494187e-04,1.4652,-1.657433e+00,-1.535172e-01,9.807345e-04,2.758962e-10,2.674581e-03,0,0
0.615875,0.027965,0.760730,0.3038,0.6359,1,4.138420e-04,7.115759e-04,1.4272,-1.926057e+00,1.186896e+00,1.348340e-03,-1.844319e-10,2.874433e-03,0,0
0.678487,0.027161,0.843671,0.3435,0.7052,1,4.399843e-04,7.897673e-04,1.4058,-1.681025e+00,1.822774e+00,1.062625e-03,1.055136e-11,2.905360e-03,0,0
0.692299,0.027159,0.849521,0.3634,0.7101,1,4.613212e-04,8.306413e-04,1.4025,-1.560031e+00,5.580031e+00,1.060973e-03,1.169396e-11,2.900385e-03,0,0
0.664675,0.027094,0.837819,0.3238,0.7003,1,4.161516e-04,7.446793e-04,1.4036,-1.321373e+00,5.398943e+00,1.046078e-03,6.885586e-12,2.968439e-03,0,0
0.160405,0.027763,0.144268,0.1010,0.1206,1,1.816659e-04,2.379298e-04,1.5434,-1.462279e+00,-9.729295e-02,1.817711e-03,-2.465958e-11,3.133238e-03,0,0
0.162288,0.026910,0.159133,0.0928,0.1330,1,1.600910e-04,2.108847e-04,1.5663,-1.469672e+00,-3.607564e-02,1.980335e-03,-8.334913e-11,3.175494e-03,0,0
0.148545,0.025711,0.153220,0.0790,0.1281,1,1.301938e-04,1.711084e-04,1.5788,-1.884551e+00,5.768235e-01,2.220606e-03,-9.657515e-10,3.387224e-03,0,0
0.150301,0.024694,0.168330,0.0702,0.1407,1,1.092252e-04,1.443965e-04,1.7262,-1.141234e+00,-2.381473e-01,2.934461e-03,1.868528e-09,2.983441e-03,0,0
0.164159,0.026010,0.174024,0.0844,0.1455,1,1.299456e-04,1.721715e-04,1.6005,-1.395886e+00,1.428137e-01,2.360038e-03,-4.305120e-10,3.278685e-03,0,0
0.152342,0.023704,0.182920,0.0621,0.1529,1,8.613367e-05,1.145212e-04,1.8720,-8.199431e-01,-7.263860e-01,3.681358e-03,4.836297e-09,2.753457e-03,0,0
0.136537,0.023252,0.162454,0.0564,0.1358,1,8.175253e-05,1.078302e-04,1.8311,-1.075523e+00,-9.799396e-01,3.205738e-03,4.503438e-09,2.966678e-03,0,0
0.194287,0.032995,0.102447,0.1742,0.0856,1,3.151678e-04,4.062121e-04,1.4730,-1.692912e+00,3.614348e-01,1.374210e-03,-1.468599e-13,2.907237e-03,0,0
0.237519,0.034119,0.134925,0.2083,0.1128,1,3.703093e-04,4.832528e-04,1.4303,-2.321786e+00,1.098850e+00,1.152771e-03,-5.162603e-14,2.950239e-03,0,0
0.676636,0.028540,0.617194,0.5133,0.5159,1,7.468410e-04,1.196959e-03,1.3885,-3.276393e+00,1.491884e+00,9.391496e-04,-6.743973e-12,2.593195e-03,0,0
0.620472,0.030291,0.480564,0.5164,0.4017,1,7.863481e-04,1.183772e-03,1.3955,-3.309260e+00,1.326814e+00,9.665399e-04,3.656737e-12,2.536819e-03,0,0
0.987436,0.012443,1.017025,0.7911,0.8501,1,1.074570e-03,2.123896e-03,1.4207,-2.251218e+00,3.570360e-01,1.264086e-03,-6.613004e-15,2.237484e-03,0,0
0.985576,0.012234,1.002142,0.7975,0.8377,1,1.099280e-03,2.154035e-03,1.4266,-2.465360e+00,3.038970e-01,1.304115e-03,-5.492552e-14,2.205737e-03,0,0
0.999332,0.011021,1.007999,0.8206,0.8426,1,1.141090e-03,2.243561e-03,1.4281,-2.287688e+00,2.423145e-01,1.319206e-03,-3.781458e-14,2.179246e-03,0,0
0.997471,0.010796,0.993117,0.8267,0.8302,1,1.165843e-03,2.272602e-03,1.4326,-2.926617e+00,2.892087e-01,1.356517e-03,4.765500e-14,2.154710e-03,0,0
1.011220,0.009521,0.998976,0.8498,0.8351,1,1.206012e-03,2.358857e-03,1.4379,-2.907094e+00,3.103854e-01,1.401432e-03,-2.549547e-14,2.119289e-03,0,0
1.009357,0.009280,0.984094,0.8556,0.8226,1,1.236851e-03,2.398568e-03,1.4439,-3.539369e+00,3.675161e-01,1.436852e-03,2.525902e-13,2.088996e-03,0,0
1.023099,0.007937,0.989955,0.8786,0.8275,1,1.288418e-03,2.506980e-03,1.4462,-2.987231e+00,1.762927e-01,1.459066e-03,7.054945e-14,2.057536e-03,0,0
1.021234,0.007678,0.975074,0.8841,0.8151,1,1.329175e-03,2.564370e-03,1.4523,-3.749703e+00,2.590016e-01,1.494879e-03,4.588784e-13,2.024522e-03,0,0
1.007494,0.009035,0.969212,0.8613,0.8102,1,1.258859e-03,2.420631e-03,1.4461,-3.667771e+00,3.030130e-01,1.449483e-03,7.872574e-13,2.072333e-03,0,0
1.019369,0.007415,0.960192,0.8896,0.8026,1,1.345019e-03,2.573133e-03,1.4522,-3.844659e+00,2.192101e-01,1.490421e-03,7.601108e-13,2.018573e-03,0,0
1.005630,0.008787,0.954330,0.8669,0.7977,1,1.277227e-03,2.435381e-03,1.4482,-4.168139e+00,3.807564e-01,1.458535e-03,8.875974e-13,2.059986e-03,0,0
1.017028,0.007202,0.945285,0.8940,0.7902,1,1.354374e-03,2.569405e-03,1.4586,-4.104327e+00,2.300752e-01,1.537094e-03,5.389270e-13,1.995689e-03,0,0
1.003694,0.008543,0.939418,0.8723,0.7853,1,1.287725e-03,2.434964e-03,1.4479,-4.278513e+00,3.757703e-01,1.469815e-03,4.015183e-13,2.056794e-03,0,0
1.015079,0.006942,0.930524,0.8991,0.7778,1,1.397191e-03,2.628906e-03,1.4651,-4.621755e+00,2.404383e-01,1.567235e-03,1.126365e-13,1.961733e-03,0,0
1.001823,0.008289,0.924552,0.8777,0.7728,1,1.311862e-03,2.460194e-03,1.4515,-4.294325e+00,2.826033e-01,1.504508e-03,5.386466e-15,2.034660e-03,0,0
1.013769,0.006590,0.915550,0.9054,0.7653,1,1.426312e-03,2.661567e-03,1.4746,-6.085041e+00,4.787398e-01,1.635653e-03,-3.722818e-14,1.929424e-03,0,0
1.000037,0.008022,0.909686,0.8832,0.7604,1,1.331200e-03,2.476086e-03,1.4525,-4.223029e+00,2.412577e-01,1.518246e-03,-3.595566e-14,2.023707e-03,0,0
1.011847,0.006307,0.900652,0.9104,0.7529,1,1.467036e-03,2.715280e-03,1.4800,-4.710670e+00,1.512476e-01,1.657461e-03,-4.334974e-15,1.893188e-03,0,0
0.998156,0.007761,0.894780,0.8884,0.7480,1,1.368613e-03,2.525013e-03,1.4622,-5.207832e+00,3.711999e-01,1.572363e-03,6.043129e-15,1.983739e-03,0,0
1.010021,0.006006,0.885772,0.9154,0.7404,1,1.514416e-03,2.780375e-03,1.4814,-6.176942e+00,3.565583e-01,1.670998e-03,5.150365e-15,1.879123e-03,0,0
0.996301,0.007493,0.879912,0.8936,0.7355,1,1.405553e-03,2.572341e-03,1.4664,-4.897019e+00,2.235334e-01,1.593966e-03,4.703262e-15,1.955697e-03,0,0
0.990002,0.009866,0.933575,0.8500,0.7804,1,1.237772e-03,2.332901e-03,1.4440,-3.562624e+00,2.350592e-01,1.435343e-03,2.121112e-13,2.087339e-03,0,0
0.984423,0.009130,0.888923,0.8666,0.7431,1,1.308740e-03,2.406875e-03,1.4506,-4.261500e+00,2.711822e-01,1.497460e-03,9.687623e-15,2.039555e-03,0,0
0.982569,0.008879,0.874061,0.8719,0.7306,1,1.340898e-03,2.446282e-03,1.4575,-4.628171e+00,2.899469e-01,1.527213e-03,4.430113e-16,2.007160e-03,0,0
0.994436,0.007220,0.865034,0.8987,0.7231,1,1.446154e-03,2.625546e-03,1.4698,-5.656247e+00,3.040818e-01,1.609351e-03,-3.228548e-15,1.933952e-03,0,0
0.980705,0.008624,0.859179,0.8772,0.7182,1,1.361365e-03,2.463879e-03,1.4597,-5.306493e+00,3.289934e-01,1.548337e-03,-2.776209e-15,1.994017e-03,0,0
0.992573,0.006940,0.850162,0.9037,0.7107,1,1.450433e-03,2.612496e-03,1.4709,-5.492512e+00,2.690362e-01,1.615340e-03,2.782250e-15,1.928160e-03,0,0
0.978840,0.008366,0.844298,0.8823,0.7058,1,1.374418e-03,2.467887e-03,1.4598,-4.875154e+00,2.501595e-01,1.552826e-03,4.180023e-15,1.987272e-03,0,0
0.990672,0.006657,0.835258,0.9086,0.6982,1,1.491103e-03,2.664639e-03,1.4791,-6.202963e+00,3.941446e-01,1.660077e-03,-3.402993e-15,1.894437e-03,0,0
0.976975,0.008104,0.829417,0.8874,0.6933,1,1.402247e-03,2.498155e-03,1.4595,-4.698917e+00,1.882137e-01,1.557016e-03,-5.246955e-15,1.977593e-03,0,0
0.988926,0.006341,0.820185,0.9138,0.6856,1,1.538263e-03,2.727232e-03,1.4892,-6.581743e+00,3.076445e-01,1.705210e-03,7.493446e-15,1.849682e-03,0,0
0.975109,0.007838,0.814536,0.8924,0.6809,1,1.431658e-03,2.530750e-03,1.4651,-5.544603e+00,3.196081e-01,1.591385e-03,1.099643e-14,1.953367e-03,0,0
0.986972,0.006051,0.805213,0.9184,0.6731,1,1.580408e-03,2.780172e-03,1.4930,-6.318293e+00,2.056781e-01,1.741077e-03,-1.312362e-14,1.824514e-03,0,0
0.973243,0.007567,0.799655,0.8973,0.6684,1,1.482167e-03,2.599849e-03,1.4731,-5.789485e+00,2.697235e-01,1.633143e-03,-2.224996e-14,1.912871e-03,0,0
1.034965,0.006239,0.980938,0.9071,0.8200,1,1.420224e-03,2.749209e-03,1.4709,-4.737287e+00,3.704212e-01,1.591966e-03,2.233728e-13,1.938356e-03,0,0
1.036833,0.006523,0.995818,0.9018,0.8324,1,1.378062e-03,2.690468e-03,1.4638,-4.447452e+00,4.303047e-01,1.565261e-03,-1.845111e-15,1.974658e-03,0,0
0.985084,0.005761,0.790549,0.9230,0.6608,1,1.637394e-03,2.858655e-03,1.5017,-7.531682e+00,3.402489e-01,1.784669e-03,6.925422e-15,1.788441e-03,0,0
0.971376,0.007290,0.784774,0.9022,0.6560,1,1.512971e-03,2.633593e-03,1.4785,-6.209942e+00,2.498782e-01,1.670330e-03,4.759363e-15,1.887526e-03,0,0
0.993747,0.010337,0.963352,0.8386,0.8053,1,1.214098e-03,2.326823e-03,1.4372,-3.212349e+00,2.626508e-01,1.380740e-03,1.130029e-12,2.118743e-03,0,0
0.983214,0.005463,0.775726,0.9276,0.6484,1,1.655906e-03,2.869060e-03,1.4980,-6.982482e+00,2.371179e-01,1.774902e-03,-8.464796e-15,1.790957e-03,0,0
0.969504,0.007006,0.769884,0.9069,0.6436,1,1.528585e-03,2.640573e-03,1.4812,-6.576041e+00,3.065818e-01,1.689500e-03,6.480865e-14,1.876105e-03,0,0
0.532875,0.030799,0.090884,0.6165,0.0760,1,1.109815e-03,1.424148e-03,1.4290,-2.574257e+00,2.078379e-01,1.209457e-03,1.614309e-16,2.211998e-03,0,0
0.775004,0.009590,0.151641,0.9029,0.1268,1,1.862818e-03,2.446726e-03,1.4954,-5.424712e+00,1.353387e-01,1.825392e-03,-1.012271e-18,1.751757e-03,0,0
0.650758,0.027649,0.408797,0.6051,0.3417,1,9.803275e-04,1.430186e-03,1.4195,-3.637767e+00,5.399100e-01,1.149384e-03,-1.569228e-13,2.311825e-03,0,0
0.664541,0.026756,0.414647,0.6218,0.3466,1,1.016744e-03,1.487059e-03,1.4239,-3.788390e+00,4.849067e-01,1.182280e-03,8.534932e-14,2.275631e-03,0,0
0.751667,0.018688,0.381199,0.7664,0.3186,1,1.329732e-03,1.917146e-03,1.4507,-4.476944e+00,1.941771e-01,1.457807e-03,-5.457766e-16,2.039518e-03,0,0
0.829246,0.007055,0.273404,0.9255,0.2285,1,1.961029e-03,2.703323e-03,1.5136,-7.900323e+00,2.328647e-01,1.908462e-03,-1.299173e-18,1.681844e-03,0,0
0.656066,0.023977,0.241889,0.7029,0.2022,1,1.251520e-03,1.703408e-03,1.4449,-3.779710e+00,2.114090e-01,1.377474e-03,-7.573505e-16,2.092054e-03,0,0
0.972907,0.015970,1.109499,0.6943,0.9274,1,8.846264e-04,1.848169e-03,1.3954,1.370265e+00,-6.644211e-02,1.075234e-03,-4.582497e-17,2.431595e-03,0,0
0.666393,0.026876,0.429532,0.6159,0.3591,1,1.007165e-03,1.482575e-03,1.4223,-3.570818e+00,4.126322e-01,1.158631e-03,-6.463581e-14,2.285100e-03,0,0
0.678322,0.025826,0.420498,0.6386,0.3515,1,1.056500e-03,1.549117e-03,1.4280,-3.900134e+00,4.287030e-01,1.212963e-03,-1.572437e-16,2.239659e-03,0,0
0.676468,0.025689,0.405613,0.6444,0.3391,1,1.058787e-03,1.542535e-03,1.4277,-3.980082e+00,4.364336e-01,1.226121e-03,1.781899e-14,2.239108e-03,0,0
0.690246,0.024716,0.411465,0.6612,0.3439,1,1.099308e-03,1.605610e-03,1.4321,-4.100911e+00,3.985430e-01,1.260446e-03,7.897931e-15,2.203143e-03,0,0
0.692100,0.024863,0.426349,0.6555,0.3564,1,1.090762e-03,1.603415e-03,1.4319,-3.888196e+00,3.308461e-01,1.244616e-03,1.623981e-14,2.207263e-03,0,0
0.704020,0.023714,0.417317,0.6781,0.3488,1,1.141559e-03,1.671537e-03,1.4369,-4.151918e+00,3.383613e-01,1.296433e-03,8.056426e-15,2.166219e-03,0,0
0.705875,0.023871,0.432202,0.6725,0.3613,1,1.122706e-03,1.654574e-03,1.4347,-3.981420e+00,3.010556e-01,1.274031e-03,1.497961e-14,2.181345e-03,0,0
0.717793,0.022686,0.423170,0.6950,0.3537,1,1.174854e-03,1.724652e-03,1.4399,-4.205791e+00,2.888474e-01,1.326860e-03,1.009598e-14,2.139855e-03,0,0
0.719649,0.022851,0.438054,0.6896,0.3662,1,1.149208e-03,1.697953e-03,1.4366,-4.027959e+00,2.755281e-01,1.301191e-03,6.105371e-15,2.161892e-03,0,0
0.702163,0.023554,0.402413,0.6835,0.3364,1,1.142393e-03,1.662053e-03,1.4361,-4.177969e+00,3.501126e-01,1.303707e-03,2.870215e-15,2.168060e-03,0,0
0.836451,0.017263,0.642751,0.7550,0.5373,1,1.198299e-03,1.944011e-03,1.4402,-4.381054e+00,2.727423e-01,1.357692e-03,7.130226e-13,2.123950e-03,0,0
0.822686,0.018373,0.636897,0.7360,0.5324,1,1.162499e-03,1.880661e-03,1.4368,-4.268564e+00,2.897016e-01,1.320479e-03,4.259090e-13,2.151373e-03,0,0
0.824543,0.018556,0.651780,0.7303,0.5448,1,1.145490e-03,1.866408e-03,1.4352,-4.311889e+00,3.409381e-01,1.315412e-03,8.996691e-13,2.165029e-03,0,0
0.810774,0.019632,0.645926,0.7114,0.5399,1,1.115063e-03,1.811731e-03,1.4327,-4.294775e+00,3.592136e-01,1.279344e-03,1.050103e-12,2.188594e-03,0,0
0.808918,0.019458,0.631043,0.7172,0.5275,1,1.124442e-03,1.814022e-03,1.4340,-4.368366e+00,3.362554e-01,1.292011e-03,2.865271e-13,2.179619e-03,0,0
0.812630,0.019805,0.660810,0.7055,0.5524,1,1.077989e-03,1.764084e-03,1.4301,-4.091731e+00,3.746869e-01,1.277142e-03,-1.010949e-12,2.214989e-03,0,0
0.797003,0.020683,0.640073,0.6926,0.5350,1,1.075165e-03,1.742016e-03,1.4282,-4.156352e+00,3.709104e-01,1.236389e-03,5.541809e-13,2.223721e-03,0,0
0.795148,0.020517,0.625189,0.6985,0.5226,1,1.096338e-03,1.763768e-03,1.4319,-4.112810e+00,3.142647e-01,1.265990e-03,3.610542e-13,2.200331e-03,0,0
0.920125,0.013063,0.791096,0.8092,0.6613,1,1.231714e-03,2.151002e-03,1.4447,-4.270117e+00,2.586781e-01,1.432518e-03,-7.487459e-14,2.091592e-03,0,0
0.824168,0.013082,0.440251,0.8430,0.3680,1,1.490655e-03,2.204552e-03,1.4646,-5.121547e+00,1.495983e-01,1.589816e-03,-1.457559e-16,1.938746e-03,0,0
0.837914,0.011776,0.446111,0.8605,0.3729,1,1.536653e-03,2.278407e-03,1.4689,-5.579004e+00,1.797826e-01,1.626126e-03,-8.574044e-16,1.911630e-03,0,0
0.836051,0.011529,0.431229,0.8648,0.3605,1,1.565566e-03,2.306258e-03,1.4715,-5.877826e+00,1.963536e-01,1.650420e-03,8.374483e-16,1.895988e-03,0,0
0.849791,0.010170,0.437090,0.8823,0.3654,1,1.627546e-03,2.403687e-03,1.4784,-6.072773e+00,1.671427e-01,1.693827e-03,1.291534e-16,1.857163e-03,0,0
0.851656,0.010429,0.451972,0.8781,0.3778,1,1.581641e-03,2.351141e-03,1.4739,-5.820597e+00,1.753036e-01,1.672320e-03,-8.920365e-16,1.882877e-03,0,0
0.863525,0.008754,0.442954,0.8999,0.3703,1,1.705667e-03,2.525517e-03,1.4883,-6.925989e+00,2.013997e-01,1.749953e-03,-3.785402e-16,1.808399e-03,0,0
0.865392,0.009028,0.457835,0.8958,0.3827,1,1.654301e-03,2.465494e-03,1.4814,-6.289392e+00,1.871102e-01,1.713558e-03,-5.450733e-16,1.840568e-03,0,0
0.861651,0.008474,0.428062,0.9040,0.3578,1,1.724867e-03,2.537433e-03,1.4900,-7.241726e+00,2.397090e-01,1.778872e-03,6.872434e-16,1.799326e-03,0,0
0.877247,0.007243,0.448820,0.9176,0.3752,1,1.807102e-03,2.682584e-03,1.5042,-7.369872e+00,1.606326e-01,1.841955e-03,-4.903084e-16,1.738293e-03,0,0
0.879117,0.007541,0.463700,0.9136,0.3876,1,1.759210e-03,2.628628e-03,1.5002,-7.861150e+00,2.857332e-01,1.819928e-03,-2.805209e-16,1.763214e-03,0,0
0.866563,0.012396,0.571026,0.8421,0.4773,1,1.409323e-03,2.210445e-03,1.4589,-5.128423e+00,2.106873e-01,1.543002e-03,1.032045e-14,1.982087e-03,0,0
0.880309,0.011091,0.576886,0.8607,0.4822,1,1.457845e-03,2.292768e-03,1.4631,-5.601642e+00,2.328533e-01,1.579038e-03,-4.162872e-16,1.953070e-03,0,0
0.878441,0.010844,0.561997,0.8653,0.4698,1,1.480312e-03,2.312123e-03,1.4652,-5.549022e+00,2.008594e-01,1.600082e-03,1.505215e-14,1.939037e-03,0,0
0.892186,0.009482,0.567866,0.8838,0.4747,1,1.548716e-03,2.425526e-03,1.4750,-5.798944e+00,2.050497e-01,1.658552e-03,1.059851e-14,1.888385e-03,0,0
0.890320,0.009219,0.552985,0.8882,0.4622,1,1.578887e-03,2.455886e-03,1.4787,-6.280865e+00,2.153861e-01,1.682842e-03,1.251614e-14,1.869601e-03,0,0
0.894051,0.009741,0.582747,0.8793,0.4871,1,1.524805e-03,2.404618e-03,1.4731,-5.782778e+00,1.936312e-01,1.638594e-03,-1.238850e-14,1.900955e-03,0,0
0.905918,0.008056,0.573730,0.9025,0.4796,1,1.619924e-03,2.543944e-03,1.4823,-6.676731e+00,2.477303e-01,1.711591e-03,3.571443e-15,1.847334e-03,0,0
0.907785,0.008334,0.588610,0.8981,0.4920,1,1.591402e-03,2.516510e-03,1.4808,-6.769426e+00,2.759106e-01,1.700079e-03,-1.689905e-14,1.860386e-03,0,0
0.919430,0.006573,0.580007,0.9207,0.4848,1,1.735605e-03,2.733564e-03,1.5030,-7.695574e+00,2.644582e-01,1.806936e-03,-4.534927e-15,1.759700e-03,0,0
0.921509,0.006831,0.594477,0.9170,0.4969,1,1.702179e-03,2.699073e-03,1.4954,-7.320317e+00,2.154435e-01,1.777428e-03,-1.450355e-14,1.787864e-03,0,0
0.919838,0.005962,0.564671,0.9287,0.4720,1,1.821805e-03,2.849019e-03,1.5130,-8.191975e+00,2.412626e-01,1.859810e-03,8.975776e-15,1.711946e-03,0,0
0.681255,0.023705,0.971757,0.2315,0.8123,1,3.017668e-04,5.810997e-04,1.4969,-1.139913e+00,2.464632e-02,1.465205e-03,6.287026e-10,2.849124e-03,0,0
0.695058,0.024074,0.977617,0.2524,0.8172,1,3.289354e-04,6.355338e-04,1.4773,-1.313444e+00,1.769599e-01,1.353276e-03,6.577279e-10,2.854172e-03,0,0
0.693204,0.024485,0.962723,0.2632,0.8048,1,3.398847e-04,6.511581e-04,1.4650,-1.368504e+00,2.739083e-01,1.307512e-03,3.059679e-11,2.875826e-03,0,0
0.707021,0.024751,0.968594,0.2841,0.8097,1,3.642234e-04,7.001109e-04,1.4427,-1.393858e+00,4.756386e-01,1.175269e-03,1.925796e-10,2.906382e-03,0,0
0.708863,0.024374,0.983475,0.2734,0.8221,1,3.546134e-04,6.874423e-04,1.4632,-1.202485e+00,1.581485e-01,1.301832e-03,3.985360e-10,2.845738e-03,0,0
0.705179,0.025109,0.953712,0.2946,0.7972,1,3.654540e-04,6.965950e-04,1.4728,-1.220626e+00,1.112571e-01,1.420565e-03,-4.772192e-11,2.785276e-03,0,0
0.720829,0.024948,0.974449,0.3052,0.8146,1,3.902932e-04,7.527226e-04,1.4277,-1.311853e+00,6.043345e-01,1.096984e-03,2.075999e-10,2.906651e-03,0,0
0.722671,0.024607,0.989331,0.2946,0.8270,1,3.810662e-04,7.412063e-04,1.4512,-1.356731e+00,3.396148e-01,1.257294e-03,1.736719e-10,2.834918e-03,0,0
0.689435,0.026559,0.509806,0.6026,0.4262,1,9.511629e-04,1.450733e-03,1.4156,-3.893818e+00,5.784735e-01,1.111138e-03,-8.057260e-14,2.342357e-03,0,0
0.703218,0.025670,0.515656,0.6201,0.4310,1,9.884840e-04,1.511637e-03,1.4196,-3.890176e+00,4.928659e-01,1.150157e-03,-2.288853e-14,2.304682e-03,0,0
0.701366,0.025546,0.500772,0.6262,0.4186,1,1.003459e-03,1.524297e-03,1.4212,-4.075336e+00,5.262751e-01,1.158633e-03,-2.043037e-14,2.291406e-03,0,0
0.715146,0.024607,0.506623,0.6437,0.4235,1,1.038271e-03,1.581327e-03,1.4251,-4.152005e+00,4.671835e-01,1.194703e-03,-6.367659e-16,2.257966e-03,0,0
0.713292,0.024466,0.491738,0.6496,0.4110,1,1.050576e-03,1.589433e-03,1.4272,-3.863020e+00,4.037646e-01,1.210337e-03,-1.815594e-14,2.243499e-03,0,0
0.726260,0.025359,0.595931,0.6065,0.4981,1,9.064636e-04,1.438319e-03,1.4123,-3.526299e+00,5.582775e-01,1.099334e-03,3.723167e-13,2.379260e-03,0,0
0.740043,0.024461,0.601781,0.6247,0.5030,1,9.513391e-04,1.513672e-03,1.4172,-3.673677e+00,4.623375e-01,1.143291e-03,-3.849716e-13,2.332721e-03,0,0
0.738191,0.024334,0.586896,0.6310,0.4906,1,9.570692e-04,1.512219e-03,1.4179,-3.833424e+00,5.366719e-01,1.135948e-03,-3.399532e-13,2.327888e-03,0,0
