path,alpha,level,eta,side,x_over_c,cp
level-set,0.0,xcoarse,0.90,upper,0.14135,-0.261471
level-set,0.0,xcoarse,0.90,upper,0.14173,-0.261091
level-set,0.0,xcoarse,0.90,upper,0.14211,-0.260710
level-set,0.0,xcoarse,0.90,upper,0.14248,-0.260329
level-set,0.0,xcoarse,0.90,upper,0.14286,-0.259949
level-set,0.0,xcoarse,0.90,upper,0.14323,-0.259568
level-set,0.0,xcoarse,0.90,upper,0.14361,-0.259188
level-set,0.0,xcoarse,0.90,upper,0.14398,-0.258807
level-set,0.0,xcoarse,0.90,upper,0.14436,-0.258427
level-set,0.0,xcoarse,0.90,upper,0.14474,-0.258046
level-set,0.0,xcoarse,0.90,upper,0.14511,-0.257665
level-set,0.0,xcoarse,0.90,upper,0.14549,-0.257285
level-set,0.0,xcoarse,0.90,upper,0.14586,-0.256904
level-set,0.0,xcoarse,0.90,upper,0.14624,-0.256524
level-set,0.0,xcoarse,0.90,upper,0.14662,-0.256143
level-set,0.0,xcoarse,0.90,upper,0.14699,-0.255763
level-set,0.0,xcoarse,0.90,upper,0.14737,-0.255382
level-set,0.0,xcoarse,0.90,upper,0.14774,-0.255001
level-set,0.0,xcoarse,0.90,upper,0.14812,-0.254621
level-set,0.0,xcoarse,0.90,upper,0.14850,-0.254240
level-set,0.0,xcoarse,0.90,upper,0.14887,-0.253860
level-set,0.0,xcoarse,0.90,upper,0.14925,-0.253479
level-set,0.0,xcoarse,0.90,upper,0.14962,-0.253099
level-set,0.0,xcoarse,0.90,upper,0.15000,-0.252718
level-set,0.0,xcoarse,0.90,lower,0.00000,0.291271
level-set,0.0,xcoarse,0.90,lower,0.00038,0.291703
level-set,0.0,xcoarse,0.90,lower,0.00075,0.292136
level-set,0.0,xcoarse,0.90,lower,0.00113,0.292568
level-set,0.0,xcoarse,0.90,lower,0.00150,0.293000
level-set,0.0,xcoarse,0.90,lower,0.00188,0.293432
level-set,0.0,xcoarse,0.90,lower,0.00226,0.293864
level-set,0.0,xcoarse,0.90,lower,0.00263,0.294296
level-set,0.0,xcoarse,0.90,lower,0.00301,0.294729
level-set,0.0,xcoarse,0.90,lower,0.00338,0.295161
level-set,0.0,xcoarse,0.90,lower,0.00376,0.295593
level-set,0.0,xcoarse,0.90,lower,0.00414,0.296025
level-set,0.0,xcoarse,0.90,lower,0.00451,0.296457
level-set,0.0,xcoarse,0.90,lower,0.00489,0.296889
level-set,0.0,xcoarse,0.90,lower,0.00526,0.297322
level-set,0.0,xcoarse,0.90,lower,0.00564,0.297754
level-set,0.0,xcoarse,0.90,lower,0.00602,0.298186
level-set,0.0,xcoarse,0.90,lower,0.00639,0.298618
level-set,0.0,xcoarse,0.90,lower,0.00677,0.299050
level-set,0.0,xcoarse,0.90,lower,0.00714,0.299483
level-set,0.0,xcoarse,0.90,lower,0.00752,0.299915
level-set,0.0,xcoarse,0.90,lower,0.00789,0.300347
level-set,0.0,xcoarse,0.90,lower,0.00827,0.300779
level-set,0.0,xcoarse,0.90,lower,0.00865,0.301211
level-set,0.0,xcoarse,0.90,lower,0.00902,0.301643
level-set,0.0,xcoarse,0.90,lower,0.00940,0.302076
level-set,0.0,xcoarse,0.90,lower,0.00977,0.302508
level-set,0.0,xcoarse,0.90,lower,0.01015,0.302940
level-set,0.0,xcoarse,0.90,lower,0.01053,0.303372
level-set,0.0,xcoarse,0.90,lower,0.01090,0.303804
level-set,0.0,xcoarse,0.90,lower,0.01128,0.304236
level-set,0.0,xcoarse,0.90,lower,0.01165,0.304669
level-set,0.0,xcoarse,0.90,lower,0.01203,0.305101
level-set,0.0,xcoarse,0.90,lower,0.01241,0.305533
level-set,0.0,xcoarse,0.90,lower,0.01278,0.305965
level-set,0.0,xcoarse,0.90,lower,0.01316,0.306397
level-set,0.0,xcoarse,0.90,lower,0.01353,0.306830
level-set,0.0,xcoarse,0.90,lower,0.01391,0.307262
level-set,0.0,xcoarse,0.90,lower,0.01429,0.307694
level-set,0.0,xcoarse,0.90,lower,0.01466,0.308126
level-set,0.0,xcoarse,0.90,lower,0.01504,0.308558
level-set,0.0,xcoarse,0.90,lower,0.01541,0.308990
level-set,0.0,xcoarse,0.90,lower,0.01579,0.309423
level-set,0.0,xcoarse,0.90,lower,0.01617,0.298840
level-set,0.0,xcoarse,0.90,lower,0.01654,0.280451
level-set,0.0,xcoarse,0.90,lower,0.01692,0.262062
level-set,0.0,xcoarse,0.90,lower,0.01729,0.243672
level-set,0.0,xcoarse,0.90,lower,0.01767,0.225283
level-set,0.0,xcoarse,0.90,lower,0.01805,0.206894
level-set,0.0,xcoarse,0.90,lower,0.01842,0.188505
level-set,0.0,xcoarse,0.90,lower,0.01880,0.170116
level-set,0.0,xcoarse,0.90,lower,0.01917,0.151727
level-set,0.0,xcoarse,0.90,lower,0.01955,0.133337
level-set,0.0,xcoarse,0.90,lower,0.01992,0.114948
level-set,0.0,xcoarse,0.90,lower,0.02030,0.096559
level-set,0.0,xcoarse,0.90,lower,0.02068,0.078170
level-set,0.0,xcoarse,0.90,lower,0.02105,0.059781
level-set,0.0,xcoarse,0.90,lower,0.02143,0.041392
level-set,0.0,xcoarse,0.90,lower,0.02180,0.023003
level-set,0.0,xcoarse,0.90,lower,0.02218,0.004613
level-set,0.0,xcoarse,0.90,lower,0.02256,-0.013776
level-set,0.0,xcoarse,0.90,lower,0.02293,-0.032165
level-set,0.0,xcoarse,0.90,lower,0.02331,-0.050554
level-set,0.0,xcoarse,0.90,lower,0.02368,-0.068943
level-set,0.0,xcoarse,0.90,lower,0.02406,-0.087332
level-set,0.0,xcoarse,0.90,lower,0.02444,-0.105722
level-set,0.0,xcoarse,0.90,lower,0.02481,-0.124111
level-set,0.0,xcoarse,0.90,lower,0.02519,-0.142500
level-set,0.0,xcoarse,0.90,lower,0.02556,-0.160889
level-set,0.0,xcoarse,0.90,lower,0.02594,-0.179278
level-set,0.0,xcoarse,0.90,lower,0.02632,-0.197667
level-set,0.0,xcoarse,0.90,lower,0.02669,-0.216056
level-set,0.0,xcoarse,0.90,lower,0.02707,-0.234446
level-set,0.0,xcoarse,0.90,lower,0.02744,-0.252835
level-set,0.0,xcoarse,0.90,lower,0.02782,-0.271224
level-set,0.0,xcoarse,0.90,lower,0.02820,-0.289613
level-set,0.0,xcoarse,0.90,lower,0.02857,-0.308002
level-set,0.0,xcoarse,0.90,lower,0.02895,-0.326391
level-set,0.0,xcoarse,0.90,lower,0.02932,-0.344780
level-set,0.0,xcoarse,0.90,lower,0.02970,-0.345568
level-set,0.0,xcoarse,0.90,lower,0.03008,-0.345669
level-set,0.0,xcoarse,0.90,lower,0.03045,-0.345770
level-set,0.0,xcoarse,0.90,lower,0.03083,-0.345871
level-set,0.0,xcoarse,0.90,lower,0.03120,-0.345972
level-set,0.0,xcoarse,0.90,lower,0.03158,-0.346073
level-set,0.0,xcoarse,0.90,lower,0.03195,-0.346174
level-set,0.0,xcoarse,0.90,lower,0.03233,-0.346275
level-set,0.0,xcoarse,0.90,lower,0.03271,-0.346376
level-set,0.0,xcoarse,0.90,lower,0.03308,-0.346477
level-set,0.0,xcoarse,0.90,lower,0.03346,-0.346578
level-set,0.0,xcoarse,0.90,lower,0.03383,-0.346679
level-set,0.0,xcoarse,0.90,lower,0.03421,-0.346780
level-set,0.0,xcoarse,0.90,lower,0.03459,-0.346881
level-set,0.0,xcoarse,0.90,lower,0.03496,-0.346982
level-set,0.0,xcoarse,0.90,lower,0.03534,-0.347083
level-set,0.0,xcoarse,0.90,lower,0.03571,-0.347184
level-set,0.0,xcoarse,0.90,lower,0.03609,-0.347285
level-set,0.0,xcoarse,0.90,lower,0.03647,-0.347386
level-set,0.0,xcoarse,0.90,lower,0.03684,-0.347487
level-set,0.0,xcoarse,0.90,lower,0.03722,-0.347588
level-set,0.0,xcoarse,0.90,lower,0.03759,-0.347689
level-set,0.0,xcoarse,0.90,lower,0.03797,-0.347790
level-set,0.0,xcoarse,0.90,lower,0.03835,-0.347891
level-set,0.0,xcoarse,0.90,lower,0.03872,-0.347992
level-set,0.0,xcoarse,0.90,lower,0.03910,-0.348093
level-set,0.0,xcoarse,0.90,lower,0.03947,-0.348194
level-set,0.0,xcoarse,0.90,lower,0.03985,-0.348295
level-set,0.0,xcoarse,0.90,lower,0.04023,-0.348396
level-set,0.0,xcoarse,0.90,lower,0.04060,-0.348497
level-set,0.0,xcoarse,0.90,lower,0.04098,-0.348598
level-set,0.0,xcoarse,0.90,lower,0.04135,-0.348699
level-set,0.0,xcoarse,0.90,lower,0.04173,-0.348800
level-set,0.0,xcoarse,0.90,lower,0.04211,-0.348901
level-set,0.0,xcoarse,0.90,lower,0.04248,-0.349002
level-set,0.0,xcoarse,0.90,lower,0.04286,-0.349103
level-set,0.0,xcoarse,0.90,lower,0.04323,-0.349204
level-set,0.0,xcoarse,0.90,lower,0.04361,-0.349305
level-set,0.0,xcoarse,0.90,lower,0.04398,-0.349406
level-set,0.0,xcoarse,0.90,lower,0.04436,-0.349507
level-set,0.0,xcoarse,0.90,lower,0.04474,-0.349608
level-set,0.0,xcoarse,0.90,lower,0.04511,-0.349709
level-set,0.0,xcoarse,0.90,lower,0.04549,-0.349810
level-set,0.0,xcoarse,0.90,lower,0.04586,-0.349911
level-set,0.0,xcoarse,0.90,lower,0.04624,-0.350012
level-set,0.0,xcoarse,0.90,lower,0.04662,-0.350113
level-set,0.0,xcoarse,0.90,lower,0.04699,-0.350214
level-set,0.0,xcoarse,0.90,lower,0.04737,-0.350315
level-set,0.0,xcoarse,0.90,lower,0.04774,-0.350416
level-set,0.0,xcoarse,0.90,lower,0.04812,-0.350517
level-set,0.0,xcoarse,0.90,lower,0.04850,-0.350618
level-set,0.0,xcoarse,0.90,lower,0.04887,-0.350719
level-set,0.0,xcoarse,0.90,lower,0.04925,-0.350820
level-set,0.0,xcoarse,0.90,lower,0.04962,-0.350921
level-set,0.0,xcoarse,0.90,lower,0.05000,-0.351022
level-set,0.0,xcoarse,0.90,lower,0.05038,-0.351123
level-set,0.0,xcoarse,0.90,lower,0.05075,-0.351224
level-set,0.0,xcoarse,0.90,lower,0.05113,-0.351325
level-set,0.0,xcoarse,0.90,lower,0.05150,-0.351426
level-set,0.0,xcoarse,0.90,lower,0.05188,-0.351527
level-set,0.0,xcoarse,0.90,lower,0.05226,-0.351628
level-set,0.0,xcoarse,0.90,lower,0.05263,-0.351729
level-set,0.0,xcoarse,0.90,lower,0.05301,-0.351830
level-set,0.0,xcoarse,0.90,lower,0.05338,-0.351931
level-set,0.0,xcoarse,0.90,lower,0.05376,-0.352032
level-set,0.0,xcoarse,0.90,lower,0.05414,-0.352133
level-set,0.0,xcoarse,0.90,lower,0.05451,-0.352234
level-set,0.0,xcoarse,0.90,lower,0.05489,-0.352335
level-set,0.0,xcoarse,0.90,lower,0.05526,-0.352436
level-set,0.0,xcoarse,0.90,lower,0.05564,-0.352537
level-set,0.0,xcoarse,0.90,lower,0.05602,-0.352638
level-set,0.0,xcoarse,0.90,lower,0.05639,-0.352739
level-set,0.0,xcoarse,0.90,lower,0.05677,-0.352840
level-set,0.0,xcoarse,0.90,lower,0.05714,-0.350810
level-set,0.0,xcoarse,0.90,lower,0.05752,-0.348728
level-set,0.0,xcoarse,0.90,lower,0.05789,-0.346645
level-set,0.0,xcoarse,0.90,lower,0.05827,-0.344562
level-set,0.0,xcoarse,0.90,lower,0.05865,-0.342480
level-set,0.0,xcoarse,0.90,lower,0.05902,-0.340397
level-set,0.0,xcoarse,0.90,lower,0.05940,-0.338314
level-set,0.0,xcoarse,0.90,lower,0.05977,-0.336232
level-set,0.0,xcoarse,0.90,lower,0.06015,-0.334149
level-set,0.0,xcoarse,0.90,lower,0.06053,-0.332066
level-set,0.0,xcoarse,0.90,lower,0.06090,-0.329984
level-set,0.0,xcoarse,0.90,lower,0.06128,-0.327901
level-set,0.0,xcoarse,0.90,lower,0.06165,-0.325818
level-set,0.0,xcoarse,0.90,lower,0.06203,-0.323736
level-set,0.0,xcoarse,0.90,lower,0.06241,-0.321653
level-set,0.0,xcoarse,0.90,lower,0.06278,-0.319570
level-set,0.0,xcoarse,0.90,lower,0.06316,-0.317488
level-set,0.0,xcoarse,0.90,lower,0.06353,-0.315405
level-set,0.0,xcoarse,0.90,lower,0.06391,-0.313322
level-set,0.0,xcoarse,0.90,lower,0.06429,-0.311239
level-set,0.0,xcoarse,0.90,lower,0.06466,-0.309157
level-set,0.0,xcoarse,0.90,lower,0.06504,-0.307074
level-set,0.0,xcoarse,0.90,lower,0.06541,-0.304991
level-set,0.0,xcoarse,0.90,lower,0.06579,-0.302909
level-set,0.0,xcoarse,0.90,lower,0.06617,-0.300826
level-set,0.0,xcoarse,0.90,lower,0.06654,-0.298743
level-set,0.0,xcoarse,0.90,lower,0.06692,-0.296661
level-set,0.0,xcoarse,0.90,lower,0.06729,-0.294578
level-set,0.0,xcoarse,0.90,lower,0.06767,-0.292495
level-set,0.0,xcoarse,0.90,lower,0.06805,-0.290413
level-set,0.0,xcoarse,0.90,lower,0.06842,-0.288330
level-set,0.0,xcoarse,0.90,lower,0.06880,-0.286247
level-set,0.0,xcoarse,0.90,lower,0.06917,-0.284165
level-set,0.0,xcoarse,0.90,lower,0.06955,-0.282082
level-set,0.0,xcoarse,0.90,lower,0.06992,-0.279999
level-set,0.0,xcoarse,0.90,lower,0.07030,-0.277917
level-set,0.0,xcoarse,0.90,lower,0.07068,-0.275834
level-set,0.0,xcoarse,0.90,lower,0.07105,-0.273751
level-set,0.0,xcoarse,0.90,lower,0.07143,-0.271669
level-set,0.0,xcoarse,0.90,lower,0.07180,-0.269586
level-set,0.0,xcoarse,0.90,lower,0.07218,-0.267503
level-set,0.0,xcoarse,0.90,lower,0.07256,-0.265421
level-set,0.0,xcoarse,0.90,lower,0.07293,-0.263338
level-set,0.0,xcoarse,0.90,lower,0.07331,-0.262382
level-set,0.0,xcoarse,0.90,lower,0.07368,-0.262275
level-set,0.0,xcoarse,0.90,lower,0.07406,-0.262167
level-set,0.0,xcoarse,0.90,lower,0.07444,-0.262060
level-set,0.0,xcoarse,0.90,lower,0.07481,-0.261953
level-set,0.0,xcoarse,0.90,lower,0.07519,-0.261845
level-set,0.0,xcoarse,0.90,lower,0.07556,-0.261738
level-set,0.0,xcoarse,0.90,lower,0.07594,-0.261630
level-set,0.0,xcoarse,0.90,lower,0.07632,-0.261523
level-set,0.0,xcoarse,0.90,lower,0.07669,-0.261415
level-set,0.0,xcoarse,0.90,lower,0.07707,-0.261308
level-set,0.0,xcoarse,0.90,lower,0.07744,-0.261200
level-set,0.0,xcoarse,0.90,lower,0.07782,-0.261093
level-set,0.0,xcoarse,0.90,lower,0.07820,-0.260985
level-set,0.0,xcoarse,0.90,lower,0.07857,-0.260878
level-set,0.0,xcoarse,0.90,lower,0.07895,-0.260770
level-set,0.0,xcoarse,0.90,lower,0.07932,-0.260663
level-set,0.0,xcoarse,0.90,lower,0.07970,-0.260556
level-set,0.0,xcoarse,0.90,lower,0.08008,-0.260448
level-set,0.0,xcoarse,0.90,lower,0.08045,-0.260341
level-set,0.0,xcoarse,0.90,lower,0.08083,-0.260233
level-set,0.0,xcoarse,0.90,lower,0.08120,-0.260126
level-set,0.0,xcoarse,0.90,lower,0.08158,-0.260018
level-set,0.0,xcoarse,0.90,lower,0.08195,-0.259911
level-set,0.0,xcoarse,0.90,lower,0.08233,-0.259803
level-set,0.0,xcoarse,0.90,lower,0.08271,-0.259696
level-set,0.0,xcoarse,0.90,lower,0.08308,-0.259588
level-set,0.0,xcoarse,0.90,lower,0.08346,-0.259481
level-set,0.0,xcoarse,0.90,lower,0.08383,-0.259374
level-set,0.0,xcoarse,0.90,lower,0.08421,-0.259266
level-set,0.0,xcoarse,0.90,lower,0.08459,-0.259159
level-set,0.0,xcoarse,0.90,lower,0.08496,-0.259051
level-set,0.0,xcoarse,0.90,lower,0.08534,-0.258944
level-set,0.0,xcoarse,0.90,lower,0.08571,-0.258836
level-set,0.0,xcoarse,0.90,lower,0.08609,-0.258729
level-set,0.0,xcoarse,0.90,lower,0.08647,-0.258621
level-set,0.0,xcoarse,0.90,lower,0.08684,-0.258514
level-set,0.0,xcoarse,0.90,lower,0.08722,-0.258406
level-set,0.0,xcoarse,0.90,lower,0.08759,-0.258299
level-set,0.0,xcoarse,0.90,lower,0.08797,-0.258191
level-set,0.0,xcoarse,0.90,lower,0.08835,-0.258084
level-set,0.0,xcoarse,0.90,lower,0.08872,-0.257977
level-set,0.0,xcoarse,0.90,lower,0.08910,-0.257869
level-set,0.0,xcoarse,0.90,lower,0.08947,-0.257762
level-set,0.0,xcoarse,0.90,lower,0.08985,-0.257654
level-set,0.0,xcoarse,0.90,lower,0.09023,-0.257547
level-set,0.0,xcoarse,0.90,lower,0.09060,-0.257439
level-set,0.0,xcoarse,0.90,lower,0.09098,-0.257332
level-set,0.0,xcoarse,0.90,lower,0.09135,-0.257224
level-set,0.0,xcoarse,0.90,lower,0.09173,-0.257117
level-set,0.0,xcoarse,0.90,lower,0.09211,-0.257009
level-set,0.0,xcoarse,0.90,lower,0.09248,-0.256902
level-set,0.0,xcoarse,0.90,lower,0.09286,-0.256795
level-set,0.0,xcoarse,0.90,lower,0.09323,-0.256687
level-set,0.0,xcoarse,0.90,lower,0.09361,-0.256580
level-set,0.0,xcoarse,0.90,lower,0.09398,-0.256472
level-set,0.0,xcoarse,0.90,lower,0.09436,-0.256365
level-set,0.0,xcoarse,0.90,lower,0.09474,-0.256257
level-set,0.0,xcoarse,0.90,lower,0.09511,-0.256150
level-set,0.0,xcoarse,0.90,lower,0.09549,-0.256042
level-set,0.0,xcoarse,0.90,lower,0.09586,-0.255935
level-set,0.0,xcoarse,0.90,lower,0.09624,-0.255827
level-set,0.0,xcoarse,0.90,lower,0.09662,-0.255720
level-set,0.0,xcoarse,0.90,lower,0.09699,-0.255612
level-set,0.0,xcoarse,0.90,lower,0.09737,-0.255505
level-set,0.0,xcoarse,0.90,lower,0.09774,-0.255398
level-set,0.0,xcoarse,0.90,lower,0.09812,-0.255290
level-set,0.0,xcoarse,0.90,lower,0.09850,-0.255183
level-set,0.0,xcoarse,0.90,lower,0.09887,-0.255075
level-set,0.0,xcoarse,0.90,lower,0.09925,-0.254968
level-set,0.0,xcoarse,0.90,lower,0.09962,-0.254860
level-set,0.0,xcoarse,0.90,lower,0.10000,-0.254753
level-set,0.0,xcoarse,0.90,lower,0.10038,-0.254645
level-set,0.0,xcoarse,0.90,lower,0.10075,-0.254538
level-set,0.0,xcoarse,0.90,lower,0.10113,-0.254430
level-set,0.0,xcoarse,0.90,lower,0.10150,-0.254323
level-set,0.0,xcoarse,0.90,lower,0.10188,-0.254216
level-set,0.0,xcoarse,0.90,lower,0.10226,-0.254108
level-set,0.0,xcoarse,0.90,lower,0.10263,-0.254001
level-set,0.0,xcoarse,0.90,lower,0.10301,-0.253893
level-set,0.0,xcoarse,0.90,lower,0.10338,-0.253786
level-set,0.0,xcoarse,0.90,lower,0.10376,-0.253678
level-set,0.0,xcoarse,0.90,lower,0.10414,-0.253645
level-set,0.0,xcoarse,0.90,lower,0.10451,-0.253705
level-set,0.0,xcoarse,0.90,lower,0.10489,-0.253766
level-set,0.0,xcoarse,0.90,lower,0.10526,-0.253827
level-set,0.0,xcoarse,0.90,lower,0.10564,-0.253888
level-set,0.0,xcoarse,0.90,lower,0.10602,-0.253948
level-set,0.0,xcoarse,0.90,lower,0.10639,-0.254009
level-set,0.0,xcoarse,0.90,lower,0.10677,-0.254070
level-set,0.0,xcoarse,0.90,lower,0.10714,-0.254131
level-set,0.0,xcoarse,0.90,lower,0.10752,-0.254191
level-set,0.0,xcoarse,0.90,lower,0.10789,-0.254252
level-set,0.0,xcoarse,0.90,lower,0.10827,-0.254313
level-set,0.0,xcoarse,0.90,lower,0.10865,-0.254374
level-set,0.0,xcoarse,0.90,lower,0.10902,-0.254434
level-set,0.0,xcoarse,0.90,lower,0.10940,-0.254495
level-set,0.0,xcoarse,0.90,lower,0.10977,-0.254556
level-set,0.0,xcoarse,0.90,lower,0.11015,-0.254617
level-set,0.0,xcoarse,0.90,lower,0.11053,-0.254677
level-set,0.0,xcoarse,0.90,lower,0.11090,-0.254738
level-set,0.0,xcoarse,0.90,lower,0.11128,-0.254799
level-set,0.0,xcoarse,0.90,lower,0.11165,-0.254860
level-set,0.0,xcoarse,0.90,lower,0.11203,-0.254920
level-set,0.0,xcoarse,0.90,lower,0.11241,-0.254981
level-set,0.0,xcoarse,0.90,lower,0.11278,-0.255042
level-set,0.0,xcoarse,0.90,lower,0.11316,-0.255103
level-set,0.0,xcoarse,0.90,lower,0.11353,-0.255163
level-set,0.0,xcoarse,0.90,lower,0.11391,-0.255224
level-set,0.0,xcoarse,0.90,lower,0.11429,-0.255285
level-set,0.0,xcoarse,0.90,lower,0.11466,-0.255346
level-set,0.0,xcoarse,0.90,lower,0.11504,-0.255406
level-set,0.0,xcoarse,0.90,lower,0.11541,-0.255467
level-set,0.0,xcoarse,0.90,lower,0.11579,-0.255528
level-set,0.0,xcoarse,0.90,lower,0.11617,-0.255589
level-set,0.0,xcoarse,0.90,lower,0.11654,-0.255649
level-set,0.0,xcoarse,0.90,lower,0.11692,-0.255710
level-set,0.0,xcoarse,0.90,lower,0.11729,-0.255771
level-set,0.0,xcoarse,0.90,lower,0.11767,-0.255832
level-set,0.0,xcoarse,0.90,lower,0.11805,-0.255892
level-set,0.0,xcoarse,0.90,lower,0.11842,-0.255953
level-set,0.0,xcoarse,0.90,lower,0.11880,-0.256014
level-set,0.0,xcoarse,0.90,lower,0.11917,-0.256075
level-set,0.0,xcoarse,0.90,lower,0.11955,-0.256136
level-set,0.0,xcoarse,0.90,lower,0.11992,-0.256196
level-set,0.0,xcoarse,0.90,lower,0.12030,-0.256257
level-set,0.0,xcoarse,0.90,lower,0.12068,-0.256318
level-set,0.0,xcoarse,0.90,lower,0.12105,-0.256379
level-set,0.0,xcoarse,0.90,lower,0.12143,-0.256439
level-set,0.0,xcoarse,0.90,lower,0.12180,-0.256500
level-set,0.0,xcoarse,0.90,lower,0.12218,-0.256561
level-set,0.0,xcoarse,0.90,lower,0.12256,-0.256622
level-set,0.0,xcoarse,0.90,lower,0.12293,-0.256682
level-set,0.0,xcoarse,0.90,lower,0.12331,-0.256743
level-set,0.0,xcoarse,0.90,lower,0.12368,-0.256804
level-set,0.0,xcoarse,0.90,lower,0.12406,-0.256865
level-set,0.0,xcoarse,0.90,lower,0.12444,-0.256925
level-set,0.0,xcoarse,0.90,lower,0.12481,-0.256986
level-set,0.0,xcoarse,0.90,lower,0.12519,-0.257047
level-set,0.0,xcoarse,0.90,lower,0.12556,-0.257108
level-set,0.0,xcoarse,0.90,lower,0.12594,-0.257168
level-set,0.0,xcoarse,0.90,lower,0.12632,-0.257229
level-set,0.0,xcoarse,0.90,lower,0.12669,-0.257290
level-set,0.0,xcoarse,0.90,lower,0.12707,-0.257351
level-set,0.0,xcoarse,0.90,lower,0.12744,-0.257411
level-set,0.0,xcoarse,0.90,lower,0.12782,-0.257472
level-set,0.0,xcoarse,0.90,lower,0.12820,-0.257533
level-set,0.0,xcoarse,0.90,lower,0.12857,-0.257594
level-set,0.0,xcoarse,0.90,lower,0.12895,-0.257654
level-set,0.0,xcoarse,0.90,lower,0.12932,-0.257715
level-set,0.0,xcoarse,0.90,lower,0.12970,-0.257776
level-set,0.0,xcoarse,0.90,lower,0.13008,-0.257837
level-set,0.0,xcoarse,0.90,lower,0.13045,-0.257897
level-set,0.0,xcoarse,0.90,lower,0.13083,-0.257958
level-set,0.0,xcoarse,0.90,lower,0.13120,-0.258019
level-set,0.0,xcoarse,0.90,lower,0.13158,-0.258080
level-set,0.0,xcoarse,0.90,lower,0.13195,-0.258140
level-set,0.0,xcoarse,0.90,lower,0.13233,-0.258201
level-set,0.0,xcoarse,0.90,lower,0.13271,-0.258262
level-set,0.0,xcoarse,0.90,lower,0.13308,-0.258323
level-set,0.0,xcoarse,0.90,lower,0.13346,-0.258383
level-set,0.0,xcoarse,0.90,lower,0.13383,-0.258444
level-set,0.0,xcoarse,0.90,lower,0.13421,-0.258505
level-set,0.0,xcoarse,0.90,lower,0.13459,-0.258566
level-set,0.0,xcoarse,0.90,lower,0.13496,-0.258627
level-set,0.0,xcoarse,0.90,lower,0.13534,-0.258687
level-set,0.0,xcoarse,0.90,lower,0.13571,-0.258748
level-set,0.0,xcoarse,0.90,lower,0.13609,-0.258809
level-set,0.0,xcoarse,0.90,lower,0.13647,-0.258870
level-set,0.0,xcoarse,0.90,lower,0.13684,-0.258930
level-set,0.0,xcoarse,0.90,lower,0.13722,-0.258991
level-set,0.0,xcoarse,0.90,lower,0.13759,-0.259052
level-set,0.0,xcoarse,0.90,lower,0.13797,-0.259113
level-set,0.0,xcoarse,0.90,lower,0.13835,-0.259173
level-set,0.0,xcoarse,0.90,lower,0.13872,-0.259234
level-set,0.0,xcoarse,0.90,lower,0.13910,-0.259295
level-set,0.0,xcoarse,0.90,lower,0.13947,-0.259356
level-set,0.0,xcoarse,0.90,lower,0.13985,-0.259416
level-set,0.0,xcoarse,0.90,lower,0.14023,-0.259477
level-set,0.0,xcoarse,0.90,lower,0.14060,-0.259538
level-set,0.0,xcoarse,0.90,lower,0.14098,-0.259599
level-set,0.0,xcoarse,0.90,lower,0.14135,-0.259659
level-set,0.0,xcoarse,0.90,lower,0.14173,-0.259720
level-set,0.0,xcoarse,0.90,lower,0.14211,-0.259781
level-set,0.0,xcoarse,0.90,lower,0.14248,-0.259842
level-set,0.0,xcoarse,0.90,lower,0.14286,-0.259902
level-set,0.0,xcoarse,0.90,lower,0.14323,-0.259963
level-set,0.0,xcoarse,0.90,lower,0.14361,-0.260024
level-set,0.0,xcoarse,0.90,lower,0.14398,-0.260085
level-set,0.0,xcoarse,0.90,lower,0.14436,-0.260145
level-set,0.0,xcoarse,0.90,lower,0.14474,-0.260206
level-set,0.0,xcoarse,0.90,lower,0.14511,-0.260267
level-set,0.0,xcoarse,0.90,lower,0.14549,-0.260328
level-set,0.0,xcoarse,0.90,lower,0.14586,-0.260388
level-set,0.0,xcoarse,0.90,lower,0.14624,-0.260449
level-set,0.0,xcoarse,0.90,lower,0.14662,-0.260510
level-set,0.0,xcoarse,0.90,lower,0.14699,-0.260571
level-set,0.0,xcoarse,0.90,lower,0.14737,-0.260631
level-set,0.0,xcoarse,0.90,lower,0.14774,-0.260692
level-set,0.0,xcoarse,0.90,lower,0.14812,-0.260753
level-set,0.0,xcoarse,0.90,lower,0.14850,-0.260814
level-set,0.0,xcoarse,0.90,lower,0.14887,-0.260874
level-set,0.0,xcoarse,0.90,lower,0.14925,-0.260935
level-set,0.0,xcoarse,0.90,lower,0.14962,-0.260996
level-set,0.0,xcoarse,0.90,lower,0.15000,-0.261057
level-set,0.0,coarse,0.20,upper,0.00000,0.511626
level-set,0.0,coarse,0.20,upper,0.00038,0.522666
level-set,0.0,coarse,0.20,upper,0.00075,0.533706
level-set,0.0,coarse,0.20,upper,0.00113,0.544747
level-set,0.0,coarse,0.20,upper,0.00150,0.555787
level-set,0.0,coarse,0.20,upper,0.00188,0.566827
level-set,0.0,coarse,0.20,upper,0.00226,0.577867
level-set,0.0,coarse,0.20,upper,0.00263,0.588907
level-set,0.0,coarse,0.20,upper,0.00301,0.599947
level-set,0.0,coarse,0.20,upper,0.00338,0.610987
level-set,0.0,coarse,0.20,upper,0.00376,0.622027
level-set,0.0,coarse,0.20,upper,0.00414,0.633067
level-set,0.0,coarse,0.20,upper,0.00451,0.619492
level-set,0.0,coarse,0.20,upper,0.00489,0.581646
level-set,0.0,coarse,0.20,upper,0.00526,0.543799
level-set,0.0,coarse,0.20,upper,0.00564,0.505953
