level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L3,none,0.80,0.8000,0.706381,0.032346,-0.121909,upper
L3,none,0.80,0.8000,0.718230,0.031322,-0.114117,upper
L3,none,0.80,0.8000,0.729973,0.030288,-0.106502,upper
L3,none,0.80,0.8000,0.741604,0.029247,-0.099015,upper
L3,none,0.80,0.8000,0.753112,0.028199,-0.091608,upper
L3,none,0.80,0.8000,0.764492,0.027144,-0.084229,upper
L3,none,0.80,0.8000,0.775735,0.026084,-0.076830,upper
L3,none,0.80,0.8000,0.786835,0.025019,-0.069363,upper
L3,none,0.80,0.8000,0.797785,0.023949,-0.061785,upper
L3,none,0.80,0.8000,0.808581,0.022876,-0.054052,upper
L3,none,0.80,0.8000,0.819215,0.021800,-0.046126,upper
L3,none,0.80,0.8000,0.829682,0.020722,-0.037969,upper
L3,none,0.80,0.8000,0.839979,0.019643,-0.029545,upper
L3,none,0.80,0.8000,0.850101,0.018564,-0.020816,upper
L3,none,0.80,0.8000,0.860044,0.017485,-0.011746,upper
L3,none,0.80,0.8000,0.869805,0.016409,-0.002295,upper
L3,none,0.80,0.8000,0.879380,0.015336,0.007575,upper
L3,none,0.80,0.8000,0.888768,0.014267,0.017910,upper
L3,none,0.80,0.8000,0.897965,0.013204,0.028756,upper
L3,none,0.80,0.8000,0.906971,0.012147,0.040165,upper
L3,none,0.80,0.8000,0.915784,0.011100,0.052196,upper
L3,none,0.80,0.8000,0.924403,0.010062,0.064910,upper
L3,none,0.80,0.8000,0.932829,0.009037,0.078385,upper
L3,none,0.80,0.8000,0.941059,0.008025,0.092713,upper
L3,none,0.80,0.8000,0.949096,0.007029,0.108013,upper
L3,none,0.80,0.8000,0.956938,0.006050,0.124449,upper
L3,none,0.80,0.8000,0.964588,0.005093,0.142273,upper
L3,none,0.80,0.8000,0.972047,0.004158,0.161879,upper
L3,none,0.80,0.8000,0.979316,0.003249,0.184119,upper
L3,none,0.80,0.8000,0.986396,0.002368,0.210239,upper
L3,none,0.80,0.8000,0.993290,0.001519,0.242543,upper
L3,none,0.80,0.8000,1.000000,0.000705,0.277760,upper
L3,none,0.80,0.8000,-0.000000,0.000000,0.559595,lower
L3,none,0.80,0.8000,0.000004,-0.000389,0.582638,lower
L3,none,0.80,0.8000,0.000019,-0.000793,0.605016,lower
L3,none,0.80,0.8000,0.000043,-0.001214,0.626576,lower
L3,none,0.80,0.8000,0.000080,-0.001650,0.647346,lower
L3,none,0.80,0.8000,0.000131,-0.002104,0.667093,lower
L3,none,0.80,0.8000,0.000196,-0.002574,0.685633,lower
L3,none,0.80,0.8000,0.000278,-0.003062,0.702743,lower
L3,none,0.80,0.8000,0.000377,-0.003566,0.718197,lower
L3,none,0.80,0.8000,0.000497,-0.004088,0.731758,lower
L3,none,0.80,0.8000,0.000638,-0.004627,0.743186,lower
L3,none,0.80,0.8000,0.000803,-0.005183,0.752243,lower
L3,none,0.80,0.8000,0.000993,-0.005755,0.758695,lower
L3,none,0.80,0.8000,0.001211,-0.006343,0.762320,lower
L3,none,0.80,0.8000,0.001458,-0.006948,0.762914,lower
L3,none,0.80,0.8000,0.001738,-0.007567,0.760302,lower
L3,none,0.80,0.8000,0.002052,-0.008200,0.754339,lower
L3,none,0.80,0.8000,0.002402,-0.008847,0.744921,lower
L3,none,0.80,0.8000,0.002791,-0.009505,0.731999,lower
L3,none,0.80,0.8000,0.003221,-0.010175,0.715580,lower
L3,none,0.80,0.8000,0.003694,-0.010854,0.695735,lower
L3,none,0.80,0.8000,0.004212,-0.011542,0.672607,lower
L3,none,0.80,0.8000,0.004777,-0.012236,0.646405,lower
L3,none,0.80,0.8000,0.005392,-0.012935,0.617411,lower
L3,none,0.80,0.8000,0.006058,-0.013638,0.585967,lower
L3,none,0.80,0.8000,0.006777,-0.014342,0.552475,lower
L3,none,0.80,0.8000,0.007551,-0.015047,0.517379,lower
L3,none,0.80,0.8000,0.008382,-0.015751,0.481155,lower
L3,none,0.80,0.8000,0.009271,-0.016451,0.444294,lower
L3,none,0.80,0.8000,0.010219,-0.017147,0.407292,lower
L3,none,0.80,0.8000,0.011228,-0.017838,0.370624,lower
L3,none,0.80,0.8000,0.012300,-0.018521,0.334739,lower
L3,none,0.80,0.8000,0.013436,-0.019195,0.300042,lower
L3,none,0.80,0.8000,0.014637,-0.019860,0.266885,lower
L3,none,0.80,0.8000,0.015904,-0.020515,0.235558,lower
L3,none,0.80,0.8000,0.017239,-0.021159,0.206289,lower
L3,none,0.80,0.8000,0.018643,-0.021791,0.179240,lower
L3,none,0.80,0.8000,0.020117,-0.022410,0.154514,lower
L3,none,0.80,0.8000,0.021664,-0.023016,0.132152,lower
L3,none,0.80,0.8000,0.023284,-0.023610,0.112145,lower
L3,none,0.80,0.8000,0.024979,-0.024190,0.094438,lower
L3,none,0.80,0.8000,0.026750,-0.024757,0.078940,lower
L3,none,0.80,0.8000,0.028600,-0.025311,0.065527,lower
L3,none,0.80,0.8000,0.030531,-0.025853,0.054054,lower
L3,none,0.80,0.8000,0.032543,-0.026382,0.044358,lower
L3,none,0.80,0.8000,0.034640,-0.026899,0.036268,lower
L3,none,0.80,0.8000,0.036823,-0.027404,0.029605,lower
L3,none,0.80,0.8000,0.039094,-0.027899,0.024194,lower
L3,none,0.80,0.8000,0.041456,-0.028383,0.019860,lower
L3,none,0.80,0.8000,0.043912,-0.028859,0.016436,lower
L3,none,0.80,0.8000,0.046463,-0.029326,0.013763,lower
L3,none,0.80,0.8000,0.049112,-0.029785,0.011690,lower
L3,none,0.80,0.8000,0.051862,-0.030238,0.010078,lower
L3,none,0.80,0.8000,0.054716,-0.030686,0.008800,lower
L3,none,0.80,0.8000,0.057676,-0.031129,0.007738,lower
L3,none,0.80,0.8000,0.060746,-0.031569,0.006788,lower
L3,none,0.80,0.8000,0.063928,-0.032006,0.005857,lower
L3,none,0.80,0.8000,0.067226,-0.032442,0.004861,lower
L3,none,0.80,0.8000,0.070642,-0.032877,0.003729,lower
L3,none,0.80,0.8000,0.074181,-0.033313,0.002402,lower
L3,none,0.80,0.8000,0.077844,-0.033751,0.000827,lower
L3,none,0.80,0.8000,0.081635,-0.034191,-0.001036,lower
L3,none,0.80,0.8000,0.085558,-0.034634,-0.003217,lower
L3,none,0.80,0.8000,0.089616,-0.035080,-0.005738,lower
L3,none,0.80,0.8000,0.093813,-0.035530,-0.008610,lower
L3,none,0.80,0.8000,0.098151,-0.035985,-0.011838,lower
L3,none,0.80,0.8000,0.102634,-0.036444,-0.015416,lower
L3,none,0.80,0.8000,0.107265,-0.036907,-0.019333,lower
L3,none,0.80,0.8000,0.112049,-0.037375,-0.023567,lower
L3,none,0.80,0.8000,0.116988,-0.037847,-0.028092,lower
L3,none,0.80,0.8000,0.122085,-0.038323,-0.032874,lower
L3,none,0.80,0.8000,0.127344,-0.038801,-0.037874,lower
L3,none,0.80,0.8000,0.132769,-0.039282,-0.043049,lower
L3,none,0.80,0.8000,0.138361,-0.039764,-0.048351,lower
L3,none,0.80,0.8000,0.144125,-0.040246,-0.053730,lower
L3,none,0.80,0.8000,0.150064,-0.040726,-0.059138,lower
L3,none,0.80,0.8000,0.156179,-0.041204,-0.064523,lower
L3,none,0.80,0.8000,0.162474,-0.041678,-0.069837,lower
L3,none,0.80,0.8000,0.168952,-0.042147,-0.075036,lower
L3,none,0.80,0.8000,0.175614,-0.042610,-0.080078,lower
L3,none,0.80,0.8000,0.182464,-0.043064,-0.084931,lower
L3,none,0.80,0.8000,0.189502,-0.043509,-0.089567,lower
L3,none,0.80,0.8000,0.196731,-0.043942,-0.093969,lower
L3,none,0.80,0.8000,0.204152,-0.044364,-0.098127,lower
L3,none,0.80,0.8000,0.211767,-0.044773,-0.102041,lower
L3,none,0.80,0.8000,0.219576,-0.045168,-0.105719,lower
L3,none,0.80,0.8000,0.227580,-0.045547,-0.109179,lower
L3,none,0.80,0.8000,0.235780,-0.045911,-0.112446,lower
L3,none,0.80,0.8000,0.244175,-0.046258,-0.115551,lower
L3,none,0.80,0.8000,0.252765,-0.046588,-0.118528,lower
L3,none,0.80,0.8000,0.261551,-0.046900,-0.121415,lower
L3,none,0.80,0.8000,0.270530,-0.047194,-0.124249,lower
L3,none,0.80,0.8000,0.279701,-0.047468,-0.127065,lower
L3,none,0.80,0.8000,0.289064,-0.047723,-0.129894,lower
L3,none,0.80,0.8000,0.298615,-0.047957,-0.132758,lower
L3,none,0.80,0.8000,0.308352,-0.048168,-0.135671,lower
L3,none,0.80,0.8000,0.318273,-0.048357,-0.138636,lower
L3,none,0.80,0.8000,0.328374,-0.048520,-0.141643,lower
L3,none,0.80,0.8000,0.338651,-0.048657,-0.144670,lower
L3,none,0.80,0.8000,0.349100,-0.048765,-0.147682,lower
L3,none,0.80,0.8000,0.359716,-0.048843,-0.150632,lower
L3,none,0.80,0.8000,0.370496,-0.048887,-0.153460,lower
L3,none,0.80,0.8000,0.381432,-0.048894,-0.156098,lower
L3,none,0.80,0.8000,0.392519,-0.048863,-0.158471,lower
L3,none,0.80,0.8000,0.403751,-0.048790,-0.160502,lower
L3,none,0.80,0.8000,0.415120,-0.048673,-0.162111,lower
L3,none,0.80,0.8000,0.426620,-0.048509,-0.163223,lower
L3,none,0.80,0.8000,0.438243,-0.048296,-0.163770,lower
L3,none,0.80,0.8000,0.449982,-0.048033,-0.163695,lower
L3,none,0.80,0.8000,0.461826,-0.047717,-0.162959,lower
L3,none,0.80,0.8000,0.473769,-0.047347,-0.161533,lower
L3,none,0.80,0.8000,0.485800,-0.046924,-0.159413,lower
L3,none,0.80,0.8000,0.497911,-0.046447,-0.156612,lower
L3,none,0.80,0.8000,0.510092,-0.045918,-0.153160,lower
L3,none,0.80,0.8000,0.522334,-0.045337,-0.149105,lower
L3,none,0.80,0.8000,0.534626,-0.044707,-0.144510,lower
L3,none,0.80,0.8000,0.546959,-0.044030,-0.139450,lower
L3,none,0.80,0.8000,0.559322,-0.043308,-0.134008,lower
L3,none,0.80,0.8000,0.571705,-0.042545,-0.128268,lower
L3,none,0.80,0.8000,0.584099,-0.041745,-0.122318,lower
L3,none,0.80,0.8000,0.596493,-0.040910,-0.116239,lower
L3,none,0.80,0.8000,0.608876,-0.040043,-0.110107,lower
L3,none,0.80,0.8000,0.621239,-0.039149,-0.103989,lower
L3,none,0.80,0.8000,0.633572,-0.038230,-0.097937,lower
L3,none,0.80,0.8000,0.645864,-0.037290,-0.091995,lower
L3,none,0.80,0.8000,0.658106,-0.036330,-0.086188,lower
L3,none,0.80,0.8000,0.670288,-0.035354,-0.080532,lower
L3,none,0.80,0.8000,0.682401,-0.034364,-0.075028,lower
L3,none,0.80,0.8000,0.694435,-0.033360,-0.069666,lower
L3,none,0.80,0.8000,0.706381,-0.032346,-0.064428,lower
L3,none,0.80,0.8000,0.718230,-0.031322,-0.059285,lower
L3,none,0.80,0.8000,0.729973,-0.030288,-0.054202,lower
L3,none,0.80,0.8000,0.741604,-0.029247,-0.049143,lower
L3,none,0.80,0.8000,0.753112,-0.028199,-0.044065,lower
L3,none,0.80,0.8000,0.764492,-0.027144,-0.038929,lower
L3,none,0.80,0.8000,0.775735,-0.026084,-0.033692,lower
L3,none,0.80,0.8000,0.786835,-0.025019,-0.028315,lower
L3,none,0.80,0.8000,0.797785,-0.023949,-0.022758,lower
L3,none,0.80,0.8000,0.808581,-0.022876,-0.016988,lower
L3,none,0.80,0.8000,0.819215,-0.021800,-0.010968,lower
L3,none,0.80,0.8000,0.829682,-0.020722,-0.004665,lower
L3,none,0.80,0.8000,0.839979,-0.019643,0.001953,lower
L3,none,0.80,0.8000,0.850101,-0.018564,0.008919,lower
L3,none,0.80,0.8000,0.860044,-0.017485,0.016266,lower
L3,none,0.80,0.8000,0.869805,-0.016409,0.024031,lower
L3,none,0.80,0.8000,0.879380,-0.015336,0.032250,lower
L3,none,0.80,0.8000,0.888768,-0.014267,0.040964,lower
L3,none,0.80,0.8000,0.897965,-0.013204,0.050218,lower
L3,none,0.80,0.8000,0.906971,-0.012147,0.060061,lower
L3,none,0.80,0.8000,0.915784,-0.011100,0.070546,lower
L3,none,0.80,0.8000,0.924403,-0.010062,0.081737,lower
L3,none,0.80,0.8000,0.932829,-0.009037,0.093705,lower
L3,none,0.80,0.8000,0.941059,-0.008025,0.106542,lower
L3,none,0.80,0.8000,0.949096,-0.007029,0.120362,lower
L3,none,0.80,0.8000,0.956938,-0.006050,0.135329,lower
L3,none,0.80,0.8000,0.964588,-0.005093,0.151687,lower
L3,none,0.80,0.8000,0.972047,-0.004158,0.169825,lower
L3,none,0.80,0.8000,0.979316,-0.003249,0.190588,lower
L3,none,0.80,0.8000,0.986396,-0.002368,0.215215,lower
L3,none,0.80,0.8000,0.993290,-0.001519,0.246182,lower
L3,none,0.80,0.8000,1.000000,-0.000705,0.279403,lower
L3,none,0.90,0.9000,-0.000000,0.000000,0.564915,upper
L3,none,0.90,0.9000,0.000004,0.000389,0.541905,upper
L3,none,0.90,0.9000,0.000018,0.000793,0.516725,upper
L3,none,0.90,0.9000,0.000043,0.001214,0.488914,upper
L3,none,0.90,0.9000,0.000080,0.001650,0.458541,upper
L3,none,0.90,0.9000,0.000131,0.002104,0.425383,upper
L3,none,0.90,0.9000,0.000196,0.002574,0.389317,upper
L3,none,0.90,0.9000,0.000278,0.003062,0.350187,upper
L3,none,0.90,0.9000,0.000377,0.003566,0.307866,upper
L3,none,0.90,0.9000,0.000497,0.004088,0.262241,upper
L3,none,0.90,0.9000,0.000638,0.004627,0.213226,upper
L3,none,0.90,0.9000,0.000803,0.005183,0.160768,upper
L3,none,0.90,0.9000,0.000993,0.005755,0.104855,upper
L3,none,0.90,0.9000,0.001211,0.006343,0.045520,upper
L3,none,0.90,0.9000,0.001458,0.006948,-0.017143,upper
L3,none,0.90,0.9000,0.001738,0.007567,-0.082966,upper
L3,none,0.90,0.9000,0.002052,0.008200,-0.151718,upper
L3,none,0.90,0.9000,0.002402,0.008847,-0.223080,upper
L3,none,0.90,0.9000,0.002791,0.009505,-0.296648,upper
L3,none,0.90,0.9000,0.003221,0.010175,-0.371925,upper
L3,none,0.90,0.9000,0.003694,0.010854,-0.448325,upper
L3,none,0.90,0.9000,0.004212,0.011542,-0.525175,upper
L3,none,0.90,0.9000,0.004777,0.012236,-0.601721,upper
L3,none,0.90,0.9000,0.005392,0.012935,-0.677146,upper
L3,none,0.90,0.9000,0.006058,0.013638,-0.750580,upper
L3,none,0.90,0.9000,0.006777,0.014342,-0.821128,upper
L3,none,0.90,0.9000,0.007551,0.015047,-0.887891,upper
L3,none,0.90,0.9000,0.008382,0.015751,-0.949997,upper
L3,none,0.90,0.9000,0.009271,0.016451,-1.006633,upper
L3,none,0.90,0.9000,0.010219,0.017147,-1.057079,upper
L3,none,0.90,0.9000,0.011228,0.017838,-1.100733,upper
L3,none,0.90,0.9000,0.012300,0.018521,-1.137153,upper
L3,none,0.90,0.9000,0.013436,0.019195,-1.166078,upper
L3,none,0.90,0.9000,0.014637,0.019860,-1.187422,upper
L3,none,0.90,0.9000,0.015904,0.020515,-1.201268,upper
L3,none,0.90,0.9000,0.017239,0.021159,-1.207878,upper
L3,none,0.90,0.9000,0.018643,0.021791,-1.207663,upper
L3,none,0.90,0.9000,0.020117,0.022410,-1.201156,upper
L3,none,0.90,0.9000,0.021664,0.023016,-1.188980,upper
L3,none,0.90,0.9000,0.023284,0.023610,-1.171815,upper
L3,none,0.90,0.9000,0.024979,0.024190,-1.150368,upper
L3,none,0.90,0.9000,0.026750,0.024757,-1.125346,upper
L3,none,0.90,0.9000,0.028600,0.025311,-1.097439,upper
L3,none,0.90,0.9000,0.030531,0.025853,-1.067297,upper
L3,none,0.90,0.9000,0.032543,0.026382,-1.035524,upper
L3,none,0.90,0.9000,0.034640,0.026899,-1.002671,upper
L3,none,0.90,0.9000,0.036823,0.027404,-0.969225,upper
L3,none,0.90,0.9000,0.039094,0.027899,-0.935610,upper
L3,none,0.90,0.9000,0.041456,0.028383,-0.902188,upper
L3,none,0.90,0.9000,0.043911,0.028859,-0.869259,upper
L3,none,0.90,0.9000,0.046463,0.029326,-0.837067,upper
L3,none,0.90,0.9000,0.049112,0.029785,-0.805815,upper
L3,none,0.90,0.9000,0.051862,0.030238,-0.775661,upper
L3,none,0.90,0.9000,0.054716,0.030686,-0.746729,upper
L3,none,0.90,0.9000,0.057676,0.031129,-0.719115,upper
L3,none,0.90,0.9000,0.060746,0.031569,-0.692889,upper
L3,none,0.90,0.9000,0.063928,0.032006,-0.668096,upper
L3,none,0.90,0.9000,0.067226,0.032442,-0.644764,upper
L3,none,0.90,0.9000,0.070642,0.032877,-0.622902,upper
L3,none,0.90,0.9000,0.074181,0.033313,-0.602503,upper
L3,none,0.90,0.9000,0.077844,0.033751,-0.583546,upper
L3,none,0.90,0.9000,0.081635,0.034191,-0.565998,upper
L3,none,0.90,0.9000,0.085558,0.034634,-0.549818,upper
L3,none,0.90,0.9000,0.089616,0.035080,-0.534949,upper
L3,none,0.90,0.9000,0.093813,0.035530,-0.521332,upper
L3,none,0.90,0.9000,0.098151,0.035985,-0.508894,upper
L3,none,0.90,0.9000,0.102634,0.036444,-0.497559,upper
L3,none,0.90,0.9000,0.107265,0.036907,-0.487242,upper
L3,none,0.90,0.9000,0.112049,0.037375,-0.477854,upper
L3,none,0.90,0.9000,0.116988,0.037847,-0.469301,upper
L3,none,0.90,0.9000,0.122085,0.038323,-0.461487,upper
L3,none,0.90,0.9000,0.127344,0.038801,-0.454313,upper
L3,none,0.90,0.9000,0.132769,0.039282,-0.447682,upper
L3,none,0.90,0.9000,0.138361,0.039764,-0.441495,upper
L3,none,0.90,0.9000,0.144125,0.040246,-0.435657,upper
L3,none,0.90,0.9000,0.150063,0.040726,-0.430077,upper
L3,none,0.90,0.9000,0.156179,0.041204,-0.424669,upper
L3,none,0.90,0.9000,0.162474,0.041678,-0.419356,upper
L3,none,0.90,0.9000,0.168952,0.042147,-0.414069,upper
L3,none,0.90,0.9000,0.175614,0.042610,-0.408751,upper
L3,none,0.90,0.9000,0.182464,0.043064,-0.403357,upper
L3,none,0.90,0.9000,0.189502,0.043509,-0.397859,upper
L3,none,0.90,0.9000,0.196731,0.043942,-0.392237,upper
L3,none,0.90,0.9000,0.204152,0.044364,-0.386489,upper
L3,none,0.90,0.9000,0.211767,0.044773,-0.380627,upper
L3,none,0.90,0.9000,0.219576,0.045168,-0.374669,upper
L3,none,0.90,0.9000,0.227580,0.045547,-0.368653,upper
L3,none,0.90,0.9000,0.235779,0.045911,-0.362620,upper
L3,none,0.90,0.9000,0.244175,0.046258,-0.356618,upper
L3,none,0.90,0.9000,0.252765,0.046588,-0.350704,upper
L3,none,0.90,0.9000,0.261551,0.046900,-0.344927,upper
L3,none,0.90,0.9000,0.270530,0.047194,-0.339340,upper
L3,none,0.90,0.9000,0.279701,0.047469,-0.333987,upper
L3,none,0.90,0.9000,0.289064,0.047723,-0.328905,upper
L3,none,0.90,0.9000,0.298615,0.047957,-0.324124,upper
L3,none,0.90,0.9000,0.308352,0.048168,-0.319657,upper
L3,none,0.90,0.9000,0.318273,0.048357,-0.315506,upper
L3,none,0.90,0.9000,0.328374,0.048520,-0.311656,upper
L3,none,0.90,0.9000,0.338651,0.048657,-0.308074,upper
L3,none,0.90,0.9000,0.349100,0.048765,-0.304713,upper
L3,none,0.90,0.9000,0.359716,0.048843,-0.301510,upper
L3,none,0.90,0.9000,0.370495,0.048887,-0.298396,upper
L3,none,0.90,0.9000,0.381432,0.048894,-0.295284,upper
L3,none,0.90,0.9000,0.392519,0.048863,-0.292084,upper
L3,none,0.90,0.9000,0.403750,0.048790,-0.288700,upper
L3,none,0.90,0.9000,0.415120,0.048673,-0.285035,upper
L3,none,0.90,0.9000,0.426620,0.048509,-0.281006,upper
L3,none,0.90,0.9000,0.438243,0.048297,-0.276536,upper
L3,none,0.90,0.9000,0.449981,0.048033,-0.271561,upper
L3,none,0.90,0.9000,0.461826,0.047717,-0.266038,upper
L3,none,0.90,0.9000,0.473769,0.047347,-0.259942,upper
L3,none,0.90,0.9000,0.485800,0.046924,-0.253274,upper
L3,none,0.90,0.9000,0.497911,0.046447,-0.246054,upper
L3,none,0.90,0.9000,0.510092,0.045918,-0.238318,upper
L3,none,0.90,0.9000,0.522334,0.045337,-0.230124,upper
L3,none,0.90,0.9000,0.534626,0.044707,-0.221541,upper
L3,none,0.90,0.9000,0.546959,0.044030,-0.212652,upper
L3,none,0.90,0.9000,0.559322,0.043308,-0.203547,upper
L3,none,0.90,0.9000,0.571705,0.042545,-0.194324,upper
L3,none,0.90,0.9000,0.584099,0.041745,-0.185075,upper
L3,none,0.90,0.9000,0.596493,0.040910,-0.175886,upper
L3,none,0.90,0.9000,0.608876,0.040043,-0.166836,upper
L3,none,0.90,0.9000,0.621239,0.039149,-0.157985,upper
L3,none,0.90,0.9000,0.633572,0.038230,-0.149389,upper
L3,none,0.90,0.9000,0.645864,0.037290,-0.141080,upper
L3,none,0.90,0.9000,0.658106,0.036330,-0.133084,upper
L3,none,0.90,0.9000,0.670288,0.035354,-0.125403,upper
L3,none,0.90,0.9000,0.682401,0.034364,-0.118029,upper
L3,none,0.90,0.9000,0.694435,0.033360,-0.110944,upper
L3,none,0.90,0.9000,0.706381,0.032346,-0.104117,upper
L3,none,0.90,0.9000,0.718230,0.031322,-0.097511,upper
L3,none,0.90,0.9000,0.729973,0.030288,-0.091079,upper
L3,none,0.90,0.9000,0.741604,0.029247,-0.084772,upper
L3,none,0.90,0.9000,0.753112,0.028199,-0.078537,upper
L3,none,0.90,0.9000,0.764492,0.027144,-0.072324,upper
L3,none,0.90,0.9000,0.775735,0.026084,-0.066083,upper
L3,none,0.90,0.9000,0.786835,0.025019,-0.059762,upper
L3,none,0.90,0.9000,0.797785,0.023949,-0.053313,upper
L3,none,0.90,0.9000,0.808580,0.022876,-0.046694,upper
L3,none,0.90,0.9000,0.819215,0.021800,-0.039863,upper
L3,none,0.90,0.9000,0.829682,0.020722,-0.032778,upper
L3,none,0.90,0.9000,0.839979,0.019643,-0.025402,upper
L3,none,0.90,0.9000,0.850101,0.018564,-0.017694,upper
L3,none,0.90,0.9000,0.860044,0.017485,-0.009616,upper
L3,none,0.90,0.9000,0.869805,0.016409,-0.001128,upper
L3,none,0.90,0.9000,0.879380,0.015336,0.007813,upper
L3,none,0.90,0.9000,0.888767,0.014267,0.017254,upper
L3,none,0.90,0.9000,0.897965,0.013204,0.027244,upper
L3,none,0.90,0.9000,0.906971,0.012147,0.037838,upper
L3,none,0.90,0.9000,0.915784,0.011100,0.049094,upper
L3,none,0.90,0.9000,0.924403,0.010062,0.061081,upper
L3,none,0.90,0.9000,0.932828,0.009037,0.073878,upper
L3,none,0.90,0.9000,0.941059,0.008025,0.087577,upper
L3,none,0.90,0.9000,0.949096,0.007029,0.102303,upper
L3,none,0.90,0.9000,0.956938,0.006050,0.118220,upper
L3,none,0.90,0.9000,0.964588,0.005093,0.135583,upper
L3,none,0.90,0.9000,0.972047,0.004158,0.154785,upper
L3,none,0.90,0.9000,0.979316,0.003249,0.176675,upper
L3,none,0.90,0.9000,0.986396,0.002368,0.202499,upper
L3,none,0.90,0.9000,0.993290,0.001519,0.234614,upper
L3,none,0.90,0.9000,1.000000,0.000705,0.269593,upper
L3,none,0.90,0.9000,-0.000000,0.000000,0.564915,lower
L3,none,0.90,0.9000,0.000004,-0.000389,0.587031,lower
L3,none,0.90,0.9000,0.000018,-0.000793,0.608449,lower
L3,none,0.90,0.9000,0.000043,-0.001214,0.629011,lower
L3,none,0.90,0.9000,0.000080,-0.001650,0.648744,lower
L3,none,0.90,0.9000,0.000131,-0.002104,0.667414,lower
L3,none,0.90,0.9000,0.000196,-0.002574,0.684840,lower
L3,none,0.90,0.9000,0.000278,-0.003062,0.700798,lower
L3,none,0.90,0.9000,0.000377,-0.003566,0.715062,lower
L3,none,0.90,0.9000,0.000497,-0.004088,0.727398,lower
L3,none,0.90,0.9000,0.000638,-0.004627,0.737567,lower
L3,none,0.90,0.9000,0.000803,-0.005183,0.745334,lower
L3,none,0.90,0.9000,0.000993,-0.005755,0.750468,lower
L3,none,0.90,0.9000,0.001211,-0.006343,0.752751,lower
L3,none,0.90,0.9000,0.001458,-0.006948,0.751985,lower
L3,none,0.90,0.9000,0.001738,-0.007567,0.747996,lower
L3,none,0.90,0.9000,0.002052,-0.008200,0.740647,lower
L3,none,0.90,0.9000,0.002402,-0.008847,0.729841,lower
L3,none,0.90,0.9000,0.002791,-0.009505,0.715535,lower
L3,none,0.90,0.9000,0.003221,-0.010175,0.697745,lower
L3,none,0.90,0.9000,0.003694,-0.010854,0.676549,lower
L3,none,0.90,0.9000,0.004212,-0.011542,0.652100,lower
L3,none,0.90,0.9000,0.004777,-0.012236,0.624617,lower
L3,none,0.90,0.9000,0.005392,-0.012935,0.594389,lower
L3,none,0.90,0.9000,0.006058,-0.013638,0.561768,lower
L3,none,0.90,0.9000,0.006777,-0.014342,0.527163,lower
L3,none,0.90,0.9000,0.007551,-0.015047,0.491025,lower
L3,none,0.90,0.9000,0.008382,-0.015751,0.453836,lower
L3,none,0.90,0.9000,0.009271,-0.016451,0.416094,lower
L3,none,0.90,0.9000,0.010219,-0.017147,0.378296,lower
L3,none,0.90,0.9000,0.011228,-0.017838,0.340921,lower
L3,none,0.90,0.9000,0.012300,-0.018521,0.304419,lower
L3,none,0.90,0.9000,0.013436,-0.019195,0.269193,lower
L3,none,0.90,0.9000,0.014637,-0.019860,0.235593,lower
L3,none,0.90,0.9000,0.015904,-0.020515,0.203908,lower
L3,none,0.90,0.9000,0.017239,-0.021159,0.174358,lower
L3,none,0.90,0.9000,0.018643,-0.021791,0.147103,lower
L3,none,0.90,0.9000,0.020117,-0.022410,0.122237,lower
L3,none,0.90,0.9000,0.021664,-0.023016,0.099796,lower
L3,none,0.90,0.9000,0.023284,-0.023610,0.079764,lower
L3,none,0.90,0.9000,0.024979,-0.024190,0.062080,lower
L3,none,0.90,0.9000,0.026750,-0.024757,0.046644,lower
L3,none,0.90,0.9000,0.028600,-0.025311,0.033326,lower
L3,none,0.90,0.9000,0.030531,-0.025853,0.021975,lower
L3,none,0.90,0.9000,0.032543,-0.026382,0.012422,lower
L3,none,0.90,0.9000,0.034640,-0.026899,0.004490,lower
L3,none,0.90,0.9000,0.036823,-0.027404,-0.002005,lower
L3,none,0.90,0.9000,0.039094,-0.027899,-0.007242,lower
L3,none,0.90,0.9000,0.041456,-0.028383,-0.011399,lower
L3,none,0.90,0.9000,0.043911,-0.028859,-0.014649,lower
L3,none,0.90,0.9000,0.046463,-0.029326,-0.017152,lower
L3,none,0.90,0.9000,0.049112,-0.029785,-0.019060,lower
L3,none,0.90,0.9000,0.051862,-0.030238,-0.020514,lower
L3,none,0.90,0.9000,0.054716,-0.030686,-0.021645,lower
L3,none,0.90,0.9000,0.057676,-0.031129,-0.022569,lower
L3,none,0.90,0.9000,0.060746,-0.031569,-0.023390,lower
L3,none,0.90,0.9000,0.063928,-0.032006,-0.024204,lower
L3,none,0.90,0.9000,0.067226,-0.032442,-0.025092,lower
L3,none,0.90,0.9000,0.070642,-0.032877,-0.026124,lower
L3,none,0.90,0.9000,0.074181,-0.033313,-0.027362,lower
L3,none,0.90,0.9000,0.077844,-0.033751,-0.028853,lower
L3,none,0.90,0.9000,0.081635,-0.034191,-0.030637,lower
L3,none,0.90,0.9000,0.085558,-0.034634,-0.032742,lower
L3,none,0.90,0.9000,0.089616,-0.035080,-0.035188,lower
L3,none,0.90,0.9000,0.093813,-0.035530,-0.037985,lower
L3,none,0.90,0.9000,0.098151,-0.035985,-0.041133,lower
L3,none,0.90,0.9000,0.102634,-0.036444,-0.044624,lower
