x,y,z,xc_local,z_over_b,side,ds,ds_over_c,H,B,Psi,Ctau1,Ctau2,cf1,pinned,tip_masked
0.595518,-0.031109,0.426277,0.5136,0.3563,-1,5.447687e-04,8.007825e-04,1.3738,-7.415031e-01,-9.476121e+01,1.890753e-03,8.444489e-08,2.867246e-03,0,0
0.577566,-0.031897,0.450256,0.4718,0.3764,-1,5.701296e-04,8.468719e-04,1.3554,1.734339e-01,2.336904e+02,1.571857e-03,-6.078594e-07,2.860989e-03,0,0
0.607338,-0.030733,0.453848,0.5137,0.3794,-1,6.402644e-04,9.525501e-04,1.3529,-2.747549e-01,-3.665985e+02,1.010955e-03,-4.809613e-07,2.797965e-03,0,0
0.589391,-0.031520,0.477875,0.4714,0.3995,-1,4.590011e-04,6.901576e-04,1.4764,-2.250673e+00,-5.960088e+01,1.995001e-03,9.833174e-07,2.765269e-03,0,0
0.619158,-0.030358,0.481419,0.5139,0.4024,-1,5.077028e-04,7.645885e-04,1.3664,-5.636988e-01,-1.495893e+02,1.644756e-03,1.114606e-06,2.916234e-03,0,0
0.601210,-0.031142,0.505445,0.4710,0.4225,-1,4.642028e-04,7.066247e-04,1.3810,1.017020e+00,3.527478e+02,9.573755e-04,1.691213e-06,2.951315e-03,0,0
0.630978,-0.029982,0.508990,0.5140,0.4255,-1,5.869884e-04,8.949580e-04,1.3374,-7.088707e-01,3.102520e+00,2.637785e-04,-1.093177e-06,2.892319e-03,0,0
0.613030,-0.030765,0.533016,0.4706,0.4456,-1,5.176200e-04,7.978205e-04,1.3635,3.093045e-01,2.029983e+02,6.110226e-04,-5.234274e-06,2.911718e-03,0,0
0.642797,-0.029606,0.536560,0.5141,0.4485,-1,5.648243e-04,8.719836e-04,1.3558,1.146102e+00,8.153127e+01,8.430651e-04,1.219796e-08,2.866545e-03,0,0
0.624850,-0.030388,0.560587,0.4701,0.4686,-1,6.131613e-04,9.570845e-04,1.6024,1.992542e+00,-4.335631e-01,1.810899e-03,-1.008609e-06,1.984536e-03,0,0
0.654617,-0.029230,0.564131,0.5142,0.4716,-1,7.145732e-04,1.117203e-03,1.5738,-2.104336e-01,-5.041628e-01,1.394960e-03,-7.322579e-06,1.983719e-03,0,0
0.636670,-0.030011,0.588158,0.4697,0.4916,-1,6.876028e-04,1.087088e-03,1.8758,-2.644789e+00,-1.707773e-01,1.436879e-03,-2.350341e-06,1.260158e-03,0,0
0.666437,-0.028854,0.591702,0.5144,0.4946,-1,6.081887e-04,9.631283e-04,1.6008,-2.034551e+00,1.048438e-01,3.329060e-03,6.856289e-06,1.986322e-03,0,0
0.648486,-0.029634,0.615678,0.4693,0.5147,-1,4.593227e-04,7.356274e-04,1.4562,-9.091149e-01,7.527557e+01,7.371301e-03,2.517462e-06,2.811677e-03,0,0
0.678250,-0.028478,0.619247,0.5145,0.5176,-1,5.472202e-04,8.778804e-04,1.3548,-5.071496e-01,1.374129e+01,2.585984e-03,-1.069828e-05,2.892255e-03,0,0
0.566170,-0.031476,0.291969,0.5523,0.2441,-1,7.736269e-04,1.074579e-03,1.3658,1.579004e+00,-1.467666e+00,1.086341e-03,-7.380574e-06,2.628067e-03,0,0
0.660309,-0.029256,0.643299,0.4688,0.5377,-1,4.785868e-04,7.766193e-04,1.4155,-1.764423e+00,1.190455e+02,3.219461e-04,-1.318956e-05,2.867778e-03,0,0
0.690077,-0.028102,0.646844,0.5147,0.5407,-1,5.692298e-04,9.252795e-04,1.3521,1.410556e-01,-8.196118e+01,4.236482e-04,1.800583e-05,2.868694e-03,0,0
0.672129,-0.028879,0.670870,0.4683,0.5608,-1,5.118662e-04,8.417378e-04,1.3581,-3.090845e-01,-6.178732e+02,-1.128094e-02,-8.148694e-06,2.927741e-03,0,0
0.701897,-0.027726,0.674415,0.5148,0.5638,-1,5.751564e-04,9.474450e-04,1.3611,-2.692083e-01,8.314003e+01,-6.538053e-03,-1.067798e-05,2.844230e-03,0,0
0.683946,-0.028501,0.698388,0.4679,0.5838,-1,4.174429e-04,6.957555e-04,1.4203,-1.503057e+00,5.105928e+01,2.762637e-03,5.510532e-05,2.947812e-03,0,0
0.713709,-0.027351,0.701958,0.5150,0.5868,-1,5.114705e-04,8.539718e-04,1.3950,-4.065290e+00,-5.094032e-01,1.692128e-03,6.953865e-06,2.793012e-03,0,0
0.695769,-0.028124,0.726012,0.4674,0.6069,-1,3.533239e-04,5.970003e-04,1.4095,2.650403e-01,3.075612e-01,6.192129e-03,-7.927116e-05,3.034921e-03,0,0
0.725536,-0.026975,0.729556,0.5151,0.6098,-1,4.180890e-04,7.076827e-04,1.3717,5.188661e-02,8.153017e+01,3.442840e-03,6.438075e-05,3.035840e-03,0,0
0.613449,-0.029962,0.402253,0.5546,0.3362,-1,5.813511e-04,8.457420e-04,1.3741,7.085086e-01,7.148567e+01,5.004198e-04,-2.766934e-06,2.831049e-03,0,0
0.707588,-0.027746,0.753583,0.4669,0.6299,-1,4.712837e-04,8.074145e-04,1.3467,5.812012e-01,-6.024923e-01,2.901212e-03,1.856943e-04,3.032290e-03,0,0
0.737356,-0.026599,0.757127,0.5153,0.6329,-1,3.716383e-04,6.378427e-04,1.3922,-1.114582e+00,-8.317805e+01,-2.325844e-03,-1.424371e-04,3.100356e-03,0,0
0.719406,-0.027369,0.781099,0.4664,0.6529,-1,3.979141e-04,6.913346e-04,1.3914,-4.560510e-01,-2.814060e+02,4.156150e-04,-1.140761e-03,3.045654e-03,0,0
0.749176,-0.026223,0.784698,0.5154,0.6559,-1,3.028204e-04,5.270918e-04,1.4886,5.613974e-01,2.767250e+02,2.435904e-02,1.920041e-04,3.069094e-03,0,0
0.648908,-0.028825,0.484965,0.5565,0.4054,-1,6.114524e-04,9.222868e-04,1.3520,-1.547784e+00,-7.127526e+01,1.020257e-03,-3.058121e-07,2.827286e-03,0,0
0.731228,-0.026991,0.808724,0.4658,0.6760,-1,2.914470e-04,5.136350e-04,1.9603,2.870024e+00,7.627709e+01,-5.868324e-04,-2.129049e-04,2.859109e-03,0,0
0.760996,-0.025847,0.812269,0.5156,0.6790,-1,1.031231e-03,1.820759e-03,3.3850,6.470512e+00,-1.444467e+00,-1.936554e-04,-4.356035e-04,2.266146e-04,0,0
0.743048,-0.026613,0.836295,0.4653,0.6991,-1,4.362055e-04,7.799368e-04,1.4165,-8.531235e-01,-1.439422e+02,3.730790e-04,9.631601e-04,2.912734e-03,0,0
0.772816,-0.025471,0.839839,0.5158,0.7020,-1,4.447495e-04,7.967035e-04,1.4233,-1.911173e+00,1.954823e+02,-3.184441e-04,2.150127e-04,2.891838e-03,0,0
0.684367,-0.027688,0.567678,0.5585,0.4745,-1,7.388773e-04,1.157095e-03,1.5079,-1.863400e+00,-1.964188e-01,2.482546e-03,2.831950e-06,2.163863e-03,0,0
0.754867,-0.026236,0.863866,0.4647,0.7221,-1,3.849835e-04,6.985146e-04,1.4716,-9.750215e-01,-1.177465e+02,-5.131448e-04,-1.725203e-04,2.972965e-03,0,0
0.784636,-0.025095,0.867410,0.5160,0.7251,-1,2.985061e-04,5.426397e-04,1.5555,-1.126797e+00,3.231781e-01,2.492867e-03,-1.447779e-04,2.611064e-03,0,0
0.719826,-0.026550,0.650390,0.5606,0.5437,-1,6.061172e-04,9.869191e-04,1.3750,2.168028e+00,-1.438158e+02,-7.960751e-04,-6.653861e-06,2.796670e-03,0,0
0.535971,-0.033043,0.419189,0.4308,0.3504,-1,5.108503e-04,7.486220e-04,1.3831,-9.686389e-01,-7.063023e+01,7.623484e-04,-7.230399e-08,2.892254e-03,0,0
0.571443,-0.031894,0.501849,0.4281,0.4195,-1,4.098521e-04,6.228840e-04,1.4095,-2.085490e-01,-1.445253e+02,1.953999e-03,2.828476e-06,2.998308e-03,0,0
0.755285,-0.025411,0.733103,0.5630,0.6128,-1,4.978439e-04,8.441763e-04,1.4228,1.079351e-02,4.138234e+01,4.246934e-03,1.015130e-04,2.819913e-03,0,0
0.766687,-0.025858,0.891437,0.4641,0.7452,-1,4.234591e-04,7.798385e-04,1.3867,-2.302814e+00,1.783777e+02,9.718645e-05,-8.077382e-05,3.023721e-03,0,0
0.796450,-0.024719,0.894900,0.5162,0.7481,-1,3.694379e-04,6.816366e-04,1.3824,-6.037699e+00,-4.430152e-01,1.052886e-03,7.343932e-05,3.093332e-03,0,0
0.606889,-0.030742,0.584613,0.4252,0.4887,-1,6.245586e-04,9.857858e-04,1.8050,-2.964570e+00,7.155392e+01,-1.009207e-03,1.887995e-06,2.010960e-03,0,0
0.790782,-0.024269,0.815776,0.5657,0.6819,-1,7.300462e-04,1.291342e-03,1.6989,2.005979e+00,-1.425598e+00,2.995900e-03,-1.140749e-04,1.690021e-03,0,0
0.778500,-0.025480,0.918977,0.4635,0.7682,-1,2.100428e-04,3.926910e-04,1.8659,3.446019e+00,6.509535e+01,4.968319e-04,2.091359e-06,3.104104e-03,0,0
0.808275,-0.024343,0.922552,0.5163,0.7712,-1,3.421769e-04,6.409903e-04,1.5296,9.594389e-01,1.054403e+02,1.928519e-03,1.062988e-04,2.995924e-03,0,0
0.642361,-0.029588,0.667279,0.4221,0.5578,-1,4.448085e-04,7.301920e-04,1.4821,-1.906171e-01,-4.522643e+02,-4.617797e-03,8.418263e-06,2.852490e-03,0,0
0.826203,-0.023131,0.898528,0.5684,0.7511,-1,4.847099e-04,8.960912e-04,1.3627,-5.272572e-01,-7.610373e+01,1.577175e-03,7.552925e-05,2.957502e-03,0,0
0.838022,-0.022750,0.926099,0.5694,0.7741,-1,5.439625e-04,1.020992e-03,1.4821,-7.134512e+00,2.861542e-01,3.985690e-03,-1.435878e-05,2.452034e-03,0,0
0.677837,-0.028433,0.749976,0.4187,0.6269,-1,3.703956e-04,6.334156e-04,1.3756,-2.323854e-01,-1.549128e+02,1.835424e-03,-6.287191e-05,3.124763e-03,0,0
0.713265,-0.027275,0.832751,0.4149,0.6961,-1,3.824688e-04,6.825785e-04,1.3773,-1.492792e-01,-3.028049e+02,-2.110022e-04,-1.340497e-04,3.097397e-03,0,0
0.790327,-0.025102,0.946579,0.4629,0.7913,-1,8.128322e-04,1.543154e-03,1.9794,-1.371868e+01,7.852415e+00,-3.950597e-03,1.535049e-04,1.774905e-03,0,0
0.554350,-0.031855,0.264399,0.5517,0.2210,-1,7.286044e-04,1.000731e-03,1.3558,-1.203741e-01,-1.313729e+00,-5.896236e-04,3.648351e-05,2.693381e-03,0,0
0.584085,-0.030047,0.267948,0.5906,0.2240,-1,8.432662e-04,1.159887e-03,1.3667,-1.681402e+00,1.387920e+00,-9.065434e-04,2.122241e-05,2.570744e-03,0,0
0.855927,-0.021169,0.902080,0.6207,0.7541,-1,5.779214e-04,1.070487e-03,1.3602,-6.299166e-01,9.302781e+01,3.690975e-04,1.569662e-04,2.856714e-03,0,0
0.867746,-0.020780,0.929651,0.6225,0.7771,-1,7.571699e-04,1.423974e-03,1.3221,1.331514e+01,3.730742e+00,6.189911e-04,-1.843714e-05,2.728760e-03,0,0
0.748702,-0.026115,0.915316,0.4109,0.7651,-1,2.374765e-04,4.430854e-04,1.4532,-1.959767e+00,8.750156e+01,1.088162e-02,-9.326735e-05,3.292832e-03,0,0
0.572265,-0.030431,0.240377,0.5896,0.2009,-1,8.715918e-04,1.185578e-03,1.3648,5.594846e-01,-1.124815e+00,8.787337e-04,-2.105110e-05,2.552328e-03,0,0
0.601984,-0.028380,0.243930,0.6282,0.2039,-1,9.291135e-04,1.265627e-03,1.3825,3.445453e-01,-2.415079e-01,6.765094e-04,-1.097247e-05,2.448508e-03,0,0
0.885631,-0.018923,0.905636,0.6733,0.7570,-1,3.103611e-04,5.760038e-04,1.9625,-3.320341e+00,-7.691170e+01,-4.684016e-05,-4.472124e-05,2.828438e-03,0,0
0.897449,-0.018524,0.933208,0.6759,0.7801,-1,7.122610e-04,1.342165e-03,1.3424,7.229936e-01,-1.218892e+03,-1.521901e-04,3.462110e-04,2.755222e-03,0,0
0.879565,-0.020390,0.957222,0.6244,0.8002,-1,4.422188e-04,8.445851e-04,1.4944,4.826499e-01,-3.122023e+02,3.466258e-04,7.683214e-05,2.759452e-03,0,0
0.909267,-0.018125,0.960779,0.6785,0.8031,-1,8.495362e-04,1.625772e-03,1.5366,-1.550760e+00,5.504589e+00,-2.424801e-03,-7.524282e-04,2.224930e-03,0,0
0.891384,-0.020001,0.984793,0.6263,0.8232,-1,5.799073e-04,1.125038e-03,1.7010,-2.627431e+00,-1.066322e+02,2.715124e-04,-1.394834e-02,2.176490e-03,0,0
0.921085,-0.017725,0.988350,0.6813,0.8262,-1,7.098457e-04,1.379933e-03,1.3579,1.772464e+00,-2.700703e+02,-8.449231e-05,-9.359198e-04,2.741600e-03,0,0
0.590165,-0.028771,0.216359,0.6268,0.1809,-1,9.444933e-04,1.272473e-03,1.3687,2.083320e+00,-1.679582e+00,8.782722e-04,-3.271067e-05,2.500988e-03,0,0
0.619869,-0.026529,0.219916,0.6650,0.1838,-1,1.016655e-03,1.371632e-03,1.3882,2.038454e+00,-1.089682e+00,1.021018e-03,-2.317998e-05,2.387020e-03,0,0
0.631687,-0.026131,0.247487,0.6668,0.2069,-1,1.023497e-03,1.396192e-03,1.3840,8.194383e-01,-2.840863e-01,5.235124e-04,-5.067831e-06,2.387245e-03,0,0
0.649554,-0.024128,0.223440,0.7033,0.1868,-1,1.102394e-03,1.489398e-03,1.3935,2.034813e+00,-7.832398e-01,1.269544e-03,-1.424424e-05,2.319597e-03,0,0
0.661373,-0.023724,0.251023,0.7055,0.2098,-1,1.084327e-03,1.481281e-03,1.4102,1.598549e+00,-3.939216e-01,8.882247e-05,-2.787620e-06,2.268652e-03,0,0
0.679234,-0.021594,0.226997,0.7417,0.1897,-1,1.194290e-03,1.615847e-03,1.4028,1.443033e+00,-4.702484e-01,1.064254e-03,-9.613403e-06,2.241064e-03,0,0
0.691057,-0.021182,0.254610,0.7443,0.2128,-1,1.160341e-03,1.587418e-03,1.4222,1.937947e+00,-1.883893e-01,1.818416e-04,-5.223568e-07,2.190838e-03,0,0
0.440936,-0.034626,0.329379,0.3537,0.2753,-1,3.189567e-04,4.499358e-04,1.3473,3.320606e+00,3.251036e-01,3.730454e-05,-6.410961e-07,3.279255e-03,0,0
0.560446,-0.030814,0.212806,0.5887,0.1779,-1,8.351009e-04,1.123506e-03,1.3608,2.262995e+00,-1.657980e+00,5.926749e-04,-4.604623e-05,2.599683e-03,0,0
0.708903,-0.018930,0.230580,0.7801,0.1927,-1,1.269134e-03,1.719570e-03,1.4161,2.744756e+00,-6.786279e-01,1.306755e-03,-5.788094e-06,2.170066e-03,0,0
0.720724,-0.018507,0.258176,0.7832,0.2158,-1,1.241430e-03,1.700802e-03,1.4280,2.440826e+00,-2.763554e-01,-3.634352e-04,-5.132330e-07,2.137535e-03,0,0
0.697096,-0.019351,0.202973,0.7771,0.1697,-1,1.260065e-03,1.688640e-03,1.4280,1.848376e+00,-2.502838e-01,7.825549e-04,-5.856880e-06,2.130058e-03,0,0
0.578346,-0.029161,0.188788,0.6255,0.1578,-1,9.243099e-04,1.231777e-03,1.3883,-7.289657e-01,4.340886e-01,-7.462374e-05,-6.885120e-06,2.433346e-03,0,0
0.548627,-0.031198,0.185235,0.5878,0.1548,-1,8.714526e-04,1.159716e-03,1.3759,-2.113125e+00,1.034298e+00,7.301787e-05,-2.695982e-06,2.518091e-03,0,0
0.702874,-0.020768,0.282148,0.7470,0.2359,-1,1.182112e-03,1.635385e-03,1.4258,2.989783e+00,-5.990512e-01,-4.763612e-04,3.200063e-06,2.175177e-03,0,0
0.732535,-0.018082,0.285723,0.7864,0.2388,-1,1.260065e-03,1.745778e-03,1.4582,2.285110e+00,-1.716519e-01,8.984485e-05,2.639411e-06,2.034374e-03,0,0
0.714690,-0.020354,0.309753,0.7498,0.2589,-1,1.163728e-03,1.628307e-03,1.3827,1.187343e+00,-2.842042e-01,9.221104e-04,-1.125490e-06,2.318227e-03,0,0
0.744355,-0.017657,0.313319,0.7896,0.2619,-1,1.177112e-03,1.649463e-03,1.4065,2.942950e+00,-6.925668e-01,7.351893e-04,-9.703655e-07,2.238830e-03,0,0
0.726507,-0.019940,0.337324,0.7526,0.2820,-1,1.092058e-03,1.545623e-03,1.4481,3.678513e+00,-7.987189e-01,-2.424919e-04,1.135216e-06,2.150837e-03,0,0
0.756171,-0.017231,0.340891,0.7929,0.2850,-1,1.144559e-03,1.622346e-03,1.3795,9.049110e+00,-1.904653e+00,2.344827e-04,8.621801e-07,2.380493e-03,0,0
0.738325,-0.019523,0.364861,0.7555,0.3050,-1,1.321258e-03,1.891777e-03,1.6241,-1.099419e+00,3.945452e-01,9.124281e-04,-7.272035e-07,1.560226e-03,0,0
0.767983,-0.016803,0.368438,0.7962,0.3080,-1,1.507596e-03,2.161843e-03,1.6864,-4.262807e+00,8.346125e-01,-1.614817e-04,-9.318818e-07,1.390438e-03,0,0
0.750141,-0.019108,0.392467,0.7585,0.3281,-1,1.169888e-03,1.694816e-03,1.5844,-8.954197e+00,6.996261e+00,-1.604437e-03,-3.785073e-07,2.040780e-03,0,0
0.779914,-0.016359,0.395869,0.7999,0.3309,-1,1.184940e-03,1.719123e-03,1.4632,-2.359201e+01,6.684401e+00,-8.972685e-04,-3.155913e-07,2.357988e-03,0,0
0.761958,-0.018691,0.420039,0.7615,0.3511,-1,6.165868e-04,9.039053e-04,1.3583,-3.479340e+00,-2.215472e+00,2.687585e-03,-7.723323e-07,2.785136e-03,0,0
0.791767,-0.015926,0.423439,0.8035,0.3540,-1,1.151775e-03,1.690969e-03,1.3366,6.550606e+00,2.288625e+00,1.600966e-03,-2.083884e-07,2.470947e-03,0,0
0.773774,-0.018273,0.447611,0.7646,0.3742,-1,1.120095e-03,1.661865e-03,1.4141,8.564301e-01,-9.387303e-02,1.763292e-03,7.334885e-08,2.233796e-03,0,0
0.803695,-0.015480,0.450923,0.8073,0.3769,-1,1.267714e-03,1.883615e-03,1.4714,2.328915e+00,-5.452679e-01,1.184084e-03,9.755734e-08,1.995733e-03,0,0
0.785591,-0.017854,0.475182,0.7678,0.3972,-1,1.129867e-03,1.696849e-03,1.3832,2.692343e+00,-2.967980e-01,1.172478e-03,-1.220556e-08,2.332883e-03,0,0
0.903203,-0.019610,1.012364,0.6282,0.8462,-1,5.107368e-04,1.006738e-03,1.3487,4.680038e+00,-1.307160e+01,4.230659e-04,-4.963029e-05,2.947417e-03,0,0
0.932903,-0.017324,1.015921,0.6841,0.8492,-1,6.486185e-04,1.281175e-03,1.3425,8.777365e+00,-7.638788e+00,-7.534154e-04,-1.623403e-05,2.851740e-03,0,0
0.815556,-0.015044,0.478523,0.8111,0.4000,-1,1.223671e-03,1.840451e-03,1.4084,4.710099e+00,-7.307985e-01,1.081605e-03,2.868570e-08,2.215092e-03,0,0
0.797407,-0.017435,0.502754,0.7711,0.4203,-1,1.108856e-03,1.685899e-03,1.4035,9.728213e-01,-4.112030e-01,1.109841e-03,-7.703500e-09,2.275518e-03,0,0
0.915317,-0.016468,0.909197,0.7259,0.7600,-1,8.010193e-04,1.489529e-03,1.4790,-3.252977e+00,5.433472e-01,1.054074e-03,4.876508e-05,2.216214e-03,0,0
0.903500,-0.016877,0.881626,0.7226,0.7370,-1,9.055939e-04,1.658888e-03,1.4059,1.326149e+00,-5.033471e-01,2.402114e-03,-2.658169e-06,2.383257e-03,0,0
0.827471,-0.014596,0.505999,0.8151,0.4230,-1,1.202517e-03,1.830966e-03,1.4148,1.992830e+00,-4.795010e-01,1.141986e-03,-3.955886e-08,2.196389e-03,0,0
0.809223,-0.017014,0.530326,0.7744,0.4433,-1,1.041237e-03,1.602922e-03,1.3948,2.218299e+00,-2.527359e-01,9.842141e-04,-1.597709e-07,2.338031e-03,0,0
0.873481,-0.021608,1.008812,0.5725,0.8433,-1,7.963573e-04,1.566501e-03,1.3382,-1.449597e+00,-7.907550e+01,6.840397e-04,2.031146e-04,2.695509e-03,0,0
0.938952,-0.015648,0.964340,0.7329,0.8061,-1,7.594129e-04,1.456231e-03,1.4246,-2.153243e+00,-3.844395e+00,-2.022749e-03,-1.239817e-04,2.490830e-03,0,0
0.726740,-0.016549,0.206566,0.8153,0.1727,-1,1.368474e-03,1.836530e-03,1.4120,2.208112e+00,-3.023602e-01,9.343987e-04,-3.974450e-06,2.139164e-03,0,0
0.714931,-0.016984,0.179029,0.8119,0.1497,-1,1.334132e-03,1.771126e-03,1.4511,1.986361e+00,-2.210966e-01,1.103584e-03,-1.632298e-06,2.028908e-03,0,0
0.839337,-0.014156,0.533614,0.8191,0.4461,-1,1.140823e-03,1.758857e-03,1.4059,1.985890e+00,-3.720006e-02,1.104335e-03,-4.518810e-08,2.248972e-03,0,0
0.821040,-0.016593,0.557897,0.7778,0.4664,-1,1.118930e-03,1.744379e-03,1.4063,1.464668e+00,-2.580468e-01,1.598484e-03,5.026498e-08,2.260590e-03,0,0
0.850795,-0.013758,0.561321,0.8224,0.4692,-1,1.206831e-03,1.884382e-03,1.4152,1.469557e+00,-1.436357e-01,1.667840e-03,-5.697528e-08,2.189576e-03,0,0
0.832856,-0.016170,0.585469,0.7813,0.4894,-1,1.013981e-03,1.601077e-03,1.3974,1.132475e+00,-2.258808e-01,1.634041e-03,-1.804079e-07,2.343008e-03,0,0
0.885300,-0.021227,1.036383,0.5736,0.8663,-1,2.440197e-04,4.878153e-04,1.4296,2.993127e-01,-6.868001e+01,-6.441831e-03,4.203987e-05,3.355373e-03,0,0
0.855555,-0.022839,1.032835,0.5172,0.8634,-1,3.429324e-04,6.841182e-04,1.6624,-2.167627e+00,1.442906e+02,-3.701715e-03,-6.530696e-05,2.892747e-03,0,0
0.750375,-0.015675,0.261746,0.8222,0.2188,-1,1.345432e-03,1.845953e-03,1.4387,6.193643e+00,-1.000392e+00,-5.466992e-04,9.218241e-08,2.082575e-03,0,0
0.862518,-0.013329,0.588945,0.8264,0.4923,-1,1.095112e-03,1.731988e-03,1.4065,1.000122e+00,-9.996166e-02,1.558498e-03,6.611025e-08,2.268720e-03,0,0
0.844669,-0.015746,0.613010,0.7850,0.5124,-1,1.017917e-03,1.628190e-03,1.3933,2.106908e+00,-3.701737e-01,1.287620e-03,1.717096e-07,2.356286e-03,0,0
0.566527,-0.029550,0.161217,0.6242,0.1348,-1,9.669760e-04,1.274811e-03,1.3936,7.071401e-01,-4.065655e-01,1.066462e-03,-1.590555e-06,2.389628e-03,0,0
0.536807,-0.031581,0.157665,0.5869,0.1318,-1,8.941471e-04,1.177170e-03,1.3906,-9.059000e-02,-2.025086e-01,1.143588e-03,-3.082223e-06,2.444807e-03,0,0
0.933172,-0.014255,0.885191,0.7747,0.7399,-1,9.583272e-04,1.758875e-03,1.3986,4.097244e-02,-2.001358e-01,2.225347e-03,-4.649062e-06,2.370904e-03,0,0
0.921355,-0.014675,0.857619,0.7707,0.7169,-1,9.983395e-04,1.805349e-03,1.3680,5.033884e+00,-4.396210e-01,2.224133e-03,8.168332e-06,2.455946e-03,0,0
0.774008,-0.014793,0.316867,0.8295,0.2649,-1,1.319214e-03,1.851303e-03,1.4631,4.517978e-01,8.065749e-02,1.204831e-03,-6.571113e-07,1.994189e-03,0,0
0.874321,-0.012891,0.616611,0.8305,0.5154,-1,1.119488e-03,1.793705e-03,1.4039,2.548874e+00,-2.906735e-01,1.367012e-03,-1.878342e-07,2.267032e-03,0,0
0.856485,-0.015321,0.640584,0.7887,0.5355,-1,1.064435e-03,1.725052e-03,1.3849,7.177044e-01,1.546738e-01,1.218125e-03,-3.639676e-07,2.357079e-03,0,0
0.589809,-0.030719,0.347111,0.5534,0.2902,-1,6.292784e-04,8.942928e-04,1.3923,1.719118e+00,8.768691e-01,5.615864e-04,-6.053761e-07,2.660562e-03,0,0
0.411150,-0.034294,0.325822,0.3142,0.2724,-1,3.492083e-04,4.918818e-04,1.3884,1.724105e-01,1.715430e+02,-1.008337e-03,-1.257578e-06,3.143197e-03,0,0
0.422969,-0.033870,0.353392,0.3120,0.2954,-1,3.493432e-04,4.977770e-04,1.4044,-4.265233e-01,-6.065620e+01,1.704450e-03,-1.214391e-06,3.108612e-03,0,0
0.393190,-0.033180,0.349827,0.2721,0.2924,-1,3.365914e-04,4.788890e-04,1.4004,-1.284956e+00,-9.102961e+01,7.011684e-04,1.657531e-06,3.151363e-03,0,0
0.405010,-0.032734,0.377396,0.2693,0.3155,-1,3.356950e-04,4.832077e-04,1.4408,2.561492e-01,-7.537323e+01,3.778009e-03,-2.107035e-06,3.065979e-03,0,0
0.375243,-0.031686,0.373820,0.2291,0.3125,-1,2.934278e-04,4.217264e-04,1.4326,-6.556816e-01,-1.496996e+02,3.724405e-04,1.935175e-09,3.211344e-03,0,0
0.387064,-0.031213,0.401388,0.2259,0.3355,-1,3.651947e-04,5.310833e-04,1.7550,-3.245474e-01,-2.150962e-02,2.485827e-03,1.585557e-06,1.827216e-03,0,0
0.357315,-0.029772,0.397797,0.1853,0.3325,-1,2.505702e-04,3.638302e-04,1.5759,-1.817164e+00,-7.571618e+01,4.470492e-04,7.266182e-07,3.186337e-03,0,0
0.345492,-0.030279,0.370230,0.1891,0.3095,-1,2.475026e-04,3.551800e-04,1.3969,-1.316963e-01,8.136997e+01,5.378349e-04,2.809596e-09,3.411231e-03,0,0
0.369138,-0.029262,0.425364,0.1815,0.3556,-1,2.821383e-04,4.145650e-04,1.6026,-8.585424e-01,6.939996e+01,1.558258e-03,4.322756e-07,2.845753e-03,0,0
0.398886,-0.030738,0.428957,0.2226,0.3586,-1,2.977059e-04,4.381219e-04,1.6412,-1.616270e+00,-4.088147e-01,3.379066e-03,8.407188e-07,2.302620e-03,0,0
0.380962,-0.028747,0.452931,0.1777,0.3786,-1,2.203650e-04,3.277151e-04,1.7417,-2.540192e-01,-1.380628e-01,2.789009e-03,1.514166e-06,2.210504e-03,0,0
0.410685,-0.030260,0.456487,0.2191,0.3816,-1,2.439140e-04,3.633028e-04,1.4746,-1.337661e+00,1.996551e+01,2.932962e-03,-1.340572e-06,3.245813e-03,0,0
0.392773,-0.028228,0.480473,0.1737,0.4016,-1,1.066730e-04,1.605795e-04,1.5475,-9.188204e-01,9.598385e+01,-9.040524e-04,-1.002489e-05,4.001913e-03,0,0
0.422510,-0.029780,0.484056,0.2157,0.4046,-1,3.078096e-04,4.640980e-04,1.7137,-5.962622e-01,-1.740964e-01,3.331231e-03,7.252511e-06,2.051204e-03,0,0
0.404597,-0.027705,0.508037,0.1696,0.4247,-1,7.979950e-05,1.216150e-04,-3.0221,2.918826e+00,7.478938e+01,-3.488404e-04,5.601182e-06,3.142539e-03,0,0
0.434338,-0.029297,0.511635,0.2121,0.4277,-1,2.200850e-04,3.359548e-04,1.5058,1.434985e-01,6.994124e+01,1.466378e-03,-6.405438e-06,3.357115e-03,0,0
0.596201,-0.027324,0.164728,0.6615,0.1377,-1,1.037395e-03,1.369519e-03,1.3988,7.250418e-01,-2.232505e-01,1.077774e-03,-1.453688e-06,2.330678e-03,0,0
0.381838,-0.036651,0.191527,0.3619,0.1601,-1,4.643344e-04,6.194599e-04,1.5464,-3.315392e+00,-1.165508e+02,-7.102281e-05,-1.075180e-05,2.805225e-03,0,0
0.411627,-0.036558,0.195076,0.3994,0.1631,-1,5.389324e-04,7.199861e-04,1.6014,-3.485380e+00,-9.295263e-03,7.902704e-04,-9.213583e-06,2.052748e-03,0,0
0.399808,-0.036949,0.167506,0.4006,0.1400,-1,6.055646e-04,8.003032e-04,1.3591,-9.696049e-01,7.888884e+01,1.017036e-04,1.840352e-05,2.828904e-03,0,0
0.416435,-0.027176,0.535631,0.1654,0.4477,-1,1.928456e-04,2.975917e-04,1.6874,-5.548349e-01,4.409378e-02,3.021804e-03,-1.401019e-05,2.502961e-03,0,0
