level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L2,sst,0.20,0.2000,0.191890,-0.043654,-0.105374,lower
L2,sst,0.20,0.2000,0.201657,-0.044225,-0.113336,lower
L2,sst,0.20,0.2000,0.211767,-0.044773,-0.121011,lower
L2,sst,0.20,0.2000,0.222222,-0.045296,-0.128421,lower
L2,sst,0.20,0.2000,0.233025,-0.045792,-0.135623,lower
L2,sst,0.20,0.2000,0.244175,-0.046258,-0.142711,lower
L2,sst,0.20,0.2000,0.255672,-0.046694,-0.149801,lower
L2,sst,0.20,0.2000,0.267515,-0.047098,-0.157023,lower
L2,sst,0.20,0.2000,0.279701,-0.047468,-0.164511,lower
L2,sst,0.20,0.2000,0.292227,-0.047803,-0.172386,lower
L2,sst,0.20,0.2000,0.305086,-0.048100,-0.180738,lower
L2,sst,0.20,0.2000,0.318273,-0.048357,-0.189620,lower
L2,sst,0.20,0.2000,0.331780,-0.048569,-0.199031,lower
L2,sst,0.20,0.2000,0.345598,-0.048733,-0.208904,lower
L2,sst,0.20,0.2000,0.359716,-0.048843,-0.219097,lower
L2,sst,0.20,0.2000,0.374124,-0.048893,-0.229394,lower
L2,sst,0.20,0.2000,0.388807,-0.048878,-0.239499,lower
L2,sst,0.20,0.2000,0.403750,-0.048790,-0.249049,lower
L2,sst,0.20,0.2000,0.418939,-0.048624,-0.257621,lower
L2,sst,0.20,0.2000,0.434356,-0.048373,-0.264770,lower
L2,sst,0.20,0.2000,0.449981,-0.048033,-0.270056,lower
L2,sst,0.20,0.2000,0.465797,-0.047599,-0.273102,lower
L2,sst,0.20,0.2000,0.481780,-0.047071,-0.273639,lower
L2,sst,0.20,0.2000,0.497911,-0.046447,-0.271557,lower
L2,sst,0.20,0.2000,0.514167,-0.045730,-0.266928,lower
L2,sst,0.20,0.2000,0.530524,-0.044922,-0.259983,lower
L2,sst,0.20,0.2000,0.546959,-0.044030,-0.251076,lower
L2,sst,0.20,0.2000,0.563448,-0.043058,-0.240628,lower
L2,sst,0.20,0.2000,0.579967,-0.042016,-0.229090,lower
L2,sst,0.20,0.2000,0.596493,-0.040910,-0.216892,lower
L2,sst,0.20,0.2000,0.613000,-0.039748,-0.204401,lower
L2,sst,0.20,0.2000,0.629465,-0.038539,-0.191912,lower
L2,sst,0.20,0.2000,0.645864,-0.037290,-0.179620,lower
L2,sst,0.20,0.2000,0.662174,-0.036007,-0.167623,lower
L2,sst,0.20,0.2000,0.678372,-0.034695,-0.155939,lower
L2,sst,0.20,0.2000,0.694435,-0.033360,-0.144523,lower
L2,sst,0.20,0.2000,0.710341,-0.032005,-0.133292,lower
L2,sst,0.20,0.2000,0.726071,-0.030634,-0.122148,lower
L2,sst,0.20,0.2000,0.741604,-0.029247,-0.110987,lower
L2,sst,0.20,0.2000,0.756920,-0.027848,-0.099705,lower
L2,sst,0.20,0.2000,0.772003,-0.026438,-0.088196,lower
L2,sst,0.20,0.2000,0.786835,-0.025019,-0.076372,lower
L2,sst,0.20,0.2000,0.801401,-0.023592,-0.064138,lower
L2,sst,0.20,0.2000,0.815688,-0.022159,-0.051386,lower
L2,sst,0.20,0.2000,0.829682,-0.020722,-0.038024,lower
L2,sst,0.20,0.2000,0.843373,-0.019283,-0.023969,lower
L2,sst,0.20,0.2000,0.856750,-0.017845,-0.009196,lower
L2,sst,0.20,0.2000,0.869805,-0.016409,0.006276,lower
L2,sst,0.20,0.2000,0.882530,-0.014979,0.022438,lower
L2,sst,0.20,0.2000,0.894920,-0.013557,0.039269,lower
L2,sst,0.20,0.2000,0.906971,-0.012147,0.056766,lower
L2,sst,0.20,0.2000,0.918679,-0.010753,0.074995,lower
L2,sst,0.20,0.2000,0.930042,-0.009377,0.093967,lower
L2,sst,0.20,0.2000,0.941059,-0.008025,0.113648,lower
L2,sst,0.20,0.2000,0.951731,-0.006700,0.134049,lower
L2,sst,0.20,0.2000,0.962060,-0.005410,0.155021,lower
L2,sst,0.20,0.2000,0.972047,-0.004158,0.176301,lower
L2,sst,0.20,0.2000,0.981697,-0.002952,0.197271,lower
L2,sst,0.20,0.2000,0.991012,-0.001799,0.214470,lower
L2,sst,0.20,0.2000,1.000000,-0.000705,0.246084,lower
L2,sst,0.44,0.4400,-0.000000,0.000000,0.766031,upper
L2,sst,0.44,0.4400,0.000008,0.000522,0.749311,upper
L2,sst,0.44,0.4400,0.000034,0.001072,0.729725,upper
L2,sst,0.44,0.4400,0.000080,0.001650,0.706638,upper
L2,sst,0.44,0.4400,0.000151,0.002259,0.679981,upper
L2,sst,0.44,0.4400,0.000249,0.002897,0.649361,upper
L2,sst,0.44,0.4400,0.000377,0.003566,0.614494,upper
L2,sst,0.44,0.4400,0.000541,0.004266,0.575077,upper
L2,sst,0.44,0.4400,0.000745,0.004995,0.530864,upper
L2,sst,0.44,0.4400,0.000993,0.005755,0.481666,upper
L2,sst,0.44,0.4400,0.001290,0.006543,0.427378,upper
L2,sst,0.44,0.4400,0.001641,0.007359,0.368001,upper
L2,sst,0.44,0.4400,0.002052,0.008200,0.303659,upper
L2,sst,0.44,0.4400,0.002527,0.009065,0.234621,upper
L2,sst,0.44,0.4400,0.003073,0.009951,0.161312,upper
L2,sst,0.44,0.4400,0.003694,0.010854,0.084317,upper
L2,sst,0.44,0.4400,0.004395,0.011772,0.004373,upper
L2,sst,0.44,0.4400,0.005181,0.012701,-0.077654,upper
L2,sst,0.44,0.4400,0.006058,0.013638,-0.160797,upper
L2,sst,0.44,0.4400,0.007029,0.014577,-0.244039,upper
L2,sst,0.44,0.4400,0.008099,0.015516,-0.326355,upper
L2,sst,0.44,0.4400,0.009271,0.016451,-0.406757,upper
L2,sst,0.44,0.4400,0.010549,0.017378,-0.484333,upper
L2,sst,0.44,0.4400,0.011936,0.018294,-0.558290,upper
L2,sst,0.44,0.4400,0.013436,0.019195,-0.627988,upper
L2,sst,0.44,0.4400,0.015052,0.020080,-0.692927,upper
L2,sst,0.44,0.4400,0.016786,0.020946,-0.752727,upper
L2,sst,0.44,0.4400,0.018643,0.021791,-0.807184,upper
L2,sst,0.44,0.4400,0.020625,0.022613,-0.856248,upper
L2,sst,0.44,0.4400,0.022735,0.023413,-0.899947,upper
L2,sst,0.44,0.4400,0.024979,0.024190,-0.938385,upper
L2,sst,0.44,0.4400,0.027358,0.024943,-0.971738,upper
L2,sst,0.44,0.4400,0.029878,0.025674,-1.000216,upper
L2,sst,0.44,0.4400,0.032543,0.026382,-1.024056,upper
L2,sst,0.44,0.4400,0.035358,0.027068,-1.043507,upper
L2,sst,0.44,0.4400,0.038327,0.027735,-1.058827,upper
L2,sst,0.44,0.4400,0.041456,0.028383,-1.070268,upper
L2,sst,0.44,0.4400,0.044751,0.029015,-1.078074,upper
L2,sst,0.44,0.4400,0.048218,0.029633,-1.082488,upper
L2,sst,0.44,0.4400,0.051862,0.030238,-1.083744,upper
L2,sst,0.44,0.4400,0.055691,0.030834,-1.082073,upper
L2,sst,0.44,0.4400,0.059710,0.031422,-1.077754,upper
L2,sst,0.44,0.4400,0.063928,0.032006,-1.071059,upper
L2,sst,0.44,0.4400,0.068352,0.032587,-1.062333,upper
L2,sst,0.44,0.4400,0.072988,0.033168,-1.051804,upper
L2,sst,0.44,0.4400,0.077844,0.033751,-1.039372,upper
L2,sst,0.44,0.4400,0.082928,0.034338,-1.024893,upper
L2,sst,0.44,0.4400,0.088248,0.034931,-1.007730,upper
L2,sst,0.44,0.4400,0.093813,0.035530,-0.986598,upper
L2,sst,0.44,0.4400,0.099629,0.036137,-0.957947,upper
L2,sst,0.44,0.4400,0.105705,0.036752,-0.915930,upper
L2,sst,0.44,0.4400,0.112049,0.037375,-0.850643,upper
L2,sst,0.44,0.4400,0.118669,0.038006,-0.761130,upper
L2,sst,0.44,0.4400,0.125573,0.038642,-0.662838,upper
L2,sst,0.44,0.4400,0.132769,0.039282,-0.586089,upper
L2,sst,0.44,0.4400,0.140263,0.039924,-0.544642,upper
L2,sst,0.44,0.4400,0.148065,0.040566,-0.529687,upper
L2,sst,0.44,0.4400,0.156179,0.041204,-0.532898,upper
L2,sst,0.44,0.4400,0.164613,0.041835,-0.544635,upper
L2,sst,0.44,0.4400,0.173373,0.042456,-0.558823,upper
L2,sst,0.44,0.4400,0.182464,0.043064,-0.571344,upper
L2,sst,0.44,0.4400,0.191890,0.043654,-0.581447,upper
L2,sst,0.44,0.4400,0.201657,0.044225,-0.589400,upper
L2,sst,0.44,0.4400,0.211767,0.044773,-0.595408,upper
L2,sst,0.44,0.4400,0.222222,0.045296,-0.599836,upper
L2,sst,0.44,0.4400,0.233025,0.045792,-0.603164,upper
L2,sst,0.44,0.4400,0.244175,0.046258,-0.605862,upper
L2,sst,0.44,0.4400,0.255672,0.046694,-0.608065,upper
L2,sst,0.44,0.4400,0.267515,0.047098,-0.609981,upper
L2,sst,0.44,0.4400,0.279701,0.047468,-0.611760,upper
L2,sst,0.44,0.4400,0.292227,0.047803,-0.613571,upper
L2,sst,0.44,0.4400,0.305086,0.048100,-0.615938,upper
L2,sst,0.44,0.4400,0.318273,0.048357,-0.619387,upper
L2,sst,0.44,0.4400,0.331780,0.048569,-0.624300,upper
L2,sst,0.44,0.4400,0.345598,0.048733,-0.630967,upper
L2,sst,0.44,0.4400,0.359716,0.048843,-0.639443,upper
L2,sst,0.44,0.4400,0.374124,0.048893,-0.649645,upper
L2,sst,0.44,0.4400,0.388807,0.048878,-0.661355,upper
L2,sst,0.44,0.4400,0.403751,0.048790,-0.674206,upper
L2,sst,0.44,0.4400,0.418939,0.048624,-0.687828,upper
L2,sst,0.44,0.4400,0.434356,0.048373,-0.701704,upper
L2,sst,0.44,0.4400,0.449981,0.048033,-0.715339,upper
L2,sst,0.44,0.4400,0.465797,0.047599,-0.728403,upper
L2,sst,0.44,0.4400,0.481780,0.047071,-0.740445,upper
L2,sst,0.44,0.4400,0.497911,0.046447,-0.749057,upper
L2,sst,0.44,0.4400,0.514167,0.045730,-0.743185,upper
L2,sst,0.44,0.4400,0.530524,0.044922,-0.693328,upper
L2,sst,0.44,0.4400,0.546959,0.044030,-0.559145,upper
L2,sst,0.44,0.4400,0.563448,0.043058,-0.383614,upper
L2,sst,0.44,0.4400,0.579967,0.042016,-0.261925,upper
L2,sst,0.44,0.4400,0.596493,0.040910,-0.203935,upper
L2,sst,0.44,0.4400,0.613000,0.039748,-0.174215,upper
L2,sst,0.44,0.4400,0.629465,0.038539,-0.154843,upper
L2,sst,0.44,0.4400,0.645864,0.037290,-0.138985,upper
L2,sst,0.44,0.4400,0.662174,0.036007,-0.124348,upper
L2,sst,0.44,0.4400,0.678372,0.034695,-0.111107,upper
L2,sst,0.44,0.4400,0.694435,0.033360,-0.101141,upper
L2,sst,0.44,0.4400,0.710342,0.032005,-0.094439,upper
L2,sst,0.44,0.4400,0.726071,0.030634,-0.087194,upper
L2,sst,0.44,0.4400,0.741604,0.029247,-0.075988,upper
L2,sst,0.44,0.4400,0.756920,0.027848,-0.060228,upper
L2,sst,0.44,0.4400,0.772003,0.026438,-0.042407,upper
L2,sst,0.44,0.4400,0.786835,0.025019,-0.027088,upper
L2,sst,0.44,0.4400,0.801401,0.023592,-0.015328,upper
L2,sst,0.44,0.4400,0.815688,0.022159,-0.004303,upper
L2,sst,0.44,0.4400,0.829682,0.020722,0.007992,upper
L2,sst,0.44,0.4400,0.843373,0.019283,0.022280,upper
L2,sst,0.44,0.4400,0.856750,0.017845,0.037957,upper
L2,sst,0.44,0.4400,0.869805,0.016409,0.053851,upper
L2,sst,0.44,0.4400,0.882530,0.014979,0.070559,upper
L2,sst,0.44,0.4400,0.894920,0.013557,0.087988,upper
L2,sst,0.44,0.4400,0.906971,0.012147,0.104562,upper
L2,sst,0.44,0.4400,0.918679,0.010753,0.120934,upper
L2,sst,0.44,0.4400,0.930042,0.009377,0.138595,upper
L2,sst,0.44,0.4400,0.941059,0.008025,0.156854,upper
L2,sst,0.44,0.4400,0.951731,0.006700,0.174622,upper
L2,sst,0.44,0.4400,0.962060,0.005410,0.191414,upper
L2,sst,0.44,0.4400,0.972047,0.004158,0.207174,upper
L2,sst,0.44,0.4400,0.981697,0.002952,0.222739,upper
L2,sst,0.44,0.4400,0.991012,0.001799,0.235667,upper
L2,sst,0.44,0.4400,1.000000,0.000705,0.257614,upper
L2,sst,0.44,0.4400,-0.000000,0.000000,0.766031,lower
L2,sst,0.44,0.4400,0.000008,-0.000522,0.781227,lower
L2,sst,0.44,0.4400,0.000034,-0.001072,0.794921,lower
L2,sst,0.44,0.4400,0.000080,-0.001650,0.806762,lower
L2,sst,0.44,0.4400,0.000151,-0.002259,0.816614,lower
L2,sst,0.44,0.4400,0.000249,-0.002897,0.824036,lower
L2,sst,0.44,0.4400,0.000377,-0.003566,0.828631,lower
L2,sst,0.44,0.4400,0.000541,-0.004266,0.829966,lower
L2,sst,0.44,0.4400,0.000745,-0.004995,0.827613,lower
L2,sst,0.44,0.4400,0.000993,-0.005755,0.821148,lower
L2,sst,0.44,0.4400,0.001290,-0.006543,0.810182,lower
L2,sst,0.44,0.4400,0.001641,-0.007359,0.794379,lower
L2,sst,0.44,0.4400,0.002052,-0.008200,0.773493,lower
L2,sst,0.44,0.4400,0.002527,-0.009065,0.747389,lower
L2,sst,0.44,0.4400,0.003073,-0.009951,0.716071,lower
L2,sst,0.44,0.4400,0.003694,-0.010854,0.679710,lower
L2,sst,0.44,0.4400,0.004395,-0.011772,0.638649,lower
L2,sst,0.44,0.4400,0.005181,-0.012701,0.593414,lower
L2,sst,0.44,0.4400,0.006058,-0.013638,0.544701,lower
L2,sst,0.44,0.4400,0.007029,-0.014577,0.493351,lower
L2,sst,0.44,0.4400,0.008099,-0.015516,0.440320,lower
L2,sst,0.44,0.4400,0.009271,-0.016451,0.386628,lower
L2,sst,0.44,0.4400,0.010549,-0.017378,0.333313,lower
L2,sst,0.44,0.4400,0.011936,-0.018294,0.281377,lower
L2,sst,0.44,0.4400,0.013436,-0.019195,0.231741,lower
L2,sst,0.44,0.4400,0.015052,-0.020080,0.185211,lower
L2,sst,0.44,0.4400,0.016786,-0.020946,0.142440,lower
L2,sst,0.44,0.4400,0.018643,-0.021791,0.103919,lower
L2,sst,0.44,0.4400,0.020625,-0.022613,0.069960,lower
L2,sst,0.44,0.4400,0.022735,-0.023413,0.040707,lower
L2,sst,0.44,0.4400,0.024979,-0.024190,0.016139,lower
L2,sst,0.44,0.4400,0.027358,-0.024943,-0.003909,lower
L2,sst,0.44,0.4400,0.029878,-0.025674,-0.019727,lower
L2,sst,0.44,0.4400,0.032543,-0.026382,-0.031704,lower
L2,sst,0.44,0.4400,0.035358,-0.027068,-0.040296,lower
L2,sst,0.44,0.4400,0.038327,-0.027735,-0.046005,lower
L2,sst,0.44,0.4400,0.041456,-0.028383,-0.049341,lower
L2,sst,0.44,0.4400,0.044751,-0.029015,-0.050810,lower
L2,sst,0.44,0.4400,0.048218,-0.029633,-0.050894,lower
L2,sst,0.44,0.4400,0.051862,-0.030238,-0.050029,lower
L2,sst,0.44,0.4400,0.055691,-0.030834,-0.048610,lower
L2,sst,0.44,0.4400,0.059710,-0.031422,-0.046981,lower
L2,sst,0.44,0.4400,0.063928,-0.032006,-0.045439,lower
L2,sst,0.44,0.4400,0.068352,-0.032587,-0.044235,lower
L2,sst,0.44,0.4400,0.072988,-0.033168,-0.043571,lower
L2,sst,0.44,0.4400,0.077844,-0.033751,-0.043610,lower
L2,sst,0.44,0.4400,0.082928,-0.034338,-0.044474,lower
L2,sst,0.44,0.4400,0.088248,-0.034931,-0.046247,lower
L2,sst,0.44,0.4400,0.093813,-0.035530,-0.048979,lower
L2,sst,0.44,0.4400,0.099629,-0.036137,-0.052687,lower
L2,sst,0.44,0.4400,0.105705,-0.036752,-0.057357,lower
L2,sst,0.44,0.4400,0.112049,-0.037375,-0.062947,lower
L2,sst,0.44,0.4400,0.118669,-0.038006,-0.069387,lower
L2,sst,0.44,0.4400,0.125573,-0.038642,-0.076580,lower
L2,sst,0.44,0.4400,0.132769,-0.039282,-0.084413,lower
L2,sst,0.44,0.4400,0.140263,-0.039924,-0.092751,lower
L2,sst,0.44,0.4400,0.148065,-0.040566,-0.101446,lower
L2,sst,0.44,0.4400,0.156179,-0.041204,-0.110348,lower
L2,sst,0.44,0.4400,0.164613,-0.041835,-0.119303,lower
L2,sst,0.44,0.4400,0.173373,-0.042456,-0.128171,lower
L2,sst,0.44,0.4400,0.182464,-0.043064,-0.136827,lower
L2,sst,0.44,0.4400,0.191890,-0.043654,-0.145173,lower
L2,sst,0.44,0.4400,0.201657,-0.044225,-0.153143,lower
L2,sst,0.44,0.4400,0.211767,-0.044773,-0.160710,lower
L2,sst,0.44,0.4400,0.222222,-0.045296,-0.167887,lower
L2,sst,0.44,0.4400,0.233025,-0.045792,-0.174727,lower
L2,sst,0.44,0.4400,0.244175,-0.046258,-0.181317,lower
L2,sst,0.44,0.4400,0.255672,-0.046694,-0.187768,lower
L2,sst,0.44,0.4400,0.267515,-0.047098,-0.194205,lower
L2,sst,0.44,0.4400,0.279701,-0.047468,-0.200756,lower
L2,sst,0.44,0.4400,0.292227,-0.047803,-0.207533,lower
L2,sst,0.44,0.4400,0.305086,-0.048100,-0.214617,lower
L2,sst,0.44,0.4400,0.318273,-0.048357,-0.222043,lower
L2,sst,0.44,0.4400,0.331780,-0.048569,-0.229789,lower
L2,sst,0.44,0.4400,0.345598,-0.048733,-0.237760,lower
L2,sst,0.44,0.4400,0.359716,-0.048843,-0.245786,lower
L2,sst,0.44,0.4400,0.374124,-0.048893,-0.253621,lower
L2,sst,0.44,0.4400,0.388807,-0.048878,-0.260943,lower
L2,sst,0.44,0.4400,0.403751,-0.048790,-0.267374,lower
L2,sst,0.44,0.4400,0.418939,-0.048624,-0.272504,lower
L2,sst,0.44,0.4400,0.434356,-0.048373,-0.275927,lower
L2,sst,0.44,0.4400,0.449981,-0.048033,-0.277289,lower
L2,sst,0.44,0.4400,0.465797,-0.047599,-0.276328,lower
L2,sst,0.44,0.4400,0.481780,-0.047071,-0.272923,lower
L2,sst,0.44,0.4400,0.497911,-0.046447,-0.267109,lower
L2,sst,0.44,0.4400,0.514167,-0.045730,-0.259090,lower
L2,sst,0.44,0.4400,0.530524,-0.044922,-0.249180,lower
L2,sst,0.44,0.4400,0.546959,-0.044030,-0.237745,lower
L2,sst,0.44,0.4400,0.563448,-0.043058,-0.225183,lower
L2,sst,0.44,0.4400,0.579967,-0.042016,-0.211879,lower
L2,sst,0.44,0.4400,0.596493,-0.040910,-0.198168,lower
L2,sst,0.44,0.4400,0.613000,-0.039748,-0.184386,lower
L2,sst,0.44,0.4400,0.629465,-0.038539,-0.170833,lower
L2,sst,0.44,0.4400,0.645864,-0.037290,-0.157713,lower
L2,sst,0.44,0.4400,0.662174,-0.036007,-0.145128,lower
L2,sst,0.44,0.4400,0.678372,-0.034695,-0.133046,lower
L2,sst,0.44,0.4400,0.694435,-0.033360,-0.121314,lower
L2,sst,0.44,0.4400,0.710342,-0.032005,-0.109802,lower
L2,sst,0.44,0.4400,0.726071,-0.030634,-0.098417,lower
L2,sst,0.44,0.4400,0.741604,-0.029247,-0.087101,lower
L2,sst,0.44,0.4400,0.756920,-0.027848,-0.075837,lower
L2,sst,0.44,0.4400,0.772003,-0.026438,-0.064553,lower
L2,sst,0.44,0.4400,0.786835,-0.025019,-0.053144,lower
L2,sst,0.44,0.4400,0.801401,-0.023592,-0.041506,lower
L2,sst,0.44,0.4400,0.815688,-0.022159,-0.029545,lower
L2,sst,0.44,0.4400,0.829682,-0.020722,-0.017154,lower
L2,sst,0.44,0.4400,0.843373,-0.019283,-0.004234,lower
L2,sst,0.44,0.4400,0.856750,-0.017845,0.009330,lower
L2,sst,0.44,0.4400,0.869805,-0.016409,0.023763,lower
L2,sst,0.44,0.4400,0.882530,-0.014979,0.039131,lower
L2,sst,0.44,0.4400,0.894920,-0.013557,0.055393,lower
L2,sst,0.44,0.4400,0.906971,-0.012147,0.072433,lower
L2,sst,0.44,0.4400,0.918679,-0.010753,0.089869,lower
L2,sst,0.44,0.4400,0.930042,-0.009377,0.107615,lower
L2,sst,0.44,0.4400,0.941059,-0.008025,0.125759,lower
L2,sst,0.44,0.4400,0.951731,-0.006700,0.144366,lower
L2,sst,0.44,0.4400,0.962060,-0.005410,0.163714,lower
L2,sst,0.44,0.4400,0.972047,-0.004158,0.183790,lower
L2,sst,0.44,0.4400,0.981697,-0.002952,0.203846,lower
L2,sst,0.44,0.4400,0.991012,-0.001799,0.220225,lower
L2,sst,0.44,0.4400,1.000000,-0.000705,0.250321,lower
L2,sst,0.65,0.6500,0.000000,0.000000,0.749944,upper
L2,sst,0.65,0.6500,0.000008,0.000522,0.732360,upper
L2,sst,0.65,0.6500,0.000034,0.001072,0.711878,upper
L2,sst,0.65,0.6500,0.000080,0.001650,0.687858,upper
L2,sst,0.65,0.6500,0.000151,0.002259,0.660233,upper
L2,sst,0.65,0.6500,0.000248,0.002897,0.628616,upper
L2,sst,0.65,0.6500,0.000377,0.003566,0.592725,upper
L2,sst,0.65,0.6500,0.000541,0.004266,0.552266,upper
L2,sst,0.65,0.6500,0.000745,0.004995,0.507002,upper
L2,sst,0.65,0.6500,0.000993,0.005755,0.456752,upper
L2,sst,0.65,0.6500,0.001290,0.006543,0.401423,upper
L2,sst,0.65,0.6500,0.001641,0.007359,0.341024,upper
L2,sst,0.65,0.6500,0.002052,0.008200,0.275695,upper
L2,sst,0.65,0.6500,0.002527,0.009065,0.205717,upper
L2,sst,0.65,0.6500,0.003073,0.009951,0.131529,upper
L2,sst,0.65,0.6500,0.003694,0.010854,0.053729,upper
L2,sst,0.65,0.6500,0.004395,0.011772,-0.026936,upper
L2,sst,0.65,0.6500,0.005182,0.012701,-0.109592,upper
L2,sst,0.65,0.6500,0.006058,0.013638,-0.193269,upper
L2,sst,0.65,0.6500,0.007029,0.014577,-0.276950,upper
L2,sst,0.65,0.6500,0.008099,0.015516,-0.359617,upper
L2,sst,0.65,0.6500,0.009271,0.016451,-0.440292,upper
L2,sst,0.65,0.6500,0.010549,0.017378,-0.518071,upper
L2,sst,0.65,0.6500,0.011936,0.018294,-0.592172,upper
L2,sst,0.65,0.6500,0.013436,0.019195,-0.661976,upper
L2,sst,0.65,0.6500,0.015052,0.020080,-0.726999,upper
L2,sst,0.65,0.6500,0.016786,0.020946,-0.786869,upper
L2,sst,0.65,0.6500,0.018643,0.021791,-0.841397,upper
L2,sst,0.65,0.6500,0.020625,0.022613,-0.890554,upper
L2,sst,0.65,0.6500,0.022735,0.023413,-0.934389,upper
L2,sst,0.65,0.6500,0.024979,0.024190,-0.973027,upper
L2,sst,0.65,0.6500,0.027358,0.024943,-1.006662,upper
L2,sst,0.65,0.6500,0.029878,0.025674,-1.035510,upper
L2,sst,0.65,0.6500,0.032543,0.026382,-1.059813,upper
L2,sst,0.65,0.6500,0.035358,0.027068,-1.079829,upper
L2,sst,0.65,0.6500,0.038327,0.027735,-1.095825,upper
L2,sst,0.65,0.6500,0.041456,0.028383,-1.108068,upper
L2,sst,0.65,0.6500,0.044751,0.029015,-1.116820,upper
L2,sst,0.65,0.6500,0.048218,0.029633,-1.122341,upper
L2,sst,0.65,0.6500,0.051862,0.030238,-1.124881,upper
L2,sst,0.65,0.6500,0.055691,0.030834,-1.124689,upper
L2,sst,0.65,0.6500,0.059710,0.031422,-1.122015,upper
L2,sst,0.65,0.6500,0.063928,0.032006,-1.117106,upper
L2,sst,0.65,0.6500,0.068352,0.032587,-1.110221,upper
L2,sst,0.65,0.6500,0.072988,0.033168,-1.101622,upper
L2,sst,0.65,0.6500,0.077844,0.033751,-1.091569,upper
L2,sst,0.65,0.6500,0.082928,0.034338,-1.080323,upper
L2,sst,0.65,0.6500,0.088248,0.034931,-1.068155,upper
L2,sst,0.65,0.6500,0.093813,0.035530,-1.055334,upper
L2,sst,0.65,0.6500,0.099629,0.036137,-1.042133,upper
L2,sst,0.65,0.6500,0.105705,0.036752,-1.028841,upper
L2,sst,0.65,0.6500,0.112049,0.037375,-1.015691,upper
L2,sst,0.65,0.6500,0.118669,0.038006,-1.002939,upper
L2,sst,0.65,0.6500,0.125573,0.038642,-0.990840,upper
L2,sst,0.65,0.6500,0.132769,0.039282,-0.979484,upper
L2,sst,0.65,0.6500,0.140263,0.039924,-0.968921,upper
L2,sst,0.65,0.6500,0.148064,0.040566,-0.958947,upper
L2,sst,0.65,0.6500,0.156179,0.041204,-0.948946,upper
L2,sst,0.65,0.6500,0.164613,0.041835,-0.937114,upper
L2,sst,0.65,0.6500,0.173373,0.042456,-0.918166,upper
L2,sst,0.65,0.6500,0.182464,0.043064,-0.881959,upper
L2,sst,0.65,0.6500,0.191890,0.043654,-0.822346,upper
L2,sst,0.65,0.6500,0.201657,0.044225,-0.746633,upper
L2,sst,0.65,0.6500,0.211767,0.044773,-0.676135,upper
L2,sst,0.65,0.6500,0.222222,0.045296,-0.632500,upper
L2,sst,0.65,0.6500,0.233025,0.045792,-0.618173,upper
L2,sst,0.65,0.6500,0.244175,0.046258,-0.622212,upper
L2,sst,0.65,0.6500,0.255672,0.046694,-0.633363,upper
L2,sst,0.65,0.6500,0.267515,0.047098,-0.644628,upper
L2,sst,0.65,0.6500,0.279701,0.047468,-0.654094,upper
L2,sst,0.65,0.6500,0.292227,0.047803,-0.661564,upper
L2,sst,0.65,0.6500,0.305086,0.048100,-0.667462,upper
L2,sst,0.65,0.6500,0.318273,0.048357,-0.672279,upper
L2,sst,0.65,0.6500,0.331780,0.048569,-0.676744,upper
L2,sst,0.65,0.6500,0.345598,0.048733,-0.681814,upper
L2,sst,0.65,0.6500,0.359716,0.048843,-0.688219,upper
L2,sst,0.65,0.6500,0.374124,0.048893,-0.696440,upper
L2,sst,0.65,0.6500,0.388807,0.048878,-0.706498,upper
L2,sst,0.65,0.6500,0.403750,0.048790,-0.717598,upper
L2,sst,0.65,0.6500,0.418939,0.048624,-0.727451,upper
L2,sst,0.65,0.6500,0.434356,0.048373,-0.730072,upper
L2,sst,0.65,0.6500,0.449981,0.048033,-0.703514,upper
L2,sst,0.65,0.6500,0.465797,0.047599,-0.605401,upper
L2,sst,0.65,0.6500,0.481780,0.047071,-0.444881,upper
L2,sst,0.65,0.6500,0.497911,0.046447,-0.306661,upper
L2,sst,0.65,0.6500,0.514167,0.045730,-0.234138,upper
L2,sst,0.65,0.6500,0.530524,0.044922,-0.202027,upper
L2,sst,0.65,0.6500,0.546959,0.044030,-0.182984,upper
L2,sst,0.65,0.6500,0.563448,0.043058,-0.168246,upper
L2,sst,0.65,0.6500,0.579967,0.042016,-0.158936,upper
L2,sst,0.65,0.6500,0.596493,0.040910,-0.154843,upper
L2,sst,0.65,0.6500,0.613000,0.039748,-0.152003,upper
L2,sst,0.65,0.6500,0.629465,0.038539,-0.145029,upper
L2,sst,0.65,0.6500,0.645864,0.037290,-0.133058,upper
L2,sst,0.65,0.6500,0.662174,0.036007,-0.118247,upper
L2,sst,0.65,0.6500,0.678372,0.034695,-0.101932,upper
L2,sst,0.65,0.6500,0.694435,0.033360,-0.085692,upper
L2,sst,0.65,0.6500,0.710341,0.032005,-0.073344,upper
L2,sst,0.65,0.6500,0.726071,0.030634,-0.067370,upper
L2,sst,0.65,0.6500,0.741604,0.029247,-0.062683,upper
L2,sst,0.65,0.6500,0.756920,0.027848,-0.051407,upper
L2,sst,0.65,0.6500,0.772003,0.026438,-0.033551,upper
L2,sst,0.65,0.6500,0.786835,0.025019,-0.015356,upper
L2,sst,0.65,0.6500,0.801401,0.023592,-0.001681,upper
L2,sst,0.65,0.6500,0.815688,0.022159,0.008479,upper
L2,sst,0.65,0.6500,0.829682,0.020722,0.020321,upper
