idx,sigma_rel_max,abs_align_over_Fnorm
1204,2.1977802115433550e-09,2.11327374e-03
1205,2.1487083089853644e-09,2.33952600e-03
1206,2.0091644804498314e-09,1.98031910e-03
1207,1.9157211707244664e-09,4.03261431e-03
1208,1.8036484023347241e-09,1.35109587e-03
1209,1.7696100087908180e-09,6.22072144e-03
1210,1.5852561664685179e-09,1.17620725e-03
1211,1.5050468665980653e-09,9.19676570e-05
1212,1.4846788585845436e-09,4.40391306e-03
1213,1.4476874952382182e-09,1.02183904e-03
1214,1.3256957802675707e-09,1.71700160e-03
1215,1.1577132351449826e-09,1.23299734e-03
1216,1.0987160506926369e-09,7.73431210e-03
1217,1.0366527898374712e-09,2.11864579e-03
1218,1.0185650413675249e-09,2.72501087e-03
1219,9.1771878057745226e-10,4.08318484e-04
1220,8.4122027993888720e-10,4.28896087e-03
1221,7.8132005939554977e-10,6.31395856e-04
1222,6.8668824640158318e-10,1.26453861e-03
1223,5.9411408637092337e-10,1.12410049e-03
1224,5.5370788218941526e-10,7.58285684e-04
1225,5.2495852980044783e-10,2.13406829e-03
1226,4.3033334370609163e-10,7.64807795e-04
1227,3.9394069472732387e-10,2.25701182e-03
1228,3.4898410914790722e-10,1.42167176e-04
1229,2.9229663584642902e-10,2.99676240e-04
1230,2.8200217144801901e-10,6.36255256e-04
1231,2.6343186538208292e-10,7.34086291e-04
1232,1.3964039855722089e-10,1.03346169e-04
1233,1.3147772350976730e-10,9.94313812e-05
1234,1.1066114735860871e-10,3.73379175e-04
1235,7.5901393152262328e-12,6.54545306e-04
