path,alpha,level,eta,side,x_over_c,cp
conforming,0.0,medium,0.44,upper,0.10602,-0.254351
conforming,0.0,medium,0.44,upper,0.10639,-0.253841
conforming,0.0,medium,0.44,upper,0.10677,-0.253330
conforming,0.0,medium,0.44,upper,0.10714,-0.252819
conforming,0.0,medium,0.44,upper,0.10752,-0.252308
conforming,0.0,medium,0.44,upper,0.10789,-0.251797
conforming,0.0,medium,0.44,upper,0.10827,-0.251287
conforming,0.0,medium,0.44,upper,0.10865,-0.250776
conforming,0.0,medium,0.44,upper,0.10902,-0.250265
conforming,0.0,medium,0.44,upper,0.10940,-0.249754
conforming,0.0,medium,0.44,upper,0.10977,-0.249243
conforming,0.0,medium,0.44,upper,0.11015,-0.248733
conforming,0.0,medium,0.44,upper,0.11053,-0.248222
conforming,0.0,medium,0.44,upper,0.11090,-0.247711
conforming,0.0,medium,0.44,upper,0.11128,-0.247200
conforming,0.0,medium,0.44,upper,0.11165,-0.246689
conforming,0.0,medium,0.44,upper,0.11203,-0.246179
conforming,0.0,medium,0.44,upper,0.11241,-0.245668
conforming,0.0,medium,0.44,upper,0.11278,-0.245157
conforming,0.0,medium,0.44,upper,0.11316,-0.244646
conforming,0.0,medium,0.44,upper,0.11353,-0.244135
conforming,0.0,medium,0.44,upper,0.11391,-0.243624
conforming,0.0,medium,0.44,upper,0.11429,-0.243114
conforming,0.0,medium,0.44,upper,0.11466,-0.242603
conforming,0.0,medium,0.44,upper,0.11504,-0.242092
conforming,0.0,medium,0.44,upper,0.11541,-0.241581
conforming,0.0,medium,0.44,upper,0.11579,-0.241070
conforming,0.0,medium,0.44,upper,0.11617,-0.240560
conforming,0.0,medium,0.44,upper,0.11654,-0.240049
conforming,0.0,medium,0.44,upper,0.11692,-0.239538
conforming,0.0,medium,0.44,upper,0.11729,-0.239027
conforming,0.0,medium,0.44,upper,0.11767,-0.238516
conforming,0.0,medium,0.44,upper,0.11805,-0.238006
conforming,0.0,medium,0.44,upper,0.11842,-0.237495
conforming,0.0,medium,0.44,upper,0.11880,-0.236984
conforming,0.0,medium,0.44,upper,0.11917,-0.236473
conforming,0.0,medium,0.44,upper,0.11955,-0.235962
conforming,0.0,medium,0.44,upper,0.11992,-0.235885
conforming,0.0,medium,0.44,upper,0.12030,-0.236108
conforming,0.0,medium,0.44,upper,0.12068,-0.236331
conforming,0.0,medium,0.44,upper,0.12105,-0.236555
conforming,0.0,medium,0.44,upper,0.12143,-0.236778
conforming,0.0,medium,0.44,upper,0.12180,-0.237001
conforming,0.0,medium,0.44,upper,0.12218,-0.237225
conforming,0.0,medium,0.44,upper,0.12256,-0.237448
conforming,0.0,medium,0.44,upper,0.12293,-0.237671
conforming,0.0,medium,0.44,upper,0.12331,-0.237895
conforming,0.0,medium,0.44,upper,0.12368,-0.238118
conforming,0.0,medium,0.44,upper,0.12406,-0.238341
conforming,0.0,medium,0.44,upper,0.12444,-0.238565
conforming,0.0,medium,0.44,upper,0.12481,-0.238788
conforming,0.0,medium,0.44,upper,0.12519,-0.239011
conforming,0.0,medium,0.44,upper,0.12556,-0.239234
conforming,0.0,medium,0.44,upper,0.12594,-0.239458
conforming,0.0,medium,0.44,upper,0.12632,-0.239681
conforming,0.0,medium,0.44,upper,0.12669,-0.239904
conforming,0.0,medium,0.44,upper,0.12707,-0.240128
conforming,0.0,medium,0.44,upper,0.12744,-0.240351
conforming,0.0,medium,0.44,upper,0.12782,-0.240574
conforming,0.0,medium,0.44,upper,0.12820,-0.240798
conforming,0.0,medium,0.44,upper,0.12857,-0.241021
conforming,0.0,medium,0.44,upper,0.12895,-0.241244
conforming,0.0,medium,0.44,upper,0.12932,-0.241468
conforming,0.0,medium,0.44,upper,0.12970,-0.241691
conforming,0.0,medium,0.44,upper,0.13008,-0.242670
conforming,0.0,medium,0.44,upper,0.13045,-0.243713
conforming,0.0,medium,0.44,upper,0.13083,-0.244755
conforming,0.0,medium,0.44,upper,0.13120,-0.245798
conforming,0.0,medium,0.44,upper,0.13158,-0.246841
conforming,0.0,medium,0.44,upper,0.13195,-0.247884
conforming,0.0,medium,0.44,upper,0.13233,-0.248927
conforming,0.0,medium,0.44,upper,0.13271,-0.249970
conforming,0.0,medium,0.44,upper,0.13308,-0.251012
conforming,0.0,medium,0.44,upper,0.13346,-0.252055
conforming,0.0,medium,0.44,upper,0.13383,-0.253098
conforming,0.0,medium,0.44,upper,0.13421,-0.254141
conforming,0.0,medium,0.44,upper,0.13459,-0.255184
conforming,0.0,medium,0.44,upper,0.13496,-0.256227
conforming,0.0,medium,0.44,upper,0.13534,-0.257269
conforming,0.0,medium,0.44,upper,0.13571,-0.258312
conforming,0.0,medium,0.44,upper,0.13609,-0.259355
conforming,0.0,medium,0.44,upper,0.13647,-0.260389
conforming,0.0,medium,0.44,upper,0.13684,-0.260255
conforming,0.0,medium,0.44,upper,0.13722,-0.260120
conforming,0.0,medium,0.44,upper,0.13759,-0.259986
conforming,0.0,medium,0.44,upper,0.13797,-0.259852
conforming,0.0,medium,0.44,upper,0.13835,-0.259718
conforming,0.0,medium,0.44,upper,0.13872,-0.259584
conforming,0.0,medium,0.44,upper,0.13910,-0.259449
conforming,0.0,medium,0.44,upper,0.13947,-0.259315
conforming,0.0,medium,0.44,upper,0.13985,-0.259181
conforming,0.0,medium,0.44,upper,0.14023,-0.259047
conforming,0.0,medium,0.44,upper,0.14060,-0.258913
conforming,0.0,medium,0.44,upper,0.14098,-0.258778
conforming,0.0,medium,0.44,upper,0.14135,-0.258644
conforming,0.0,medium,0.44,upper,0.14173,-0.258510
conforming,0.0,medium,0.44,upper,0.14211,-0.258376
conforming,0.0,medium,0.44,upper,0.14248,-0.258242
conforming,0.0,medium,0.44,upper,0.14286,-0.258107
conforming,0.0,medium,0.44,upper,0.14323,-0.257973
conforming,0.0,medium,0.44,upper,0.14361,-0.257839
conforming,0.0,medium,0.44,upper,0.14398,-0.257705
conforming,0.0,medium,0.44,upper,0.14436,-0.257571
conforming,0.0,medium,0.44,upper,0.14474,-0.257436
conforming,0.0,medium,0.44,upper,0.14511,-0.257302
conforming,0.0,medium,0.44,upper,0.14549,-0.257168
conforming,0.0,medium,0.44,upper,0.14586,-0.257034
conforming,0.0,medium,0.44,upper,0.14624,-0.256900
conforming,0.0,medium,0.44,upper,0.14662,-0.256654
conforming,0.0,medium,0.44,upper,0.14699,-0.256159
conforming,0.0,medium,0.44,upper,0.14737,-0.255665
conforming,0.0,medium,0.44,upper,0.14774,-0.255170
conforming,0.0,medium,0.44,upper,0.14812,-0.254675
conforming,0.0,medium,0.44,upper,0.14850,-0.254181
conforming,0.0,medium,0.44,upper,0.14887,-0.253686
conforming,0.0,medium,0.44,upper,0.14925,-0.253192
conforming,0.0,medium,0.44,upper,0.14962,-0.252697
conforming,0.0,medium,0.44,upper,0.15000,-0.252202
conforming,0.0,medium,0.44,lower,0.00000,0.701044
conforming,0.0,medium,0.44,lower,0.00038,0.696645
conforming,0.0,medium,0.44,lower,0.00075,0.688089
conforming,0.0,medium,0.44,lower,0.00113,0.679532
conforming,0.0,medium,0.44,lower,0.00150,0.670975
conforming,0.0,medium,0.44,lower,0.00188,0.509829
conforming,0.0,medium,0.44,lower,0.00226,0.187520
conforming,0.0,medium,0.44,lower,0.00263,0.108522
conforming,0.0,medium,0.44,lower,0.00301,0.108216
conforming,0.0,medium,0.44,lower,0.00338,0.107910
conforming,0.0,medium,0.44,lower,0.00376,0.107605
conforming,0.0,medium,0.44,lower,0.00414,0.107299
conforming,0.0,medium,0.44,lower,0.00451,0.106994
conforming,0.0,medium,0.44,lower,0.00489,0.106688
conforming,0.0,medium,0.44,lower,0.00526,0.106382
conforming,0.0,medium,0.44,lower,0.00564,0.106077
conforming,0.0,medium,0.44,lower,0.00602,0.078948
conforming,0.0,medium,0.44,lower,0.00639,0.023745
conforming,0.0,medium,0.44,lower,0.00677,-0.031458
conforming,0.0,medium,0.44,lower,0.00714,-0.086660
conforming,0.0,medium,0.44,lower,0.00752,-0.141863
conforming,0.0,medium,0.44,lower,0.00789,-0.197066
conforming,0.0,medium,0.44,lower,0.00827,-0.252269
conforming,0.0,medium,0.44,lower,0.00865,-0.307472
conforming,0.0,medium,0.44,lower,0.00902,-0.362675
conforming,0.0,medium,0.44,lower,0.00940,-0.417877
conforming,0.0,medium,0.44,lower,0.00977,-0.453921
conforming,0.0,medium,0.44,lower,0.01015,-0.444339
conforming,0.0,medium,0.44,lower,0.01053,-0.434758
conforming,0.0,medium,0.44,lower,0.01090,-0.425176
conforming,0.0,medium,0.44,lower,0.01128,-0.415595
conforming,0.0,medium,0.44,lower,0.01165,-0.406013
conforming,0.0,medium,0.44,lower,0.01203,-0.396432
conforming,0.0,medium,0.44,lower,0.01241,-0.386850
conforming,0.0,medium,0.44,lower,0.01278,-0.377269
conforming,0.0,medium,0.44,lower,0.01316,-0.367687
conforming,0.0,medium,0.44,lower,0.01353,-0.358106
conforming,0.0,medium,0.44,lower,0.01391,-0.348524
conforming,0.0,medium,0.44,lower,0.01429,-0.338943
conforming,0.0,medium,0.44,lower,0.01466,-0.333714
conforming,0.0,medium,0.44,lower,0.01504,-0.328801
conforming,0.0,medium,0.44,lower,0.01541,-0.323889
conforming,0.0,medium,0.44,lower,0.01579,-0.318976
conforming,0.0,medium,0.44,lower,0.01617,-0.314063
conforming,0.0,medium,0.44,lower,0.01654,-0.309151
conforming,0.0,medium,0.44,lower,0.01692,-0.304238
conforming,0.0,medium,0.44,lower,0.01729,-0.299325
conforming,0.0,medium,0.44,lower,0.01767,-0.294413
conforming,0.0,medium,0.44,lower,0.01805,-0.289500
conforming,0.0,medium,0.44,lower,0.01842,-0.284588
conforming,0.0,medium,0.44,lower,0.01880,-0.279675
conforming,0.0,medium,0.44,lower,0.01917,-0.274762
conforming,0.0,medium,0.44,lower,0.01955,-0.271879
conforming,0.0,medium,0.44,lower,0.01992,-0.272864
conforming,0.0,medium,0.44,lower,0.02030,-0.273848
conforming,0.0,medium,0.44,lower,0.02068,-0.274833
conforming,0.0,medium,0.44,lower,0.02105,-0.275818
conforming,0.0,medium,0.44,lower,0.02143,-0.276802
conforming,0.0,medium,0.44,lower,0.02180,-0.277787
conforming,0.0,medium,0.44,lower,0.02218,-0.278771
conforming,0.0,medium,0.44,lower,0.02256,-0.279756
conforming,0.0,medium,0.44,lower,0.02293,-0.280740
conforming,0.0,medium,0.44,lower,0.02331,-0.281725
conforming,0.0,medium,0.44,lower,0.02368,-0.282709
conforming,0.0,medium,0.44,lower,0.02406,-0.283694
conforming,0.0,medium,0.44,lower,0.02444,-0.284678
conforming,0.0,medium,0.44,lower,0.02481,-0.285663
conforming,0.0,medium,0.44,lower,0.02519,-0.286647
conforming,0.0,medium,0.44,lower,0.02556,-0.287632
conforming,0.0,medium,0.44,lower,0.02594,-0.288616
conforming,0.0,medium,0.44,lower,0.02632,-0.289601
conforming,0.0,medium,0.44,lower,0.02669,-0.290585
conforming,0.0,medium,0.44,lower,0.02707,-0.291422
conforming,0.0,medium,0.44,lower,0.02744,-0.290119
conforming,0.0,medium,0.44,lower,0.02782,-0.288815
conforming,0.0,medium,0.44,lower,0.02820,-0.287511
conforming,0.0,medium,0.44,lower,0.02857,-0.286207
conforming,0.0,medium,0.44,lower,0.02895,-0.284903
conforming,0.0,medium,0.44,lower,0.02932,-0.283599
conforming,0.0,medium,0.44,lower,0.02970,-0.282295
conforming,0.0,medium,0.44,lower,0.03008,-0.280991
conforming,0.0,medium,0.44,lower,0.03045,-0.279687
conforming,0.0,medium,0.44,lower,0.03083,-0.278383
conforming,0.0,medium,0.44,lower,0.03120,-0.277079
conforming,0.0,medium,0.44,lower,0.03158,-0.275775
conforming,0.0,medium,0.44,lower,0.03195,-0.274471
conforming,0.0,medium,0.44,lower,0.03233,-0.273168
conforming,0.0,medium,0.44,lower,0.03271,-0.271864
conforming,0.0,medium,0.44,lower,0.03308,-0.270560
conforming,0.0,medium,0.44,lower,0.03346,-0.269256
conforming,0.0,medium,0.44,lower,0.03383,-0.267952
conforming,0.0,medium,0.44,lower,0.03421,-0.266648
conforming,0.0,medium,0.44,lower,0.03459,-0.265344
conforming,0.0,medium,0.44,lower,0.03496,-0.264040
conforming,0.0,medium,0.44,lower,0.03534,-0.262736
conforming,0.0,medium,0.44,lower,0.03571,-0.261432
conforming,0.0,medium,0.44,lower,0.03609,-0.260128
conforming,0.0,medium,0.44,lower,0.03647,-0.260065
conforming,0.0,medium,0.44,lower,0.03684,-0.261893
conforming,0.0,medium,0.44,lower,0.03722,-0.263722
conforming,0.0,medium,0.44,lower,0.03759,-0.265550
conforming,0.0,medium,0.44,lower,0.03797,-0.267379
conforming,0.0,medium,0.44,lower,0.03835,-0.269207
conforming,0.0,medium,0.44,lower,0.03872,-0.271036
conforming,0.0,medium,0.44,lower,0.03910,-0.272864
conforming,0.0,medium,0.44,lower,0.03947,-0.274693
conforming,0.0,medium,0.44,lower,0.03985,-0.276521
conforming,0.0,medium,0.44,lower,0.04023,-0.278350
conforming,0.0,medium,0.44,lower,0.04060,-0.280178
conforming,0.0,medium,0.44,lower,0.04098,-0.282007
conforming,0.0,medium,0.44,lower,0.04135,-0.283835
conforming,0.0,medium,0.44,lower,0.04173,-0.285663
conforming,0.0,medium,0.44,lower,0.04211,-0.287492
conforming,0.0,medium,0.44,lower,0.04248,-0.289320
conforming,0.0,medium,0.44,lower,0.04286,-0.291149
conforming,0.0,medium,0.44,lower,0.04323,-0.292977
conforming,0.0,medium,0.44,lower,0.04361,-0.294806
conforming,0.0,medium,0.44,lower,0.04398,-0.296634
conforming,0.0,medium,0.44,lower,0.04436,-0.298463
conforming,0.0,medium,0.44,lower,0.04474,-0.300291
conforming,0.0,medium,0.44,lower,0.04511,-0.302120
conforming,0.0,medium,0.44,lower,0.04549,-0.303948
conforming,0.0,medium,0.44,lower,0.04586,-0.305777
conforming,0.0,medium,0.44,lower,0.04624,-0.307605
conforming,0.0,medium,0.44,lower,0.04662,-0.309434
conforming,0.0,medium,0.44,lower,0.04699,-0.311262
conforming,0.0,medium,0.44,lower,0.04737,-0.313091
conforming,0.0,medium,0.44,lower,0.04774,-0.314919
conforming,0.0,medium,0.44,lower,0.04812,-0.316747
conforming,0.0,medium,0.44,lower,0.04850,-0.318576
conforming,0.0,medium,0.44,lower,0.04887,-0.320404
conforming,0.0,medium,0.44,lower,0.04925,-0.321492
conforming,0.0,medium,0.44,lower,0.04962,-0.321724
conforming,0.0,medium,0.44,lower,0.05000,-0.321956
conforming,0.0,medium,0.44,lower,0.05038,-0.322187
conforming,0.0,medium,0.44,lower,0.05075,-0.322419
conforming,0.0,medium,0.44,lower,0.05113,-0.322650
conforming,0.0,medium,0.44,lower,0.05150,-0.322882
conforming,0.0,medium,0.44,lower,0.05188,-0.323113
conforming,0.0,medium,0.44,lower,0.05226,-0.323345
conforming,0.0,medium,0.44,lower,0.05263,-0.323577
conforming,0.0,medium,0.44,lower,0.05301,-0.323808
conforming,0.0,medium,0.44,lower,0.05338,-0.324040
conforming,0.0,medium,0.44,lower,0.05376,-0.324271
conforming,0.0,medium,0.44,lower,0.05414,-0.324503
conforming,0.0,medium,0.44,lower,0.05451,-0.324735
conforming,0.0,medium,0.44,lower,0.05489,-0.324966
conforming,0.0,medium,0.44,lower,0.05526,-0.325198
conforming,0.0,medium,0.44,lower,0.05564,-0.325429
conforming,0.0,medium,0.44,lower,0.05602,-0.325661
conforming,0.0,medium,0.44,lower,0.05639,-0.325893
conforming,0.0,medium,0.44,lower,0.05677,-0.326124
conforming,0.0,medium,0.44,lower,0.05714,-0.326356
conforming,0.0,medium,0.44,lower,0.05752,-0.326587
conforming,0.0,medium,0.44,lower,0.05789,-0.326819
conforming,0.0,medium,0.44,lower,0.05827,-0.327051
conforming,0.0,medium,0.44,lower,0.05865,-0.327282
conforming,0.0,medium,0.44,lower,0.05902,-0.327514
conforming,0.0,medium,0.44,lower,0.05940,-0.327745
conforming,0.0,medium,0.44,lower,0.05977,-0.327182
conforming,0.0,medium,0.44,lower,0.06015,-0.324887
conforming,0.0,medium,0.44,lower,0.06053,-0.322593
conforming,0.0,medium,0.44,lower,0.06090,-0.320298
conforming,0.0,medium,0.44,lower,0.06128,-0.318003
conforming,0.0,medium,0.44,lower,0.06165,-0.315709
conforming,0.0,medium,0.44,lower,0.06203,-0.313414
conforming,0.0,medium,0.44,lower,0.06241,-0.311120
conforming,0.0,medium,0.44,lower,0.06278,-0.308825
conforming,0.0,medium,0.44,lower,0.06316,-0.306530
conforming,0.0,medium,0.44,lower,0.06353,-0.304236
conforming,0.0,medium,0.44,lower,0.06391,-0.301941
conforming,0.0,medium,0.44,lower,0.06429,-0.299647
conforming,0.0,medium,0.44,lower,0.06466,-0.298386
conforming,0.0,medium,0.44,lower,0.06504,-0.298415
conforming,0.0,medium,0.44,lower,0.06541,-0.298444
conforming,0.0,medium,0.44,lower,0.06579,-0.298473
conforming,0.0,medium,0.44,lower,0.06617,-0.298502
conforming,0.0,medium,0.44,lower,0.06654,-0.298531
conforming,0.0,medium,0.44,lower,0.06692,-0.298560
conforming,0.0,medium,0.44,lower,0.06729,-0.298589
conforming,0.0,medium,0.44,lower,0.06767,-0.298618
conforming,0.0,medium,0.44,lower,0.06805,-0.298647
conforming,0.0,medium,0.44,lower,0.06842,-0.298675
conforming,0.0,medium,0.44,lower,0.06880,-0.298704
conforming,0.0,medium,0.44,lower,0.06917,-0.298733
conforming,0.0,medium,0.44,lower,0.06955,-0.298762
conforming,0.0,medium,0.44,lower,0.06992,-0.298791
conforming,0.0,medium,0.44,lower,0.07030,-0.298820
conforming,0.0,medium,0.44,lower,0.07068,-0.298849
conforming,0.0,medium,0.44,lower,0.07105,-0.298878
conforming,0.0,medium,0.44,lower,0.07143,-0.298907
conforming,0.0,medium,0.44,lower,0.07180,-0.298936
conforming,0.0,medium,0.44,lower,0.07218,-0.298965
conforming,0.0,medium,0.44,lower,0.07256,-0.298993
conforming,0.0,medium,0.44,lower,0.07293,-0.299022
conforming,0.0,medium,0.44,lower,0.07331,-0.299051
conforming,0.0,medium,0.44,lower,0.07368,-0.299080
conforming,0.0,medium,0.44,lower,0.07406,-0.299109
conforming,0.0,medium,0.44,lower,0.07444,-0.299138
conforming,0.0,medium,0.44,lower,0.07481,-0.299167
conforming,0.0,medium,0.44,lower,0.07519,-0.298581
conforming,0.0,medium,0.44,lower,0.07556,-0.297073
conforming,0.0,medium,0.44,lower,0.07594,-0.295565
conforming,0.0,medium,0.44,lower,0.07632,-0.294056
conforming,0.0,medium,0.44,lower,0.07669,-0.292548
conforming,0.0,medium,0.44,lower,0.07707,-0.291039
conforming,0.0,medium,0.44,lower,0.07744,-0.289531
conforming,0.0,medium,0.44,lower,0.07782,-0.288023
conforming,0.0,medium,0.44,lower,0.07820,-0.286514
conforming,0.0,medium,0.44,lower,0.07857,-0.285006
conforming,0.0,medium,0.44,lower,0.07895,-0.283498
conforming,0.0,medium,0.44,lower,0.07932,-0.281989
conforming,0.0,medium,0.44,lower,0.07970,-0.280481
conforming,0.0,medium,0.44,lower,0.08008,-0.278973
conforming,0.0,medium,0.44,lower,0.08045,-0.277464
conforming,0.0,medium,0.44,lower,0.08083,-0.275956
conforming,0.0,medium,0.44,lower,0.08120,-0.274448
conforming,0.0,medium,0.44,lower,0.08158,-0.272939
conforming,0.0,medium,0.44,lower,0.08195,-0.271431
conforming,0.0,medium,0.44,lower,0.08233,-0.269922
conforming,0.0,medium,0.44,lower,0.08271,-0.268414
conforming,0.0,medium,0.44,lower,0.08308,-0.267066
conforming,0.0,medium,0.44,lower,0.08346,-0.266609
conforming,0.0,medium,0.44,lower,0.08383,-0.266151
conforming,0.0,medium,0.44,lower,0.08421,-0.265693
conforming,0.0,medium,0.44,lower,0.08459,-0.265235
conforming,0.0,medium,0.44,lower,0.08496,-0.264778
conforming,0.0,medium,0.44,lower,0.08534,-0.264320
conforming,0.0,medium,0.44,lower,0.08571,-0.263862
conforming,0.0,medium,0.44,lower,0.08609,-0.263405
conforming,0.0,medium,0.44,lower,0.08647,-0.262947
conforming,0.0,medium,0.44,lower,0.08684,-0.262489
conforming,0.0,medium,0.44,lower,0.08722,-0.262031
conforming,0.0,medium,0.44,lower,0.08759,-0.261574
conforming,0.0,medium,0.44,lower,0.08797,-0.261116
conforming,0.0,medium,0.44,lower,0.08835,-0.260658
conforming,0.0,medium,0.44,lower,0.08872,-0.260200
conforming,0.0,medium,0.44,lower,0.08910,-0.259743
conforming,0.0,medium,0.44,lower,0.08947,-0.259285
conforming,0.0,medium,0.44,lower,0.08985,-0.258827
conforming,0.0,medium,0.44,lower,0.09023,-0.258369
conforming,0.0,medium,0.44,lower,0.09060,-0.257912
conforming,0.0,medium,0.44,lower,0.09098,-0.257454
conforming,0.0,medium,0.44,lower,0.09135,-0.256996
conforming,0.0,medium,0.44,lower,0.09173,-0.256538
conforming,0.0,medium,0.44,lower,0.09211,-0.256081
conforming,0.0,medium,0.44,lower,0.09248,-0.255623
conforming,0.0,medium,0.44,lower,0.09286,-0.255165
conforming,0.0,medium,0.44,lower,0.09323,-0.254707
conforming,0.0,medium,0.44,lower,0.09361,-0.254250
conforming,0.0,medium,0.44,lower,0.09398,-0.254352
conforming,0.0,medium,0.44,lower,0.09436,-0.254489
conforming,0.0,medium,0.44,lower,0.09474,-0.254626
conforming,0.0,medium,0.44,lower,0.09511,-0.254764
conforming,0.0,medium,0.44,lower,0.09549,-0.254901
conforming,0.0,medium,0.44,lower,0.09586,-0.255039
conforming,0.0,medium,0.44,lower,0.09624,-0.255176
conforming,0.0,medium,0.44,lower,0.09662,-0.255313
conforming,0.0,medium,0.44,lower,0.09699,-0.255451
conforming,0.0,medium,0.44,lower,0.09737,-0.255588
conforming,0.0,medium,0.44,lower,0.09774,-0.255725
conforming,0.0,medium,0.44,lower,0.09812,-0.255863
conforming,0.0,medium,0.44,lower,0.09850,-0.256000
conforming,0.0,medium,0.44,lower,0.09887,-0.256137
conforming,0.0,medium,0.44,lower,0.09925,-0.256275
conforming,0.0,medium,0.44,lower,0.09962,-0.256412
conforming,0.0,medium,0.44,lower,0.10000,-0.256550
conforming,0.0,medium,0.44,lower,0.10038,-0.256687
conforming,0.0,medium,0.44,lower,0.10075,-0.256824
conforming,0.0,medium,0.44,lower,0.10113,-0.256962
conforming,0.0,medium,0.44,lower,0.10150,-0.257099
conforming,0.0,medium,0.44,lower,0.10188,-0.257236
conforming,0.0,medium,0.44,lower,0.10226,-0.257374
conforming,0.0,medium,0.44,lower,0.10263,-0.257511
conforming,0.0,medium,0.44,lower,0.10301,-0.257649
conforming,0.0,medium,0.44,lower,0.10338,-0.257786
conforming,0.0,medium,0.44,lower,0.10376,-0.257923
conforming,0.0,medium,0.44,lower,0.10414,-0.258061
conforming,0.0,medium,0.44,lower,0.10451,-0.258198
conforming,0.0,medium,0.44,lower,0.10489,-0.258335
conforming,0.0,medium,0.44,lower,0.10526,-0.258473
conforming,0.0,medium,0.44,lower,0.10564,-0.258610
conforming,0.0,medium,0.44,lower,0.10602,-0.258748
conforming,0.0,medium,0.44,lower,0.10639,-0.258885
conforming,0.0,medium,0.44,lower,0.10677,-0.258577
conforming,0.0,medium,0.44,lower,0.10714,-0.258056
conforming,0.0,medium,0.44,lower,0.10752,-0.257535
conforming,0.0,medium,0.44,lower,0.10789,-0.257013
conforming,0.0,medium,0.44,lower,0.10827,-0.256492
conforming,0.0,medium,0.44,lower,0.10865,-0.255971
conforming,0.0,medium,0.44,lower,0.10902,-0.255449
conforming,0.0,medium,0.44,lower,0.10940,-0.254928
conforming,0.0,medium,0.44,lower,0.10977,-0.254407
conforming,0.0,medium,0.44,lower,0.11015,-0.253885
conforming,0.0,medium,0.44,lower,0.11053,-0.253364
conforming,0.0,medium,0.44,lower,0.11090,-0.252843
conforming,0.0,medium,0.44,lower,0.11128,-0.252321
conforming,0.0,medium,0.44,lower,0.11165,-0.251800
conforming,0.0,medium,0.44,lower,0.11203,-0.251279
conforming,0.0,medium,0.44,lower,0.11241,-0.250758
conforming,0.0,medium,0.44,lower,0.11278,-0.250236
conforming,0.0,medium,0.44,lower,0.11316,-0.249715
conforming,0.0,medium,0.44,lower,0.11353,-0.249194
conforming,0.0,medium,0.44,lower,0.11391,-0.248672
conforming,0.0,medium,0.44,lower,0.11429,-0.248151
conforming,0.0,medium,0.44,lower,0.11466,-0.247630
conforming,0.0,medium,0.44,lower,0.11504,-0.247108
conforming,0.0,medium,0.44,lower,0.11541,-0.246587
conforming,0.0,medium,0.44,lower,0.11579,-0.246066
conforming,0.0,medium,0.44,lower,0.11617,-0.245544
conforming,0.0,medium,0.44,lower,0.11654,-0.245023
conforming,0.0,medium,0.44,lower,0.11692,-0.244502
conforming,0.0,medium,0.44,lower,0.11729,-0.244467
conforming,0.0,medium,0.44,lower,0.11767,-0.245016
conforming,0.0,medium,0.44,lower,0.11805,-0.245565
conforming,0.0,medium,0.44,lower,0.11842,-0.246114
conforming,0.0,medium,0.44,lower,0.11880,-0.246663
conforming,0.0,medium,0.44,lower,0.11917,-0.247212
conforming,0.0,medium,0.44,lower,0.11955,-0.247761
conforming,0.0,medium,0.44,lower,0.11992,-0.248310
conforming,0.0,medium,0.44,lower,0.12030,-0.248859
conforming,0.0,medium,0.44,lower,0.12068,-0.249408
conforming,0.0,medium,0.44,lower,0.12105,-0.249957
conforming,0.0,medium,0.44,lower,0.12143,-0.250506
conforming,0.0,medium,0.44,lower,0.12180,-0.251055
conforming,0.0,medium,0.44,lower,0.12218,-0.251604
conforming,0.0,medium,0.44,lower,0.12256,-0.252153
conforming,0.0,medium,0.44,lower,0.12293,-0.252702
conforming,0.0,medium,0.44,lower,0.12331,-0.253251
conforming,0.0,medium,0.44,lower,0.12368,-0.253800
conforming,0.0,medium,0.44,lower,0.12406,-0.254349
conforming,0.0,medium,0.44,lower,0.12444,-0.254898
conforming,0.0,medium,0.44,lower,0.12481,-0.255447
conforming,0.0,medium,0.44,lower,0.12519,-0.255996
conforming,0.0,medium,0.44,lower,0.12556,-0.256545
conforming,0.0,medium,0.44,lower,0.12594,-0.257094
conforming,0.0,medium,0.44,lower,0.12632,-0.257643
conforming,0.0,medium,0.44,lower,0.12669,-0.258192
conforming,0.0,medium,0.44,lower,0.12707,-0.258741
conforming,0.0,medium,0.44,lower,0.12744,-0.259290
conforming,0.0,medium,0.44,lower,0.12782,-0.259839
conforming,0.0,medium,0.44,lower,0.12820,-0.260388
conforming,0.0,medium,0.44,lower,0.12857,-0.260937
conforming,0.0,medium,0.44,lower,0.12895,-0.261486
conforming,0.0,medium,0.44,lower,0.12932,-0.262035
conforming,0.0,medium,0.44,lower,0.12970,-0.262584
conforming,0.0,medium,0.44,lower,0.13008,-0.263058
conforming,0.0,medium,0.44,lower,0.13045,-0.262499
conforming,0.0,medium,0.44,lower,0.13083,-0.261940
conforming,0.0,medium,0.44,lower,0.13120,-0.261381
conforming,0.0,medium,0.44,lower,0.13158,-0.260823
conforming,0.0,medium,0.44,lower,0.13195,-0.260264
conforming,0.0,medium,0.44,lower,0.13233,-0.259705
conforming,0.0,medium,0.44,lower,0.13271,-0.259147
conforming,0.0,medium,0.44,lower,0.13308,-0.258588
conforming,0.0,medium,0.44,lower,0.13346,-0.258029
conforming,0.0,medium,0.44,lower,0.13383,-0.257470
conforming,0.0,medium,0.44,lower,0.13421,-0.256912
conforming,0.0,medium,0.44,lower,0.13459,-0.256353
conforming,0.0,medium,0.44,lower,0.13496,-0.255794
conforming,0.0,medium,0.44,lower,0.13534,-0.255235
conforming,0.0,medium,0.44,lower,0.13571,-0.254677
conforming,0.0,medium,0.44,lower,0.13609,-0.254118
conforming,0.0,medium,0.44,lower,0.13647,-0.253559
